Metric,Value
config_name,mal_add_5pct
run_id,1
total_steps,500
recorded_steps,300
wall_time_seconds,2.0066347122192383
avg_cav_amota,0.9953703703703703
avg_cis_amota,0.9970548862115127
avg_global_amota,0.6276557909210968
cav_total_mse_violations_gt,184
cav_total_mse_violations_sensor,184
cav_total_ttc_violations_gt,36
cav_total_ttc_violations_sensor,37
cav_true_positives_mse,184
cav_false_positives_mse,0
cav_false_negatives_mse,0
cav_true_positives_ttc,36
cav_false_positives_ttc,1
cav_false_negatives_ttc,0
cav_amota,107.5
cav_total_mse_violations_gt_av,0
cav_total_mse_violations_gt_non_av,184
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,184
cav_total_ttc_violations_gt_av,0
cav_total_ttc_violations_gt_non_av,36
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,37
cis_total_mse_violations_gt,501
cis_total_mse_violations_sensor,501
cis_total_ttc_violations_gt,78
cis_total_ttc_violations_sensor,78
cis_true_positives_mse,501
cis_false_positives_mse,0
cis_false_negatives_mse,0
cis_true_positives_ttc,78
cis_false_positives_ttc,0
cis_false_negatives_ttc,0
cis_amota,248.26666666666668
cis_total_mse_violations_gt_av,63
cis_total_mse_violations_gt_non_av,438
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,501
cis_total_ttc_violations_gt_av,0
cis_total_ttc_violations_gt_non_av,78
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,78
global_total_mse_violations_gt,555
global_total_mse_violations_sensor,813
global_total_ttc_violations_gt,99
global_total_ttc_violations_sensor,110
global_true_positives_mse,499
global_false_positives_mse,314
global_false_negatives_mse,56
global_true_positives_ttc,47
global_false_positives_ttc,63
global_false_negatives_ttc,52
global_amota,123.02053502053498
global_total_mse_violations_gt_av,8
global_total_mse_violations_gt_non_av,547
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,813
global_total_ttc_violations_gt_av,8
global_total_ttc_violations_gt_non_av,91
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,110
