Metric,Value
config_name,mal_add_80pct
run_id,2
total_steps,2500
recorded_steps,2000
wall_time_seconds,51.86198902130127
avg_cav_amota,0.9893505723736882
avg_cis_amota,0.9879464240026549
avg_global_amota,0.5195997075453676
cav_total_mse_violations_gt,10071
cav_total_mse_violations_sensor,10073
cav_total_ttc_violations_gt,2335
cav_total_ttc_violations_sensor,2257
cav_true_positives_mse,10064
cav_false_positives_mse,9
cav_false_negatives_mse,7
cav_true_positives_ttc,2046
cav_false_positives_ttc,211
cav_false_negatives_ttc,289
cav_amota,3295.5267565767554
cav_total_mse_violations_gt_av,1187
cav_total_mse_violations_gt_non_av,8884
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,10073
cav_total_ttc_violations_gt_av,189
cav_total_ttc_violations_gt_non_av,2146
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,2257
cis_total_mse_violations_gt,7491
cis_total_mse_violations_sensor,7493
cis_total_ttc_violations_gt,602
cis_total_ttc_violations_sensor,597
cis_true_positives_mse,7490
cis_false_positives_mse,3
cis_false_negatives_mse,1
cis_true_positives_ttc,589
cis_false_positives_ttc,8
cis_false_negatives_ttc,13
cis_amota,1950.2062409812406
cis_total_mse_violations_gt_av,782
cis_total_mse_violations_gt_non_av,6709
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,7493
cis_total_ttc_violations_gt_av,59
cis_total_ttc_violations_gt_non_av,543
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,597
global_total_mse_violations_gt,67293
global_total_mse_violations_sensor,83581
global_total_ttc_violations_gt,17162
global_total_ttc_violations_sensor,22304
global_true_positives_mse,64637
global_false_positives_mse,18944
global_false_negatives_mse,2656
global_true_positives_ttc,14713
global_false_positives_ttc,7591
global_false_negatives_ttc,2449
global_amota,951.387064515568
global_total_mse_violations_gt_av,7657
global_total_mse_violations_gt_non_av,59636
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,83581
global_total_ttc_violations_gt_av,745
global_total_ttc_violations_gt_non_av,16417
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,22304
