Metric,Value
config_name,mal_remove_70pct_notrust
run_id,8
total_steps,7000
recorded_steps,5000
wall_time_seconds,595.801679611206
avg_cav_amota,0.9951298322682851
avg_cis_amota,0.9914110755777418
avg_global_amota,0.4086626443133695
cav_total_mse_violations_gt,79258
cav_total_mse_violations_sensor,79243
cav_total_ttc_violations_gt,28826
cav_total_ttc_violations_sensor,22691
cav_true_positives_mse,79228
cav_false_positives_mse,15
cav_false_negatives_mse,30
cav_true_positives_ttc,19476
cav_false_positives_ttc,3215
cav_false_negatives_ttc,9350
cav_amota,34061.30389887886
cav_total_mse_violations_gt_av,10672
cav_total_mse_violations_gt_non_av,68586
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,79243
cav_total_ttc_violations_gt_av,4238
cav_total_ttc_violations_gt_non_av,24588
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,22691
cis_total_mse_violations_gt,25300
cis_total_mse_violations_sensor,25285
cis_total_ttc_violations_gt,1799
cis_total_ttc_violations_sensor,1810
cis_true_positives_mse,25274
cis_false_positives_mse,11
cis_false_negatives_mse,26
cis_true_positives_ttc,1777
cis_false_positives_ttc,33
cis_false_negatives_ttc,22
cis_amota,4952.09832251082
cis_total_mse_violations_gt_av,2595
cis_total_mse_violations_gt_non_av,22705
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,25285
cis_total_ttc_violations_gt_av,219
cis_total_ttc_violations_gt_non_av,1580
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1810
global_total_mse_violations_gt,1012680
global_total_mse_violations_sensor,1207802
global_total_ttc_violations_gt,387277
global_total_ttc_violations_sensor,475598
global_true_positives_mse,987396
global_false_positives_mse,220406
global_false_negatives_mse,25284
global_true_positives_ttc,352111
global_false_positives_ttc,123487
global_false_negatives_ttc,35166
global_amota,2027.3753784386263
global_total_mse_violations_gt_av,128640
global_total_mse_violations_gt_non_av,884040
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,1207802
global_total_ttc_violations_gt_av,43336
global_total_ttc_violations_gt_non_av,343941
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,475598
