Metric,Value
config_name,mal_convoy_50pct
run_id,10
total_steps,2500
recorded_steps,2000
wall_time_seconds,62.52746772766113
avg_cav_amota,0.988682039695198
avg_cis_amota,0.9902061108660094
avg_global_amota,0.6076053495361915
cav_total_mse_violations_gt,14356
cav_total_mse_violations_sensor,14349
cav_total_ttc_violations_gt,2402
cav_total_ttc_violations_sensor,2585
cav_true_positives_mse,14344
cav_false_positives_mse,5
cav_false_negatives_mse,12
cav_true_positives_ttc,2214
cav_false_positives_ttc,371
cav_false_negatives_ttc,188
cav_amota,5635.4876262626285
cav_total_mse_violations_gt_av,3295
cav_total_mse_violations_gt_non_av,11061
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,14349
cav_total_ttc_violations_gt_av,206
cav_total_ttc_violations_gt_non_av,2196
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,2585
cis_total_mse_violations_gt,7474
cis_total_mse_violations_sensor,7473
cis_total_ttc_violations_gt,615
cis_total_ttc_violations_sensor,611
cis_true_positives_mse,7471
cis_false_positives_mse,2
cis_false_negatives_mse,3
cis_true_positives_ttc,602
cis_false_positives_ttc,9
cis_false_negatives_ttc,13
cis_amota,1950.7060384060385
cis_total_mse_violations_gt_av,1122
cis_total_mse_violations_gt_non_av,6352
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,7473
cis_total_ttc_violations_gt_av,50
cis_total_ttc_violations_gt_non_av,565
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,611
global_total_mse_violations_gt,154226
global_total_mse_violations_sensor,193465
global_total_ttc_violations_gt,48515
global_total_ttc_violations_sensor,65511
global_true_positives_mse,150516
global_false_positives_mse,42949
global_false_negatives_mse,3710
global_true_positives_ttc,44694
global_false_positives_ttc,20817
global_false_negatives_ttc,3821
global_amota,1187.8684583432544
global_total_mse_violations_gt_av,32201
global_total_mse_violations_gt_non_av,122025
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,193465
global_total_ttc_violations_gt_av,8589
global_total_ttc_violations_gt_non_av,39926
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,65511
