Metric,Value
config_name,mal_remove_50pct
run_id,3
total_steps,2500
recorded_steps,2000
wall_time_seconds,28.727505683898926
avg_cav_amota,0.9935367567443038
avg_cis_amota,0.9901982757046051
avg_global_amota,0.470017108137215
cav_total_mse_violations_gt,3492
cav_total_mse_violations_sensor,3492
cav_total_ttc_violations_gt,1333
cav_total_ttc_violations_sensor,1079
cav_true_positives_mse,3491
cav_false_positives_mse,1
cav_false_negatives_mse,1
cav_true_positives_ttc,990
cav_false_positives_ttc,89
cav_false_negatives_ttc,343
cav_amota,2053.640476190476
cav_total_mse_violations_gt_av,272
cav_total_mse_violations_gt_non_av,3220
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,3492
cav_total_ttc_violations_gt_av,12
cav_total_ttc_violations_gt_non_av,1321
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,1079
cis_total_mse_violations_gt,7377
cis_total_mse_violations_sensor,7381
cis_total_ttc_violations_gt,579
cis_total_ttc_violations_sensor,578
cis_true_positives_mse,7375
cis_false_positives_mse,6
cis_false_negatives_mse,2
cis_true_positives_ttc,569
cis_false_positives_ttc,9
cis_false_negatives_ttc,10
cis_amota,1955.641594516595
cis_total_mse_violations_gt_av,377
cis_total_mse_violations_gt_non_av,7000
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,7381
cis_total_ttc_violations_gt_av,38
cis_total_ttc_violations_gt_non_av,541
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,578
global_total_mse_violations_gt,33253
global_total_mse_violations_sensor,42649
global_total_ttc_violations_gt,11808
global_total_ttc_violations_sensor,15603
global_true_positives_mse,31038
global_false_positives_mse,11611
global_false_negatives_mse,2215
global_true_positives_ttc,9875
global_false_positives_ttc,5728
global_false_negatives_ttc,1933
global_amota,877.9919580003176
global_total_mse_violations_gt_av,1290
global_total_mse_violations_gt_non_av,31963
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,42649
global_total_ttc_violations_gt_av,187
global_total_ttc_violations_gt_non_av,11621
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,15603
