Metric,Value
config_name,extrinsics_6deg
run_id,6
total_steps,2500
recorded_steps,2000
wall_time_seconds,29.445943593978882
avg_cav_amota,0.9920548716710919
avg_cis_amota,0.9894421918116798
avg_global_amota,0.4918771935920558
cav_total_mse_violations_gt,3135
cav_total_mse_violations_sensor,3135
cav_total_ttc_violations_gt,1254
cav_total_ttc_violations_sensor,1237
cav_true_positives_mse,3133
cav_false_positives_mse,2
cav_false_negatives_mse,2
cav_true_positives_ttc,1145
cav_false_positives_ttc,92
cav_false_negatives_ttc,109
cav_amota,1370.0277777777778
cav_total_mse_violations_gt_av,23
cav_total_mse_violations_gt_non_av,3112
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,3135
cav_total_ttc_violations_gt_av,23
cav_total_ttc_violations_gt_non_av,1231
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,1237
cis_total_mse_violations_gt,7486
cis_total_mse_violations_sensor,7488
cis_total_ttc_violations_gt,557
cis_total_ttc_violations_sensor,554
cis_true_positives_mse,7483
cis_false_positives_mse,5
cis_false_negatives_mse,3
cis_true_positives_ttc,545
cis_false_positives_ttc,9
cis_false_negatives_ttc,12
cis_amota,1952.1694444444443
cis_total_mse_violations_gt_av,255
cis_total_mse_violations_gt_non_av,7231
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,7488
cis_total_ttc_violations_gt_av,5
cis_total_ttc_violations_gt_non_av,552
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,554
global_total_mse_violations_gt,48667
global_total_mse_violations_sensor,62743
global_total_ttc_violations_gt,17123
global_total_ttc_violations_sensor,21585
global_true_positives_mse,45217
global_false_positives_mse,17526
global_false_negatives_mse,3450
global_true_positives_ttc,13874
global_false_positives_ttc,7711
global_false_negatives_ttc,3249
global_amota,887.3464572400686
global_total_mse_violations_gt_av,634
global_total_mse_violations_gt_non_av,48033
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,62743
global_total_ttc_violations_gt_av,272
global_total_ttc_violations_gt_non_av,16851
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,21585
