Metric,Value
config_name,mal_convoy_6pct
run_id,1
total_steps,500
recorded_steps,300
wall_time_seconds,2.197761297225952
avg_cav_amota,0.9945898778359511
avg_cis_amota,0.9950396825396826
avg_global_amota,0.6353108968326364
cav_total_mse_violations_gt,208
cav_total_mse_violations_sensor,209
cav_total_ttc_violations_gt,47
cav_total_ttc_violations_sensor,23
cav_true_positives_mse,208
cav_false_positives_mse,1
cav_false_negatives_mse,0
cav_true_positives_ttc,22
cav_false_positives_ttc,1
cav_false_negatives_ttc,25
cav_amota,189.96666666666667
cav_total_mse_violations_gt_av,0
cav_total_mse_violations_gt_non_av,208
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,209
cav_total_ttc_violations_gt_av,0
cav_total_ttc_violations_gt_non_av,47
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,23
cis_total_mse_violations_gt,505
cis_total_mse_violations_sensor,505
cis_total_ttc_violations_gt,76
cis_total_ttc_violations_sensor,78
cis_true_positives_mse,505
cis_false_positives_mse,0
cis_false_negatives_mse,0
cis_true_positives_ttc,76
cis_false_positives_ttc,2
cis_false_negatives_ttc,0
cis_amota,250.75
cis_total_mse_violations_gt_av,119
cis_total_mse_violations_gt_non_av,386
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,505
cis_total_ttc_violations_gt_av,7
cis_total_ttc_violations_gt_non_av,69
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,78
global_total_mse_violations_gt,718
global_total_mse_violations_sensor,1112
global_total_ttc_violations_gt,223
global_total_ttc_violations_sensor,377
global_true_positives_mse,653
global_false_positives_mse,459
global_false_negatives_mse,65
global_true_positives_ttc,172
global_false_positives_ttc,205
global_false_negatives_ttc,51
global_amota,146.12150627150638
global_total_mse_violations_gt_av,41
global_total_mse_violations_gt_non_av,677
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,1112
global_total_ttc_violations_gt_av,0
global_total_ttc_violations_gt_non_av,223
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,377
