Metric,Value
config_name,mal_remove_50pct_notrust
run_id,8
total_steps,7000
recorded_steps,5000
wall_time_seconds,279.81741547584534
avg_cav_amota,0.9950099765550394
avg_cis_amota,0.9916446123460149
avg_global_amota,0.4009637062720374
cav_total_mse_violations_gt,36802
cav_total_mse_violations_sensor,36801
cav_total_ttc_violations_gt,14615
cav_total_ttc_violations_sensor,12788
cav_true_positives_mse,36792
cav_false_positives_mse,9
cav_false_negatives_mse,10
cav_true_positives_ttc,11233
cav_false_positives_ttc,1555
cav_false_negatives_ttc,3382
cav_amota,17155.96201576199
cav_total_mse_violations_gt_av,2095
cav_total_mse_violations_gt_non_av,34707
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,36801
cav_total_ttc_violations_gt_av,964
cav_total_ttc_violations_gt_non_av,13651
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,12788
cis_total_mse_violations_gt,25162
cis_total_mse_violations_sensor,25168
cis_total_ttc_violations_gt,1777
cis_total_ttc_violations_sensor,1788
cis_true_positives_mse,25153
cis_false_positives_mse,15
cis_false_negatives_mse,9
cis_true_positives_ttc,1747
cis_false_positives_ttc,41
cis_false_negatives_ttc,30
cis_amota,4948.306615606614
cis_total_mse_violations_gt_av,1350
cis_total_mse_violations_gt_non_av,23812
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,25168
cis_total_ttc_violations_gt_av,71
cis_total_ttc_violations_gt_non_av,1706
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1788
global_total_mse_violations_gt,492662
global_total_mse_violations_sensor,596164
global_total_ttc_violations_gt,188701
global_total_ttc_violations_sensor,235243
global_true_positives_mse,475835
global_false_positives_mse,120329
global_false_negatives_mse,16827
global_true_positives_ttc,170791
global_false_positives_ttc,64452
global_false_negatives_ttc,17910
global_amota,1946.6787939507417
global_total_mse_violations_gt_av,25623
global_total_mse_violations_gt_non_av,467039
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,596164
global_total_ttc_violations_gt_av,11316
global_total_ttc_violations_gt_non_av,177385
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,235243
