Metric,Value
config_name,mal_add_80pct_trust
run_id,6
total_steps,7000
recorded_steps,5000
wall_time_seconds,524.5670142173767
avg_cav_amota,0.9932993385035446
avg_cis_amota,0.9911547823905007
avg_global_amota,0.49035720224766693
cav_total_mse_violations_gt,77634
cav_total_mse_violations_sensor,77627
cav_total_ttc_violations_gt,23053
cav_total_ttc_violations_sensor,19492
cav_true_positives_mse,77599
cav_false_positives_mse,28
cav_false_negatives_mse,35
cav_true_positives_ttc,17194
cav_false_positives_ttc,2298
cav_false_negatives_ttc,5859
cav_amota,28333.86363081361
cav_total_mse_violations_gt_av,5903
cav_total_mse_violations_gt_non_av,71731
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,77627
cav_total_ttc_violations_gt_av,2016
cav_total_ttc_violations_gt_non_av,21037
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,19492
cis_total_mse_violations_gt,25731
cis_total_mse_violations_sensor,25717
cis_total_ttc_violations_gt,1826
cis_total_ttc_violations_sensor,1840
cis_true_positives_mse,25707
cis_false_positives_mse,10
cis_false_negatives_mse,24
cis_true_positives_ttc,1795
cis_false_positives_ttc,45
cis_false_negatives_ttc,31
cis_amota,4944.871209346208
cis_total_mse_violations_gt_av,3527
cis_total_mse_violations_gt_non_av,22204
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,25717
cis_total_ttc_violations_gt_av,241
cis_total_ttc_violations_gt_non_av,1585
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1840
global_total_mse_violations_gt,817079
global_total_mse_violations_sensor,981736
global_total_ttc_violations_gt,303514
global_total_ttc_violations_sensor,372829
global_true_positives_mse,798698
global_false_positives_mse,183038
global_false_negatives_mse,18381
global_true_positives_ttc,280267
global_false_positives_ttc,92562
global_false_negatives_ttc,23247
global_amota,2451.7860112383346
global_total_mse_violations_gt_av,73666
global_total_mse_violations_gt_non_av,743413
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,981736
global_total_ttc_violations_gt_av,29561
global_total_ttc_violations_gt_non_av,273953
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,372829
