Metric,Value
config_name,mal_convoy_4pct
run_id,1
total_steps,500
recorded_steps,300
wall_time_seconds,3.037899971008301
avg_cav_amota,0.9968226458694396
avg_cis_amota,0.9938420348058903
avg_global_amota,0.6420338005502844
cav_total_mse_violations_gt,874
cav_total_mse_violations_sensor,874
cav_total_ttc_violations_gt,252
cav_total_ttc_violations_sensor,208
cav_true_positives_mse,874
cav_false_positives_mse,0
cav_false_negatives_mse,0
cav_true_positives_ttc,201
cav_false_positives_ttc,7
cav_false_negatives_ttc,51
cav_amota,575.1666666666666
cis_total_mse_violations_gt,476
cis_total_mse_violations_sensor,476
cis_total_ttc_violations_gt,75
cis_total_ttc_violations_sensor,74
cis_true_positives_mse,476
cis_false_positives_mse,0
cis_false_negatives_mse,0
cis_true_positives_ttc,74
cis_false_positives_ttc,0
cis_false_negatives_ttc,1
cis_amota,247.46666666666667
global_total_mse_violations_gt,2769
global_total_mse_violations_sensor,3807
global_total_ttc_violations_gt,830
global_total_ttc_violations_sensor,1116
global_true_positives_mse,2575
global_false_positives_mse,1232
global_false_negatives_mse,194
global_true_positives_ttc,640
global_false_positives_ttc,476
global_false_negatives_ttc,190
global_amota,175.27522755022764
