Metric,Value
config_name,mal_remove_80pct_trust
run_id,9
total_steps,7000
recorded_steps,5000
wall_time_seconds,454.0888638496399
avg_cav_amota,0.9939635611130712
avg_cis_amota,0.9898588046962836
avg_global_amota,0.45067675307180927
cav_total_mse_violations_gt,64422
cav_total_mse_violations_sensor,64410
cav_total_ttc_violations_gt,20052
cav_total_ttc_violations_sensor,17081
cav_true_positives_mse,64384
cav_false_positives_mse,26
cav_false_negatives_mse,38
cav_true_positives_ttc,15473
cav_false_positives_ttc,1608
cav_false_negatives_ttc,4579
cav_amota,24651.290279165278
cav_total_mse_violations_gt_av,6902
cav_total_mse_violations_gt_non_av,57520
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,64410
cav_total_ttc_violations_gt_av,1662
cav_total_ttc_violations_gt_non_av,18390
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,17081
cis_total_mse_violations_gt,25227
cis_total_mse_violations_sensor,25214
cis_total_ttc_violations_gt,1853
cis_total_ttc_violations_sensor,1870
cis_true_positives_mse,25204
cis_false_positives_mse,10
cis_false_negatives_mse,23
cis_true_positives_ttc,1824
cis_false_positives_ttc,46
cis_false_negatives_ttc,29
cis_amota,4933.4562826062775
cis_total_mse_violations_gt_av,3281
cis_total_mse_violations_gt_non_av,21946
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,25214
cis_total_ttc_violations_gt_av,272
cis_total_ttc_violations_gt_non_av,1581
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1870
global_total_mse_violations_gt,755500
global_total_mse_violations_sensor,916688
global_total_ttc_violations_gt,285672
global_total_ttc_violations_sensor,351116
global_true_positives_mse,737326
global_false_positives_mse,179362
global_false_negatives_mse,18174
global_true_positives_ttc,263568
global_false_positives_ttc,87548
global_false_negatives_ttc,22104
global_amota,2236.7087254953894
global_total_mse_violations_gt_av,76295
global_total_mse_violations_gt_non_av,679205
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,916688
global_total_ttc_violations_gt_av,28544
global_total_ttc_violations_gt_non_av,257128
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,351116
