Metric,Value
config_name,mal_convoy_6pct
run_id,1
total_steps,500
recorded_steps,300
wall_time_seconds,1.7402784824371338
avg_cav_amota,0.0
avg_cis_amota,0.9954780361757105
avg_global_amota,0.6191671447695549
cav_total_mse_violations_gt,0
cav_total_mse_violations_sensor,0
cav_total_ttc_violations_gt,0
cav_total_ttc_violations_sensor,0
cav_true_positives_mse,0
cav_false_positives_mse,0
cav_false_negatives_mse,0
cav_true_positives_ttc,0
cav_false_positives_ttc,0
cav_false_negatives_ttc,0
cav_amota,0.0
cav_total_mse_violations_gt_av,0
cav_total_mse_violations_gt_non_av,0
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,0
cav_total_ttc_violations_gt_av,0
cav_total_ttc_violations_gt_non_av,0
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,0
cis_total_mse_violations_gt,487
cis_total_mse_violations_sensor,487
cis_total_ttc_violations_gt,70
cis_total_ttc_violations_sensor,71
cis_true_positives_mse,487
cis_false_positives_mse,0
cis_false_negatives_mse,0
cis_true_positives_ttc,70
cis_false_positives_ttc,1
cis_false_negatives_ttc,0
cis_amota,256.8333333333333
cis_total_mse_violations_gt_av,0
cis_total_mse_violations_gt_non_av,487
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,487
cis_total_ttc_violations_gt_av,0
cis_total_ttc_violations_gt_non_av,70
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,71
global_total_mse_violations_gt,286
global_total_mse_violations_sensor,357
global_total_ttc_violations_gt,44
global_total_ttc_violations_sensor,53
global_true_positives_mse,249
global_false_positives_mse,108
global_false_negatives_mse,37
global_true_positives_ttc,27
global_false_positives_ttc,26
global_false_negatives_ttc,17
global_amota,102.78174603174611
global_total_mse_violations_gt_av,0
global_total_mse_violations_gt_non_av,286
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,357
global_total_ttc_violations_gt_av,0
global_total_ttc_violations_gt_non_av,44
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,53
