Metric,Value
config_name,mal_remove_10pct_trust
run_id,9
total_steps,7000
recorded_steps,5000
wall_time_seconds,365.50153827667236
avg_cav_amota,0.9962873001366003
avg_cis_amota,0.9910121295905802
avg_global_amota,0.34304965268751
cav_total_mse_violations_gt,43507
cav_total_mse_violations_sensor,43501
cav_total_ttc_violations_gt,20135
cav_total_ttc_violations_sensor,16200
cav_true_positives_mse,43495
cav_false_positives_mse,6
cav_false_negatives_mse,12
cav_true_positives_ttc,14072
cav_false_positives_ttc,2128
cav_false_negatives_ttc,6063
cav_amota,23753.481809856825
cav_total_mse_violations_gt_av,2092
cav_total_mse_violations_gt_non_av,41415
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,43501
cav_total_ttc_violations_gt_av,1413
cav_total_ttc_violations_gt_non_av,18722
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,16200
cis_total_mse_violations_gt,25607
cis_total_mse_violations_sensor,25601
cis_total_ttc_violations_gt,1853
cis_total_ttc_violations_sensor,1855
cis_true_positives_mse,25588
cis_false_positives_mse,13
cis_false_negatives_mse,19
cis_true_positives_ttc,1817
cis_false_positives_ttc,38
cis_false_negatives_ttc,36
cis_amota,4939.204453879452
cis_total_mse_violations_gt_av,932
cis_total_mse_violations_gt_non_av,24675
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,25601
cis_total_ttc_violations_gt_av,98
cis_total_ttc_violations_gt_non_av,1755
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1855
global_total_mse_violations_gt,711376
global_total_mse_violations_sensor,848332
global_total_ttc_violations_gt,286573
global_total_ttc_violations_sensor,357215
global_true_positives_mse,683699
global_false_positives_mse,164633
global_false_negatives_mse,27677
global_true_positives_ttc,260834
global_false_positives_ttc,96381
global_false_negatives_ttc,25739
global_amota,1676.4836526838612
global_total_mse_violations_gt_av,31078
global_total_mse_violations_gt_non_av,680298
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,848332
global_total_ttc_violations_gt_av,11767
global_total_ttc_violations_gt_non_av,274806
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,357215
