Metric,Value
config_name,baseline
run_id,1
total_steps,2500
recorded_steps,2000
wall_time_seconds,48.88836407661438
avg_cav_amota,0.9912861192148467
avg_cis_amota,0.9909001178378076
avg_global_amota,0.5384063251139879
cav_total_mse_violations_gt,8420
cav_total_mse_violations_sensor,8420
cav_total_ttc_violations_gt,2682
cav_total_ttc_violations_sensor,2351
cav_true_positives_mse,8412
cav_false_positives_mse,8
cav_false_negatives_mse,8
cav_true_positives_ttc,2211
cav_false_positives_ttc,140
cav_false_negatives_ttc,471
cav_amota,3630.0897685647683
cav_total_mse_violations_gt_av,1027
cav_total_mse_violations_gt_non_av,7393
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,8420
cav_total_ttc_violations_gt_av,297
cav_total_ttc_violations_gt_non_av,2385
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,2351
cis_total_mse_violations_gt,7461
cis_total_mse_violations_sensor,7463
cis_total_ttc_violations_gt,618
cis_total_ttc_violations_sensor,615
cis_true_positives_mse,7457
cis_false_positives_mse,6
cis_false_negatives_mse,4
cis_true_positives_ttc,607
cis_false_positives_ttc,8
cis_false_negatives_ttc,11
cis_amota,1956.0368326118323
cis_total_mse_violations_gt_av,845
cis_total_mse_violations_gt_non_av,6616
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,7463
cis_total_ttc_violations_gt_av,87
cis_total_ttc_violations_gt_non_av,531
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,615
global_total_mse_violations_gt,83626
global_total_mse_violations_sensor,105209
global_total_ttc_violations_gt,34794
global_total_ttc_violations_sensor,44206
global_true_positives_mse,80440
global_false_positives_mse,24769
global_false_negatives_mse,3186
global_true_positives_ttc,31662
global_false_positives_ttc,12544
global_false_negatives_ttc,3132
global_amota,1019.7415797658931
global_total_mse_violations_gt_av,8498
global_total_mse_violations_gt_non_av,75128
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,105209
global_total_ttc_violations_gt_av,3270
global_total_ttc_violations_gt_non_av,31524
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,44206
