Metric,Value
config_name,extrinsics_10deg_trust
run_id,9
total_steps,7000
recorded_steps,5000
wall_time_seconds,400.2639675140381
avg_cav_amota,0.9889214084936278
avg_cis_amota,0.990665365124174
avg_global_amota,0.43400300295493804
cav_total_mse_violations_gt,55926
cav_total_mse_violations_sensor,55907
cav_total_ttc_violations_gt,20018
cav_total_ttc_violations_sensor,16363
cav_true_positives_mse,55883
cav_false_positives_mse,24
cav_false_negatives_mse,43
cav_true_positives_ttc,14257
cav_false_positives_ttc,2106
cav_false_negatives_ttc,5761
cav_amota,23025.057153957136
cav_total_mse_violations_gt_av,6430
cav_total_mse_violations_gt_non_av,49496
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,55907
cav_total_ttc_violations_gt_av,2309
cav_total_ttc_violations_gt_non_av,17709
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,16363
cis_total_mse_violations_gt,24936
cis_total_mse_violations_sensor,24926
cis_total_ttc_violations_gt,1868
cis_total_ttc_violations_sensor,1867
cis_true_positives_mse,24914
cis_false_positives_mse,12
cis_false_negatives_mse,22
cis_true_positives_ttc,1826
cis_false_positives_ttc,41
cis_false_negatives_ttc,42
cis_amota,4942.429506604504
cis_total_mse_violations_gt_av,2029
cis_total_mse_violations_gt_non_av,22907
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,24926
cis_total_ttc_violations_gt_av,129
cis_total_ttc_violations_gt_non_av,1739
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1867
global_total_mse_violations_gt,671681
global_total_mse_violations_sensor,825034
global_total_ttc_violations_gt,264811
global_total_ttc_violations_sensor,332446
global_true_positives_mse,651319
global_false_positives_mse,173715
global_false_negatives_mse,20362
global_true_positives_ttc,241735
global_false_positives_ttc,90711
global_false_negatives_ttc,23076
global_amota,2153.5229006624027
global_total_mse_violations_gt_av,71875
global_total_mse_violations_gt_non_av,599806
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,825034
global_total_ttc_violations_gt_av,27600
global_total_ttc_violations_gt_non_av,237211
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,332446
