Metric,Value
config_name,lag_9steps_trust
run_id,9
total_steps,7000
recorded_steps,5000
wall_time_seconds,364.7009518146515
avg_cav_amota,0.9954090066449611
avg_cis_amota,0.990703036501397
avg_global_amota,0.36003950090221193
cav_total_mse_violations_gt,42837
cav_total_mse_violations_sensor,42822
cav_total_ttc_violations_gt,17109
cav_total_ttc_violations_sensor,14279
cav_true_positives_mse,42809
cav_false_positives_mse,13
cav_false_negatives_mse,28
cav_true_positives_ttc,12619
cav_false_positives_ttc,1660
cav_false_negatives_ttc,4490
cav_amota,19667.291153291142
cav_total_mse_violations_gt_av,1923
cav_total_mse_violations_gt_non_av,40914
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,42822
cav_total_ttc_violations_gt_av,863
cav_total_ttc_violations_gt_non_av,16246
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,14279
cis_total_mse_violations_gt,25523
cis_total_mse_violations_sensor,25519
cis_total_ttc_violations_gt,1897
cis_total_ttc_violations_sensor,1897
cis_true_positives_mse,25512
cis_false_positives_mse,7
cis_false_negatives_mse,11
cis_true_positives_ttc,1861
cis_false_positives_ttc,36
cis_false_negatives_ttc,36
cis_amota,4943.608152141971
cis_total_mse_violations_gt_av,1585
cis_total_mse_violations_gt_non_av,23938
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,25519
cis_total_ttc_violations_gt_av,134
cis_total_ttc_violations_gt_non_av,1763
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1897
global_total_mse_violations_gt,588805
global_total_mse_violations_sensor,711588
global_total_ttc_violations_gt,229829
global_total_ttc_violations_sensor,284080
global_true_positives_mse,565542
global_false_positives_mse,146046
global_false_negatives_mse,23263
global_true_positives_ttc,207588
global_false_positives_ttc,76492
global_false_negatives_ttc,22241
global_amota,1745.8315398748257
global_total_mse_violations_gt_av,31504
global_total_mse_violations_gt_non_av,557301
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,711588
global_total_ttc_violations_gt_av,13969
global_total_ttc_violations_gt_non_av,215860
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,284080
