Metric,Value
config_name,baseline
run_id,3
total_steps,2500
recorded_steps,2000
wall_time_seconds,69.07445120811462
avg_cav_amota,0.9918763151021213
avg_cis_amota,0.9917535988837463
avg_global_amota,0.5086150574116857
cav_total_mse_violations_gt,13933
cav_total_mse_violations_sensor,13934
cav_total_ttc_violations_gt,3618
cav_total_ttc_violations_sensor,3286
cav_true_positives_mse,13929
cav_false_positives_mse,5
cav_false_negatives_mse,4
cav_true_positives_ttc,2919
cav_false_positives_ttc,367
cav_false_negatives_ttc,699
cav_amota,5688.410667110666
cav_total_mse_violations_gt_av,926
cav_total_mse_violations_gt_non_av,13007
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,13934
cav_total_ttc_violations_gt_av,222
cav_total_ttc_violations_gt_non_av,3396
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,3286
cis_total_mse_violations_gt,7222
cis_total_mse_violations_sensor,7226
cis_total_ttc_violations_gt,576
cis_total_ttc_violations_sensor,576
cis_true_positives_mse,7220
cis_false_positives_mse,6
cis_false_negatives_mse,2
cis_true_positives_ttc,564
cis_false_positives_ttc,12
cis_false_negatives_ttc,12
cis_amota,1950.779329004329
cis_total_mse_violations_gt_av,880
cis_total_mse_violations_gt_non_av,6342
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,7226
cis_total_ttc_violations_gt_av,80
cis_total_ttc_violations_gt_non_av,496
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,576
global_total_mse_violations_gt,130960
global_total_mse_violations_sensor,160189
global_total_ttc_violations_gt,46420
global_total_ttc_violations_sensor,58294
global_true_positives_mse,126249
global_false_positives_mse,33940
global_false_negatives_mse,4711
global_true_positives_ttc,41720
global_false_positives_ttc,16574
global_false_negatives_ttc,4700
global_amota,986.2045963212585
global_total_mse_violations_gt_av,13297
global_total_mse_violations_gt_non_av,117663
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,160189
global_total_ttc_violations_gt_av,5085
global_total_ttc_violations_gt_non_av,41335
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,58294
