Metric,Value
config_name,baseline
run_id,6
total_steps,2500
recorded_steps,2000
wall_time_seconds,61.51165413856506
avg_cav_amota,0.9910767698981329
avg_cis_amota,0.9898043157269646
avg_global_amota,0.47904937592223784
cav_total_mse_violations_gt,12102
cav_total_mse_violations_sensor,12096
cav_total_ttc_violations_gt,3890
cav_total_ttc_violations_sensor,3392
cav_true_positives_mse,12092
cav_false_positives_mse,4
cav_false_negatives_mse,10
cav_true_positives_ttc,3070
cav_false_positives_ttc,322
cav_false_negatives_ttc,820
cav_amota,4843.392174492175
cav_total_mse_violations_gt_av,1442
cav_total_mse_violations_gt_non_av,10660
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,12096
cav_total_ttc_violations_gt_av,223
cav_total_ttc_violations_gt_non_av,3667
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,3392
cis_total_mse_violations_gt,7409
cis_total_mse_violations_sensor,7409
cis_total_ttc_violations_gt,603
cis_total_ttc_violations_sensor,604
cis_true_positives_mse,7406
cis_false_positives_mse,3
cis_false_negatives_mse,3
cis_true_positives_ttc,594
cis_false_positives_ttc,10
cis_false_negatives_ttc,9
cis_amota,1957.832936507936
cis_total_mse_violations_gt_av,721
cis_total_mse_violations_gt_non_av,6688
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,7409
cis_total_ttc_violations_gt_av,75
cis_total_ttc_violations_gt_non_av,528
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,604
global_total_mse_violations_gt,104856
global_total_mse_violations_sensor,130385
global_total_ttc_violations_gt,40593
global_total_ttc_violations_sensor,52420
global_true_positives_mse,100588
global_false_positives_mse,29797
global_false_negatives_mse,4268
global_true_positives_ttc,36466
global_false_positives_ttc,15954
global_false_negatives_ttc,4127
global_amota,875.2232098099286
global_total_mse_violations_gt_av,8730
global_total_mse_violations_gt_non_av,96126
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,130385
global_total_ttc_violations_gt_av,2889
global_total_ttc_violations_gt_non_av,37704
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,52420
