Metric,Value
config_name,baseline
run_id,5
total_steps,2500
recorded_steps,2000
wall_time_seconds,50.06693744659424
avg_cav_amota,0.9891720029904021
avg_cis_amota,0.991115052267326
avg_global_amota,0.5855572348547838
cav_total_mse_violations_gt,10548
cav_total_mse_violations_sensor,10553
cav_total_ttc_violations_gt,2240
cav_total_ttc_violations_sensor,2057
cav_true_positives_mse,10544
cav_false_positives_mse,9
cav_false_negatives_mse,4
cav_true_positives_ttc,1952
cav_false_positives_ttc,105
cav_false_negatives_ttc,288
cav_amota,3742.037687312691
cav_total_mse_violations_gt_av,917
cav_total_mse_violations_gt_non_av,9631
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,10553
cav_total_ttc_violations_gt_av,184
cav_total_ttc_violations_gt_non_av,2056
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,2057
cis_total_mse_violations_gt,7291
cis_total_mse_violations_sensor,7290
cis_total_ttc_violations_gt,580
cis_total_ttc_violations_sensor,586
cis_true_positives_mse,7290
cis_false_positives_mse,0
cis_false_negatives_mse,1
cis_true_positives_ttc,572
cis_false_positives_ttc,14
cis_false_negatives_ttc,8
cis_amota,1939.612157287157
cis_total_mse_violations_gt_av,891
cis_total_mse_violations_gt_non_av,6400
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,7290
cis_total_ttc_violations_gt_av,52
cis_total_ttc_violations_gt_non_av,528
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,586
global_total_mse_violations_gt,75570
global_total_mse_violations_sensor,96214
global_total_ttc_violations_gt,26459
global_total_ttc_violations_sensor,34966
global_true_positives_mse,73626
global_false_positives_mse,22588
global_false_negatives_mse,1944
global_true_positives_ttc,24388
global_false_positives_ttc,10578
global_false_negatives_ttc,2071
global_amota,1142.4221652016834
global_total_mse_violations_gt_av,8422
global_total_mse_violations_gt_non_av,67148
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,96214
global_total_ttc_violations_gt_av,2835
global_total_ttc_violations_gt_non_av,23624
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,34966
