Metric,Value
config_name,localization_3pct
run_id,6
total_steps,7000
recorded_steps,5000
wall_time_seconds,307.1879827976227
avg_cav_amota,0.9914038782671676
avg_cis_amota,0.990314501509861
avg_global_amota,0.47816801664636643
cav_total_mse_violations_gt,54118
cav_total_mse_violations_sensor,54116
cav_total_ttc_violations_gt,17953
cav_total_ttc_violations_sensor,16162
cav_true_positives_mse,54099
cav_false_positives_mse,17
cav_false_negatives_mse,19
cav_true_positives_ttc,14606
cav_false_positives_ttc,1556
cav_false_negatives_ttc,3347
cav_amota,21059.401182151174
cis_total_mse_violations_gt,24895
cis_total_mse_violations_sensor,24891
cis_total_ttc_violations_gt,1840
cis_total_ttc_violations_sensor,1853
cis_true_positives_mse,24877
cis_false_positives_mse,14
cis_false_negatives_mse,18
cis_true_positives_ttc,1809
cis_false_positives_ttc,44
cis_false_negatives_ttc,31
cis_amota,4949.591878546285
global_total_mse_violations_gt,677864
global_total_mse_violations_sensor,822712
global_total_ttc_violations_gt,266036
global_total_ttc_violations_sensor,328533
global_true_positives_mse,659174
global_false_positives_mse,163538
global_false_negatives_mse,18690
global_true_positives_ttc,244335
global_false_positives_ttc,84198
global_false_negatives_ttc,21701
global_amota,2365.497178349575
