range_lo,range_hi,angle_lo,angle_hi,gt_count,missed,miss_rate,source,n_fp,fp_per_frame,score_mean,score_std,fp_score_mean,fp_score_std,x_mean,y_mean,z_mean,distal_mean,perp_mean,yaw_mean,width_mean,length_mean,box_height_mean,x_std,y_std,z_std,distal_std,perp_std,yaw_std,width_std,length_std,box_height_std,n_fp_car,n_fp_truck,n_fp_bus,n_fp_construction_vehicle,n_tp,n_tp_per_scen_mean,n_tp_per_scen_std,n_fn,n_fn_per_scen_mean,n_fn_per_scen_std,n_fp_total,n_fp_per_scen_mean,n_fp_per_scen_std,n_gt_tracks,n_gt_tracks_per_scen_mean,n_gt_tracks_per_scen_std,n_fp_clusters,n_fp_clusters_per_scen_mean,n_fp_clusters_per_scen_std,tp_lifetime_mean,tp_lifetime_std,fp_lifetime_mean,fp_lifetime_std,tp_p_match_per_track_mean,tp_p_match_per_track_std,fp_p_match_per_cluster_mean,fp_p_match_per_cluster_std,tp_dscore_mean,tp_dscore_std,fp_dscore_mean,fp_dscore_std,tp_fragments_per_track_mean,tp_fragments_per_track_std,fp_fragments_per_cluster_mean,fp_fragments_per_cluster_std,total_frames_with_gt,total_frames_with_fp,gt_density_per_scen_mean,gt_density_per_scen_std,fp_density_per_scen_mean,fp_density_per_scen_std
30.0,35.0,-150.0,-140.0,70,21,0.3,measured,70,0.009852216748768473,0.5478213943388998,0.13621685642284162,0.30232241983924596,0.10003991334619135,0.18008033596739478,0.1718155997140067,0.12146850386444404,0.18646229982497498,0.1782830562049816,0.05507163044821664,0.40564233429577884,0.15489700375771037,0.15687317507607595,0.17921944897502365,0.14977321800622034,0.08664324069267212,0.16949546440736565,0.14566882161117198,0.03975901591436772,0.35538053508603773,0.1289039055230362,0.16689377712142914,70,0,0,0,49,1.53125,3.391021002220423,21,0.65625,2.1594179626695706,70,2.1875,2.983679565570003,0,0.0,0.0,44,1.375,1.964529205687714,,,1.6590909090909092,1.6088276620822353,,,1.0,0.0,,,0.0013865073179376536,0.0865236140365304,,,1.0,0.0,60,68,0.008012889859711445,0.016901680873721944,0.009369579297086136,0.014967192677261466
30.0,35.0,-140.0,-130.0,77,39,0.5064935064935064,measured,85,0.011963406052076003,0.5298693289882258,0.15224298243245363,0.2764006292118746,0.06417924066958078,0.14465296895880447,0.1920687524895919,0.1590823248813027,0.19865936493294822,0.1385299897790672,0.05744767426866148,0.3691543779875103,0.1828081764672932,0.20242253730171605,0.14437057947954626,0.15852369815300704,0.108608159965289,0.1812799846220355,0.11076542799337002,0.05381800492818454,0.30142591756149245,0.1767594506486914,0.11389372307896434,85,0,0,0,38,1.1875,2.603333199957316,39,1.21875,3.8949837531753584,85,2.65625,4.051306695067654,1,0.03125,0.17399263633843817,58,1.8125,2.8661548719495253,116.0,0.0,1.2758620689655173,0.7379632606562999,0.5775862068965517,0.0,1.0,0.0,-0.0032986849546432495,0.06463874245508315,0.011080935597419739,0.041682145648202114,16.0,0.0,1.0,0.0,69,84,0.009065800488889698,0.016634063517546222,0.012666575545935616,0.021512693087476106
30.0,35.0,-130.0,-120.0,47,18,0.3829787234042553,measured,61,0.008585503166783954,0.5285814949150743,0.11016927744142391,0.3050944336125108,0.08546818227521852,0.11345192481731546,0.2124048430344154,0.11383317462329207,0.1848270058268592,0.17621513691057017,0.09942412197400428,0.2947158320196744,0.13116033734946414,0.11326998677747004,0.09135870317816863,0.21785778844770176,0.09230274960129221,0.1693824844240632,0.1410402872726368,0.08836143069984394,0.24994594418950541,0.13508984074169622,0.07303617170474551,61,0,0,0,29,0.90625,2.1557970538758977,18,0.5625,2.1350863565673404,61,1.90625,2.7991000227751774,2,0.0625,0.34798527267687634,43,1.34375,2.1594179626695706,42.0,41.0,1.3488372093023255,0.7114910949199235,0.12048192771084337,0.12048192771084337,1.0,0.0,-0.012553128756974874,0.10050975290063537,0.009999546408653259,0.13051629587014363,4.0,4.0,1.0,0.0,47,59,0.0068123055402229665,0.015263771686863933,0.008951759384773859,0.0162880830332627
30.0,35.0,-120.0,-110.0,58,15,0.25862068965517243,measured,68,0.009570724841660803,0.5962364638960639,0.12472146940489158,0.3230356578441227,0.11838308476766168,0.11407255571941997,0.30362226796704667,0.10553794683412064,0.27827898669135437,0.16426587575693377,0.0726472663498202,0.32763858174168786,0.13531010649925054,0.09863955475563227,0.07972946396523578,0.23324640704028737,0.08684495327397272,0.2123538273135941,0.12823058546348987,0.07104675599710811,0.22222240799102722,0.12363164273736976,0.08364086714244004,68,0,0,0,43,1.34375,3.4875616033985692,15,0.46875,1.117597171390479,68,2.125,2.9869507863371303,0,0.0,0.0,44,1.375,2.1028254801575903,,,1.2272727272727273,0.6347381838076791,,,1.0,0.0,,,-0.020523785054683684,0.1391686930560911,,,1.0,0.0,56,68,0.009439158287409925,0.024946378196008374,0.009906831372195165,0.011978070402501957
30.0,35.0,-110.0,-100.0,46,14,0.30434782608695654,measured,77,0.01083743842364532,0.5627172319218516,0.13661140141939074,0.3439550765536048,0.13672453911171426,0.13226644694805145,0.28272002935409546,0.10650178603827953,0.26526633319097903,0.15468978318971438,0.0975415133175116,0.2552947327494621,0.12320872023701668,0.08459128066897392,0.11211109122273141,0.1719730171730777,0.06888911072699705,0.17634372707567225,0.11906459074887898,0.09734951845926679,0.20921570682493681,0.068360747477701,0.07662520541533568,77,0,0,0,32,1.0,2.817356917396161,14,0.4375,1.2231491119238078,77,2.40625,2.935338300349723,0,0.0,0.0,53,1.65625,2.4951124097923927,,,1.5660377358490567,1.631175452569886,,,1.0,0.0,,,-0.019329358140627542,0.16919902855119653,,,1.0,0.0,46,76,0.007497645783773719,0.02062382568485235,0.011678607615559871,0.014063400727353867
30.0,35.0,-100.0,-90.0,48,9,0.1875,measured,66,0.00928923293455313,0.4854482584274732,0.12006212658882497,0.3122643774205988,0.11224135722178295,0.11751569234407865,0.11573419815454727,0.07782970636318891,0.11297727541168857,0.12162017250324339,0.11850903385582921,0.2551899812160394,0.10345970972990379,0.09883977510990241,0.09788398989579526,0.08811229621363384,0.06822976127016592,0.08778378218150333,0.09637464012014066,0.07189602122570324,0.16325415403570842,0.08114890019736229,0.07648303798767442,66,0,0,0,39,1.21875,3.4345157500730727,9,0.28125,1.0964252995530521,66,2.0625,2.164161211647598,1,0.03125,0.17399263633843817,49,1.53125,1.4996744438377283,32.0,0.0,1.2653061224489797,0.663186808541711,0.90625,0.0,1.0,0.0,-0.012008875608444214,0.19157310460505944,-0.0271566601899954,0.06811569760397676,2.0,0.0,1.0,0.0,48,66,0.007210752815555558,0.01861090665371821,0.012806328618631433,0.017035492429561098
30.0,35.0,-90.0,-80.0,76,9,0.11842105263157894,measured,282,0.03969035890218156,0.5432091715620525,0.12499583168260213,0.3425206534088926,0.07858557032214376,0.12006957550991827,0.11440268559242363,0.07385533781193976,0.11589368060296788,0.11852443221901271,0.120651043416087,0.21399538552583153,0.12316183723620515,0.08241600598861921,0.07879415272065228,0.09138886439122999,0.06273564150153442,0.0901003539796651,0.08042176600754282,0.05605056883483991,0.17731947695179176,0.07335074198398028,0.07185314324676362,282,0,0,0,67,2.09375,7.74338175072752,9,0.28125,1.0072975913303874,282,8.8125,35.022704689244094,1,0.03125,0.17399263633843817,46,1.4375,2.060605190229317,107.0,0.0,4.934782608695652,18.869577739927724,0.9626168224299065,0.0,1.0,0.0,-0.0004377628073972814,0.10488277088427386,0.0015773129397334315,0.07488194727357814,5.0,0.0,1.0,0.0,73,280,0.011923123540406784,0.03893628635683109,0.029658365575491716,0.08621838028230515
30.0,35.0,-80.0,-70.0,23,12,0.5217391304347826,measured,102,0.014356087262491204,0.4943945191123269,0.11349878960332174,0.35030023914341835,0.13081732344643898,0.11713626167990944,0.24351553483442825,0.05581233176318082,0.22394406484886697,0.14844827213626322,0.0666120018471371,0.4185316562652588,0.14590853994542902,0.10189582001079213,0.06384876043757061,0.16030677548854977,0.0452774063978035,0.16450569317383684,0.059545690147249815,0.02938658250227902,0.2621927159270419,0.0955385094142253,0.07682007183718127,102,0,0,0,11,0.34375,1.107061848994897,12,0.375,1.1388041973930374,102,3.1875,4.990224819584785,1,0.03125,0.17399263633843817,52,1.625,3.07967124868873,15.0,0.0,1.5384615384615385,1.2628042430293849,0.8666666666666667,0.0,1.0,0.0,-0.012073750297228495,0.19883078231946147,-0.020759894379547665,0.12693723152928757,1.0,0.0,1.0,0.0,23,99,0.0040946014080585685,0.012316172472171705,0.014741174495270605,0.023677809166714914
30.0,35.0,-70.0,-60.0,48,22,0.4583333333333333,measured,142,0.019985925404644618,0.534145903128844,0.15295610963263484,0.4254387777665971,0.12957670423129064,0.14029689935537484,0.23618279970609224,0.11026294185565068,0.21910087174316406,0.1461011473746509,0.07079588014315505,0.3936045261529776,0.09950743271754338,0.10601569597537701,0.10648406121420219,0.19131526346321584,0.10179733616172698,0.2029243154977312,0.11347645169542118,0.06084684537586943,0.22494055553870032,0.07719211640629418,0.07244473066105137,142,0,0,0,26,0.8125,2.983679565570003,22,0.6875,1.6665364532466729,142,4.4375,14.372146455905604,2,0.0625,0.24206145913796356,47,1.46875,2.1503542586048465,13.0,3.0,3.702127659574468,12.69597841103592,0.61875,0.18125000000000002,1.0,0.0,0.017740664573816154,0.10411820131478476,0.0030916905778599537,0.06214623123034017,2.5,1.5,1.0,0.0,46,139,0.00895876003930001,0.025256258920638305,0.014845367647439852,0.0362178266978958
30.0,35.0,-60.0,-50.0,61,16,0.26229508196721313,measured,129,0.01815622800844476,0.5285698860883713,0.1736017092317184,0.27193136004976526,0.10369919324920399,0.12175913916693794,0.25963592529296875,0.16714324951171874,0.21878768812806723,0.18102921667216182,0.07168468489597393,0.3382677925957574,0.13553451432122124,0.11299817297193739,0.08577046955652375,0.2060952963927731,0.0979450475354932,0.1788930988427753,0.1393756640796717,0.04535127373117292,0.2067675152591112,0.10181691588308675,0.104687970156694,129,0,0,0,45,1.40625,2.9459651962472333,16,0.5,1.479019945774904,129,4.03125,11.764577061564943,4,0.125,0.33071891388307384,84,2.625,8.630433071404934,20.75,11.60549438843516,1.5476190476190477,1.3038839590564824,0.4886904761904762,0.37052459822683353,1.0,0.0,0.0029823848834404578,0.12057401065568346,-0.0033328675705453625,0.100029327475908,1.5,1.118033988749895,1.0,0.0,60,129,0.011867610996168811,0.02533858779133708,0.015057070340415458,0.03086652691183916
