# DAIR-V2X-Seq SPD PointPillars (infrastructure node yizhuang09, train-calibrated)
# MAE linear: abs_error = intercept + slope * d ; quad: quad_a*d^2+quad_b*d+quad_c
# bias_*/std_*/var_*: signed-bias / std / variance fits (linear + quad in range)

error_type,intercept,slope,quad_a,quad_b,quad_c,bias_intercept,bias_slope,bias_quad_a,bias_quad_b,bias_quad_c,std_intercept,std_slope,std_quad_a,std_quad_b,std_quad_c,var_intercept,var_slope,var_quad_a,var_quad_b,var_quad_c,polar_a,polar_b,polar_c,polar_d,polar_std_a,polar_std_b,polar_std_c,polar_std_d,unit,notes
radial,0.102922,-0.000317265,2.34875e-05,-0.00276802,0.153516,-0.0187705,-6.15968e-05,-1.44623e-05,0.00144744,-0.0499232,0.165153,-0.000391565,3.46499e-06,-0.000753112,0.172617,0.033399,-0.00019534,4.98098e-06,-0.00071507,0.0441284,-0.0678549,-0.000269005,-0.6,-0.15861,0.319985,3.67709e-15,-0.6,-0.166002,meters,Range error
lateral,0.0252442,0.000924771,1.39444e-05,-0.000530233,0.0552814,0.00837147,4.10908e-06,-7.69742e-06,0.000807281,-0.00820928,0.0385895,0.00140688,1.80856e-06,0.00121817,0.0424852,-0.00272017,0.000329476,7.49251e-07,0.000251297,-0.00110623,0.0160437,0.000620965,-0.6,-0.274062,0.0836315,0.00390781,-0.6,-0.170723,meters,Cross-range error
vertical,-0.011658,0.00145204,2.45775e-05,-0.00111245,0.0412836,0.0158652,-0.000387929,-2.52931e-06,-0.000124013,0.0104169,-0.0103457,0.00191059,3.10491e-05,-0.00132917,0.0565361,-0.0112466,0.000414058,1.09997e-05,-0.00073368,0.0124474,0.00900361,-0.000217276,0.599856,0.3,1.51067e-55,0.00249369,-0.6,0.107339,meters,Vertical error
yaw,0.0559589,0.000780181,-8.0442e-05,0.00917374,-0.117318,-0.0154889,0.000334854,-1.65722e-06,0.000507773,-0.0190587,0.23241,0.00209278,-0.000379584,0.0416997,-0.585238,0.108004,0.00140349,-0.000269261,0.029499,-0.472002,-0.104709,0.00274958,-0.6,-0.3,0.188042,0.0112544,-0.6,-0.3,radians,Heading angle
width,0.0784956,-3.63933e-05,-8.64661e-06,0.000865819,0.0598703,-0.0241738,0.000433125,1.51406e-06,0.000275143,-0.0209124,0.111533,-0.000115443,-1.50061e-05,0.00145034,0.0792089,0.0147192,-5.40367e-05,-2.95523e-06,0.00025432,0.00835347,-0.0135433,0.000241498,0.6,0.3,0.17498,1.91619e-36,-0.6,0.0239938,meters,Width error
length,0.137727,-0.000395523,-6.88167e-06,0.000322531,0.122903,-0.0276427,0.000249703,-9.295e-06,0.00121957,-0.0476647,0.222416,-0.000633344,-4.45638e-05,0.00401657,0.126423,0.0520248,-0.000247786,-1.75422e-05,0.00158262,0.0142377,-0.0152585,0.000138396,0.599999,0.3,0.447729,1.65612e-20,-0.6,-0.167525,meters,Length error
box_height,0.0404006,0.000608516,-1.53916e-05,0.00221452,0.00724609,-0.00136269,9.8148e-05,-1.14652e-05,0.00129446,-0.0260595,0.067747,0.000711187,-2.11013e-05,0.00291296,0.0222935,0.00472912,0.000134065,-3.94262e-06,0.000545449,-0.00376353,-0.00151818,8.12734e-05,0.599997,-0.242484,0.12662,0.00251679,-0.599987,-0.147801,meters,Box height error
miss_rate,-0.158579,0.00638326,0.000255814,-0.0243024,0.562814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,rate,Miss rate
