# DAIR-V2X-Seq SPD PointPillars (infrastructure node yizhuang08, train-calibrated)
# MAE linear: abs_error = intercept + slope * d ; quad: quad_a*d^2+quad_b*d+quad_c
# bias_*/std_*/var_*: signed-bias / std / variance fits (linear + quad in range)

error_type,intercept,slope,quad_a,quad_b,quad_c,bias_intercept,bias_slope,bias_quad_a,bias_quad_b,bias_quad_c,std_intercept,std_slope,std_quad_a,std_quad_b,std_quad_c,var_intercept,var_slope,var_quad_a,var_quad_b,var_quad_c,polar_a,polar_b,polar_c,polar_d,polar_std_a,polar_std_b,polar_std_c,polar_std_d,unit,notes
radial,0.0769189,3.43451e-05,2.28806e-05,-0.00220024,0.122907,-0.0409795,0.000333292,1.64639e-05,-0.00127462,-0.00788847,0.115751,-7.39122e-05,3.30623e-05,-0.00330288,0.182204,0.0201545,-0.000124099,1.25125e-05,-0.00134611,0.0453036,-0.036054,0.000280785,0.35901,-0.299979,0.130962,7.06297e-05,-0.6,0.169328,meters,Range error
lateral,0.0477108,0.000444918,1.10742e-05,-0.000636624,0.0699691,-0.0167524,0.000402391,2.02499e-05,-0.00157527,0.0239482,0.0748673,0.000488375,1.01887e-06,0.00038887,0.0769152,0.0060963,8.52396e-05,6.0684e-07,2.59739e-05,0.007316,-0.00975454,0.000232375,0.599968,0.3,0.118875,0.00151259,-0.6,-0.097414,meters,Cross-range error
vertical,0.0264796,0.000375929,1.29004e-05,-0.000883961,0.0524083,0.0362283,-0.000543698,-1.40433e-06,-0.000406547,0.0334057,0.027114,0.000677917,1.06932e-05,-0.000366407,0.0486064,-0.000321143,8.82186e-05,2.05884e-06,-0.000112853,0.00381695,0.0203068,-0.00030639,0.6,0.3,0.0375513,0.000704415,-0.6,0.2174,meters,Vertical error
yaw,0.0814477,0.000115503,-4.47419e-05,0.00448513,-0.0084799,0.0228398,0.000145999,-3.55011e-05,0.00361314,-0.0485145,0.275778,-0.000224543,-0.000250569,0.0242468,-0.227845,0.103597,0.000409268,-0.000169517,0.0169648,-0.237119,-0.0227361,0.00373518,-0.6,-0.3,0.19333,0.00504746,-0.6,-0.3,radians,Heading angle
width,0.0921297,-2.20228e-05,2.1436e-05,-0.00211553,0.135214,-0.0598236,0.00076753,-3.71129e-05,0.00439208,-0.134418,0.109402,0.000130467,1.56149e-05,-0.00139453,0.140787,0.0122471,2.72842e-05,4.21097e-06,-0.000383971,0.0207108,-0.0323905,0.000402367,0.6,0.3,0.0540505,6.68286e-05,0.6,0.0396759,meters,Width error
length,0.121867,6.47436e-06,9.34622e-06,-0.000906305,0.140653,-0.0470427,0.00121168,-2.86115e-05,0.00400596,-0.10455,0.197491,-0.000398832,2.46407e-05,-0.00280531,0.247017,0.0424849,-0.000196804,1.10641e-05,-0.00127736,0.0647229,-0.178862,0.00465639,-0.501686,-0.3,0.336945,5.48449e-05,-0.6,-0.103417,meters,Length error
box_height,0.0677445,6.8665e-05,3.37413e-05,-0.00322661,0.135562,-0.0409204,0.000723981,-4.4823e-05,0.00510152,-0.131011,0.0857157,0.000176617,4.64142e-05,-0.00435633,0.179004,0.00992425,1.74842e-06,1.27408e-05,-0.00124255,0.0355322,-0.0214127,0.000363151,0.6,0.3,0.142801,0.000227366,-0.599999,0.042271,meters,Box height error
miss_rate,-0.2271,0.00711666,0.000213844,-0.0189262,0.420636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,rate,Miss rate
