# DAIR-V2X-Seq SPD PointPillars (vehicle-side, train-calibrated) - Polar binned error distributions (angle+distance)
# normal: param1=mu(0), param2=std, param3=mae; miss_detection constant: param1=miss_rate

error_type,dist_min,dist_max,angle_min,angle_max,distribution,param1,param2,param3
box_height,0.0,5.0,100.0,110.0,normal,0.000000,0.120514,0.079577
miss_detection,0.0,5.0,110.0,120.0,constant,1.000000,,
distal,0.0,5.0,110.0,120.0,normal,0.000000,0.173599,0.096635
perpendicular,0.0,5.0,110.0,120.0,normal,0.000000,0.182777,0.098628
height,0.0,5.0,110.0,120.0,normal,0.000000,0.136262,0.088916
yaw,0.0,5.0,110.0,120.0,normal,0.000000,0.650372,0.184315
width,0.0,5.0,110.0,120.0,normal,0.000000,0.113978,0.078643
length,0.0,5.0,110.0,120.0,normal,0.000000,0.252553,0.124147
box_height,0.0,5.0,110.0,120.0,normal,0.000000,0.120514,0.079577
miss_detection,0.0,5.0,120.0,130.0,constant,1.000000,,
distal,0.0,5.0,120.0,130.0,normal,0.000000,0.173599,0.096635
perpendicular,0.0,5.0,120.0,130.0,normal,0.000000,0.182777,0.098628
height,0.0,5.0,120.0,130.0,normal,0.000000,0.136262,0.088916
yaw,0.0,5.0,120.0,130.0,normal,0.000000,0.650372,0.184315
width,0.0,5.0,120.0,130.0,normal,0.000000,0.113978,0.078643
length,0.0,5.0,120.0,130.0,normal,0.000000,0.252553,0.124147
box_height,0.0,5.0,120.0,130.0,normal,0.000000,0.120514,0.079577
miss_detection,0.0,5.0,130.0,140.0,constant,1.000000,,
distal,0.0,5.0,130.0,140.0,normal,0.000000,0.173599,0.096635
perpendicular,0.0,5.0,130.0,140.0,normal,0.000000,0.182777,0.098628
height,0.0,5.0,130.0,140.0,normal,0.000000,0.136262,0.088916
yaw,0.0,5.0,130.0,140.0,normal,0.000000,0.650372,0.184315
width,0.0,5.0,130.0,140.0,normal,0.000000,0.113978,0.078643
length,0.0,5.0,130.0,140.0,normal,0.000000,0.252553,0.124147
box_height,0.0,5.0,130.0,140.0,normal,0.000000,0.120514,0.079577
miss_detection,0.0,5.0,140.0,150.0,constant,1.000000,,
distal,0.0,5.0,140.0,150.0,normal,0.000000,0.173599,0.096635
perpendicular,0.0,5.0,140.0,150.0,normal,0.000000,0.182777,0.098628
height,0.0,5.0,140.0,150.0,normal,0.000000,0.136262,0.088916
yaw,0.0,5.0,140.0,150.0,normal,0.000000,0.650372,0.184315
width,0.0,5.0,140.0,150.0,normal,0.000000,0.113978,0.078643
length,0.0,5.0,140.0,150.0,normal,0.000000,0.252553,0.124147
box_height,0.0,5.0,140.0,150.0,normal,0.000000,0.120514,0.079577
miss_detection,0.0,5.0,150.0,160.0,constant,1.000000,,
distal,0.0,5.0,150.0,160.0,normal,0.000000,0.173599,0.096635
perpendicular,0.0,5.0,150.0,160.0,normal,0.000000,0.182777,0.098628
height,0.0,5.0,150.0,160.0,normal,0.000000,0.136262,0.088916
yaw,0.0,5.0,150.0,160.0,normal,0.000000,0.650372,0.184315
width,0.0,5.0,150.0,160.0,normal,0.000000,0.113978,0.078643
length,0.0,5.0,150.0,160.0,normal,0.000000,0.252553,0.124147
box_height,0.0,5.0,150.0,160.0,normal,0.000000,0.120514,0.079577
miss_detection,0.0,5.0,160.0,170.0,constant,1.000000,,
distal,0.0,5.0,160.0,170.0,normal,0.000000,0.173599,0.096635
perpendicular,0.0,5.0,160.0,170.0,normal,0.000000,0.182777,0.098628
height,0.0,5.0,160.0,170.0,normal,0.000000,0.136262,0.088916
yaw,0.0,5.0,160.0,170.0,normal,0.000000,0.650372,0.184315
width,0.0,5.0,160.0,170.0,normal,0.000000,0.113978,0.078643
length,0.0,5.0,160.0,170.0,normal,0.000000,0.252553,0.124147
box_height,0.0,5.0,160.0,170.0,normal,0.000000,0.120514,0.079577
miss_detection,0.0,5.0,170.0,180.0,constant,1.000000,,
distal,0.0,5.0,170.0,180.0,normal,0.000000,0.173599,0.096635
perpendicular,0.0,5.0,170.0,180.0,normal,0.000000,0.182777,0.098628
height,0.0,5.0,170.0,180.0,normal,0.000000,0.136262,0.088916
yaw,0.0,5.0,170.0,180.0,normal,0.000000,0.650372,0.184315
width,0.0,5.0,170.0,180.0,normal,0.000000,0.113978,0.078643
length,0.0,5.0,170.0,180.0,normal,0.000000,0.252553,0.124147
box_height,0.0,5.0,170.0,180.0,normal,0.000000,0.120514,0.079577
miss_detection,5.0,10.0,-180.0,-170.0,constant,1.000000,,
distal,5.0,10.0,-180.0,-170.0,normal,0.000000,0.173599,0.096635
perpendicular,5.0,10.0,-180.0,-170.0,normal,0.000000,0.182777,0.098628
height,5.0,10.0,-180.0,-170.0,normal,0.000000,0.136262,0.088916
yaw,5.0,10.0,-180.0,-170.0,normal,0.000000,0.650372,0.184315
width,5.0,10.0,-180.0,-170.0,normal,0.000000,0.113978,0.078643
length,5.0,10.0,-180.0,-170.0,normal,0.000000,0.252553,0.124147
box_height,5.0,10.0,-180.0,-170.0,normal,0.000000,0.120514,0.079577
miss_detection,5.0,10.0,-170.0,-160.0,constant,1.000000,,
distal,5.0,10.0,-170.0,-160.0,normal,0.000000,0.173599,0.096635
perpendicular,5.0,10.0,-170.0,-160.0,normal,0.000000,0.182777,0.098628
height,5.0,10.0,-170.0,-160.0,normal,0.000000,0.136262,0.088916
yaw,5.0,10.0,-170.0,-160.0,normal,0.000000,0.650372,0.184315
width,5.0,10.0,-170.0,-160.0,normal,0.000000,0.113978,0.078643
length,5.0,10.0,-170.0,-160.0,normal,0.000000,0.252553,0.124147
box_height,5.0,10.0,-170.0,-160.0,normal,0.000000,0.120514,0.079577
miss_detection,5.0,10.0,-160.0,-150.0,constant,1.000000,,
distal,5.0,10.0,-160.0,-150.0,normal,0.000000,0.173599,0.096635
perpendicular,5.0,10.0,-160.0,-150.0,normal,0.000000,0.182777,0.098628
height,5.0,10.0,-160.0,-150.0,normal,0.000000,0.136262,0.088916
yaw,5.0,10.0,-160.0,-150.0,normal,0.000000,0.650372,0.184315
width,5.0,10.0,-160.0,-150.0,normal,0.000000,0.113978,0.078643
length,5.0,10.0,-160.0,-150.0,normal,0.000000,0.252553,0.124147
box_height,5.0,10.0,-160.0,-150.0,normal,0.000000,0.120514,0.079577
miss_detection,5.0,10.0,-150.0,-140.0,constant,1.000000,,
distal,5.0,10.0,-150.0,-140.0,normal,0.000000,0.173599,0.096635
perpendicular,5.0,10.0,-150.0,-140.0,normal,0.000000,0.182777,0.098628
height,5.0,10.0,-150.0,-140.0,normal,0.000000,0.136262,0.088916
yaw,5.0,10.0,-150.0,-140.0,normal,0.000000,0.650372,0.184315
width,5.0,10.0,-150.0,-140.0,normal,0.000000,0.113978,0.078643
length,5.0,10.0,-150.0,-140.0,normal,0.000000,0.252553,0.124147
box_height,5.0,10.0,-150.0,-140.0,normal,0.000000,0.120514,0.079577
miss_detection,5.0,10.0,-140.0,-130.0,constant,1.000000,,
distal,5.0,10.0,-140.0,-130.0,normal,0.000000,0.173599,0.096635
perpendicular,5.0,10.0,-140.0,-130.0,normal,0.000000,0.182777,0.098628
height,5.0,10.0,-140.0,-130.0,normal,0.000000,0.136262,0.088916
yaw,5.0,10.0,-140.0,-130.0,normal,0.000000,0.650372,0.184315
width,5.0,10.0,-140.0,-130.0,normal,0.000000,0.113978,0.078643
length,5.0,10.0,-140.0,-130.0,normal,0.000000,0.252553,0.124147
box_height,5.0,10.0,-140.0,-130.0,normal,0.000000,0.120514,0.079577
miss_detection,5.0,10.0,-130.0,-120.0,constant,1.000000,,
distal,5.0,10.0,-130.0,-120.0,normal,0.000000,0.173599,0.096635
perpendicular,5.0,10.0,-130.0,-120.0,normal,0.000000,0.182777,0.098628
height,5.0,10.0,-130.0,-120.0,normal,0.000000,0.136262,0.088916
yaw,5.0,10.0,-130.0,-120.0,normal,0.000000,0.650372,0.184315
width,5.0,10.0,-130.0,-120.0,normal,0.000000,0.113978,0.078643
length,5.0,10.0,-130.0,-120.0,normal,0.000000,0.252553,0.124147
box_height,5.0,10.0,-130.0,-120.0,normal,0.000000,0.120514,0.079577
miss_detection,5.0,10.0,-120.0,-110.0,constant,1.000000,,
distal,5.0,10.0,-120.0,-110.0,normal,0.000000,0.173599,0.096635
perpendicular,5.0,10.0,-120.0,-110.0,normal,0.000000,0.182777,0.098628
height,5.0,10.0,-120.0,-110.0,normal,0.000000,0.136262,0.088916
yaw,5.0,10.0,-120.0,-110.0,normal,0.000000,0.650372,0.184315
width,5.0,10.0,-120.0,-110.0,normal,0.000000,0.113978,0.078643
length,5.0,10.0,-120.0,-110.0,normal,0.000000,0.252553,0.124147
box_height,5.0,10.0,-120.0,-110.0,normal,0.000000,0.120514,0.079577
miss_detection,5.0,10.0,-110.0,-100.0,constant,1.000000,,
distal,5.0,10.0,-110.0,-100.0,normal,0.000000,0.173599,0.096635
perpendicular,5.0,10.0,-110.0,-100.0,normal,0.000000,0.182777,0.098628
height,5.0,10.0,-110.0,-100.0,normal,0.000000,0.136262,0.088916
yaw,5.0,10.0,-110.0,-100.0,normal,0.000000,0.650372,0.184315
width,5.0,10.0,-110.0,-100.0,normal,0.000000,0.113978,0.078643
length,5.0,10.0,-110.0,-100.0,normal,0.000000,0.252553,0.124147
box_height,5.0,10.0,-110.0,-100.0,normal,0.000000,0.120514,0.079577
miss_detection,5.0,10.0,-100.0,-90.0,constant,1.000000,,
distal,5.0,10.0,-100.0,-90.0,normal,0.000000,0.173599,0.096635
perpendicular,5.0,10.0,-100.0,-90.0,normal,0.000000,0.182777,0.098628
height,5.0,10.0,-100.0,-90.0,normal,0.000000,0.136262,0.088916
