range,angle_deg,score,width,length,box_height,yaw,class_label
38.220375061035156,98.63186645507812,0.3686123788356781,1.8078030347824097,4.077124118804932,1.462378978729248,0.11937648057937622,car
51.54901885986328,167.30715942382812,0.2845613658428192,2.1057522296905518,4.889997482299805,1.9393088817596436,-0.6302158832550049,car
23.908510208129883,140.277099609375,0.22303028404712677,1.9313580989837646,4.442100524902344,1.7922730445861816,0.3388845920562744,car
40.38397216796875,-29.964956283569336,0.2136455923318863,1.9324041604995728,4.41987943649292,1.6496539115905762,0.1511765569448471,car
39.32754135131836,105.56890106201172,0.35388946533203125,1.8125581741333008,4.01814079284668,1.3946762084960938,-0.5273127555847168,car
50.99109649658203,168.50198364257812,0.2745097279548645,2.324685573577881,5.487011432647705,2.181699752807617,-0.5709815621376038,car
23.2681827545166,141.0926513671875,0.2559680640697479,2.006216287612915,4.5617356300354,1.8334767818450928,0.3887035548686981,car
30.795503616333008,-40.2449836730957,0.33119267225265503,1.8801445960998535,4.382932186126709,1.5830135345458984,2.1488983631134033,car
53.072879791259766,168.77362060546875,0.29407960176467896,2.035691261291504,4.590526103973389,1.8184515237808228,-0.4277964234352112,car
37.757484436035156,-32.4880256652832,0.2633815407752991,1.909239649772644,4.376601219177246,1.6516592502593994,0.24957679212093353,car
39.89329147338867,-11.232626914978027,0.20387396216392517,1.8842318058013916,4.23052978515625,1.5211961269378662,-0.27263981103897095,car
29.404258728027344,-42.57958984375,0.2990459203720093,1.8634412288665771,4.244565486907959,1.5617671012878418,2.0378074645996094,car
39.86927032470703,148.97589111328125,0.22617468237876892,1.9182348251342773,4.422933101654053,1.6381349563598633,0.15943673253059387,car
28.35378646850586,-44.91605758666992,0.2829003632068634,1.9029616117477417,4.3454132080078125,1.6193695068359375,1.988016963005066,car
44.405479431152344,172.4987335205078,0.25760340690612793,1.9514777660369873,4.442442417144775,1.7261711359024048,-0.30877095460891724,car
48.391029357910156,24.07907485961914,0.24768395721912384,2.0364015102386475,5.332245826721191,1.8310497999191284,-0.17384086549282074,car
22.93842887878418,141.73484802246094,0.22352708876132965,1.989440679550171,4.592609405517578,1.832982063293457,0.25345927476882935,car
16.50128936767578,18.694204330444336,0.21123656630516052,1.907246470451355,4.435011386871338,1.6678534746170044,0.1717919558286667,car
44.319862365722656,26.74068832397461,0.2707865536212921,2.0472195148468018,5.135904312133789,1.886542558670044,-0.18148984014987946,car
29.84787940979004,151.11981201171875,0.258722722530365,1.9840552806854248,4.518279075622559,1.8016548156738281,0.3760790526866913,car
26.907329559326172,-46.99646759033203,0.24410812556743622,1.9638268947601318,4.489510536193848,1.692507028579712,-0.4967201054096222,car
52.90150451660156,-21.795513153076172,0.2250414490699768,1.9553154706954956,4.468894958496094,1.5741910934448242,-0.5042101144790649,car
45.92755889892578,172.69033813476562,0.20814257860183716,1.9631237983703613,4.361924171447754,1.7216861248016357,-0.3987748622894287,car
47.6220817565918,173.012939453125,0.25592634081840515,1.9408913850784302,4.329555988311768,1.6784074306488037,-0.2730003595352173,car
39.06487274169922,156.57861328125,0.2515147030353546,1.9521193504333496,4.507874488830566,1.7933197021484375,0.18418316543102264,car
46.512325286865234,160.16944885253906,0.3136627674102783,1.937586784362793,4.454494476318359,1.703770637512207,0.20335762202739716,car
37.775508880615234,156.05923461914062,0.2883772850036621,1.9514752626419067,4.4830641746521,1.8121871948242188,0.13764607906341553,car
11.754204750061035,26.841983795166016,0.28712958097457886,1.9276801347732544,4.495472431182861,1.6874785423278809,0.052848994731903076,car
40.37190246582031,-30.50584602355957,0.21083039045333862,1.9172189235687256,4.380099296569824,1.6198506355285645,-0.09593432396650314,car
49.32820129394531,173.21792602539062,0.2047402709722519,1.966190218925476,4.368204116821289,1.7855148315429688,-0.42115673422813416,car
51.204349517822266,173.54823303222656,0.35018840432167053,1.925927996635437,4.277268886566162,1.716784954071045,-0.3370443284511566,car
39.01782989501953,-32.59858703613281,0.2682047486305237,1.9374301433563232,4.3943095207214355,1.53172767162323,-0.5493481159210205,car
36.42588806152344,154.54966735839844,0.23589448630809784,1.9621264934539795,4.496994972229004,1.8879191875457764,0.3545511066913605,car
53.15627670288086,149.35498046875,0.2325250208377838,1.9718033075332642,4.754317283630371,1.908642053604126,-0.07925067096948624,car
47.376121520996094,23.061098098754883,0.229919895529747,1.9469382762908936,4.670803546905518,1.6294913291931152,-0.20695249736309052,car
23.803442001342773,-57.242698669433594,0.2278262972831726,1.9750864505767822,4.522180557250977,1.7177162170410156,2.314037322998047,car
45.0085563659668,159.39076232910156,0.22241033613681793,1.9717960357666016,4.575962066650391,1.796454668045044,0.16870957612991333,car
52.87465286254883,173.9365997314453,0.2922331392765045,2.002305746078491,4.38656759262085,1.792776346206665,-0.3711615204811096,car
43.572052001953125,159.26025390625,0.22836872935295105,1.93333899974823,4.470054626464844,1.7269659042358398,0.09792649000883102,car
47.84775924682617,-21.81825065612793,0.22886332869529724,1.975163459777832,4.3751654624938965,1.6711031198501587,-0.6683505177497864,car
20.368589401245117,-100.14864349365234,0.21982476115226746,1.9141509532928467,4.22507381439209,1.562973976135254,1.3367024660110474,car
22.057525634765625,-32.21094512939453,0.21535584330558777,1.9689445495605469,4.552188873291016,1.6268205642700195,-0.3020525276660919,car
35.99369812011719,-36.90641403198242,0.21171584725379944,1.9846302270889282,4.560992240905762,1.6485799551010132,1.9682834148406982,car
37.56779861450195,-30.16910743713379,0.26370924711227417,1.9941833019256592,4.581401824951172,1.8760218620300293,-0.15340615808963776,car
35.7669792175293,156.41639709472656,0.2624415159225464,1.991794466972351,4.53390645980835,1.8574411869049072,0.23275154829025269,car
42.223819732666016,158.40762329101562,0.22311323881149292,1.9609780311584473,4.5035080909729,1.8071117401123047,0.13894590735435486,car
41.95124053955078,159.9662628173828,0.24815967679023743,2.007080554962158,4.558537483215332,1.8353590965270996,0.19901582598686218,car
33.719200134277344,-38.16361999511719,0.23376204073429108,2.010802745819092,4.72948694229126,1.677107334136963,-0.48690810799598694,car
44.7789192199707,-23.344501495361328,0.2178696244955063,2.1459591388702393,4.74370813369751,1.943044900894165,-0.6230784058570862,car
52.679603576660156,156.88818359375,0.41328805685043335,2.0468688011169434,4.738568305969238,1.8191094398498535,0.21549242734909058,car
41.809574127197266,160.09201049804688,0.3458731472492218,1.993666410446167,4.524466037750244,1.8456745147705078,0.22752533853054047,car
35.365962982177734,156.76211547851562,0.23942479491233826,1.9794238805770874,4.581996440887451,1.7654461860656738,0.16766446828842163,car
41.76664733886719,160.27516174316406,0.36655333638191223,1.9495830535888672,4.441354274749756,1.8097476959228516,0.27798590064048767,car
47.79834747314453,174.8408966064453,0.2136945128440857,1.9691022634506226,4.500300407409668,1.6787691116333008,-0.246751606464386,car
26.893285751342773,-21.929290771484375,0.22493936121463776,1.9265847206115723,4.485974311828613,1.531489372253418,-0.13887430727481842,car
52.910823822021484,162.46302795410156,0.21317258477210999,2.0362133979797363,4.643904209136963,1.9868946075439453,-0.03024270199239254,car
38.5762825012207,159.18907165527344,0.21415212750434875,1.9024932384490967,4.342694282531738,1.643845558166504,-0.06858368217945099,car
50.76171112060547,163.5723114013672,0.2032817006111145,1.9659180641174316,4.460201263427734,1.6366853713989258,-0.18134602904319763,car
27.89227867126465,-133.75218200683594,0.3418769836425781,2.0277211666107178,4.415866374969482,1.7795696258544922,1.1426385641098022,car
20.532642364501953,-97.08365631103516,0.2089565247297287,1.9469971656799316,4.415824890136719,1.7206494808197021,-0.36523252725601196,car
32.92549514770508,-36.52146530151367,0.25369885563850403,2.0522122383117676,4.762977123260498,1.7536519765853882,-0.6114231944084167,car
33.404685974121094,-21.506193161010742,0.24796363711357117,1.9033011198043823,4.274689197540283,1.5484328269958496,1.7202242612838745,car
47.945335388183594,157.38235473632812,0.5461849570274353,1.9943068027496338,4.595717430114746,1.7570300102233887,0.11926258355379105,car
28.499855041503906,-134.8945770263672,0.3993796706199646,1.9465351104736328,4.480919361114502,1.612989068031311,1.4766349792480469,car
31.597185134887695,-140.67750549316406,0.32942456007003784,1.9405345916748047,4.360281944274902,1.618983268737793,1.17702317237854,car
47.80644226074219,-15.54260540008545,0.2941100597381592,2.1453857421875,4.6601667404174805,2.048112154006958,-0.5227234363555908,car
43.96921920776367,-147.73037719726562,0.2202342450618744,2.0479378700256348,4.735081672668457,1.7093262672424316,2.0056395530700684,car
45.981632232666016,-16.27931022644043,0.4063861072063446,2.0991594791412354,4.618973255157471,2.050269603729248,-0.5878515243530273,car
47.28137969970703,157.86497497558594,0.3622201979160309,2.0432682037353516,4.838510036468506,1.9257316589355469,-0.10149502009153366,car
53.471534729003906,-34.38784408569336,0.26777219772338867,2.183075189590454,4.803487300872803,1.9757354259490967,1.6996616125106812,car
39.69382858276367,-149.37767028808594,0.3499581813812256,2.233663558959961,5.161079406738281,2.192981243133545,1.2620199918746948,car
44.43875503540039,-16.356773376464844,0.2554100751876831,2.2439680099487305,5.05341911315918,2.121609687805176,-0.6865962147712708,car
45.79548645019531,-153.7490692138672,0.3323044180870056,1.873924732208252,4.209311485290527,1.4876283407211304,1.13873291015625,car
46.750492095947266,166.73109436035156,0.2256236970424652,1.9948290586471558,4.663632869720459,1.743340015411377,0.2754501402378082,car
52.57371520996094,-36.26424789428711,0.22301897406578064,2.4445173740386963,5.634202480316162,2.4171690940856934,-0.25717031955718994,car
36.46120834350586,-143.73345947265625,0.3488430380821228,2.0051355361938477,4.62229585647583,1.735795497894287,1.2575773000717163,car
50.290443420410156,167.63400268554688,0.24833692610263824,1.9951581954956055,4.485188007354736,1.7060413360595703,-0.30373719334602356,car
50.99772262573242,-38.461334228515625,0.23566582798957825,2.5594096183776855,5.541512966156006,2.268470287322998,2.080447196960449,car
42.883609771728516,177.0003204345703,0.22668538987636566,1.9366436004638672,4.714604377746582,1.6167824268341064,0.009108075872063637,car
40.82089614868164,-17.351476669311523,0.21281461417675018,2.2455172538757324,5.224148273468018,2.1251463890075684,2.4234859943389893,car
42.903194427490234,177.12118530273438,0.33340567350387573,1.9081110954284668,4.5300679206848145,1.5906801223754883,0.052418675273656845,car
49.37819290161133,-39.794315338134766,0.20582574605941772,2.244870901107788,4.868588924407959,1.9899842739105225,2.290226697921753,car
29.613800048828125,-132.85629272460938,0.2959270775318146,1.9469190835952759,4.4341511726379395,1.6806185245513916,2.117119312286377,car
30.95902442932129,-135.99664306640625,0.32830068469047546,1.9440995454788208,4.438255786895752,1.560178518295288,2.2760696411132812,car
41.184818267822266,176.83816528320312,0.22416606545448303,1.9142279624938965,4.61529541015625,1.5876376628875732,-7.34581844881177e-05,car
34.914730072021484,176.15257263183594,0.22095929086208344,1.9082938432693481,4.66904878616333,1.5300805568695068,0.018613770604133606,car
32.257564544677734,-137.86888122558594,0.4449763000011444,1.9131463766098022,4.347201824188232,1.543531894683838,2.2622556686401367,car
48.959163665771484,-154.63897705078125,0.44347256422042847,2.0300910472869873,4.479709148406982,1.840181827545166,0.7511340975761414,car
45.38218688964844,177.4924774169922,0.2684776782989502,1.8628267049789429,4.2764153480529785,1.648914098739624,0.14527373015880585,car
45.174739837646484,-151.2357635498047,0.2095365673303604,1.9289799928665161,4.328765869140625,1.6825008392333984,1.3500488996505737,car
42.1195182800293,-148.89959716796875,0.20726025104522705,1.9888337850570679,4.42777156829834,1.6376590728759766,1.873195767402649,car
33.96351623535156,-139.56576538085938,0.29986563324928284,1.9981611967086792,4.539644241333008,1.6599459648132324,2.291996479034424,car
51.061832427978516,169.3271942138672,0.2093593031167984,1.9669376611709595,4.4387431144714355,1.6178730726242065,-0.027494681999087334,car
47.950565338134766,-152.9777069091797,0.2795275151729584,2.044071912765503,4.7520432472229,1.7827894687652588,0.016696747392416,car
41.31032943725586,177.14134216308594,0.2614532709121704,1.9244991540908813,4.527101993560791,1.6264886856079102,0.11158503592014313,car
