# normal: param1=mu (0), param2=std, param3=mae (for GPEM covariance)
# constant for miss_detection: param1=miss_rate
# score: P(score | TP, cell) — param1=mean, param2=std, param3=n_matched
# fp_score: P(score | FP, cell) — param1=mean, param2=std, param3=n_fp
# fp_rate: poisson — param1=lambda (FPs/ego-frame in cell), param2=n_fp

error_type,dist_min,dist_max,angle_min,angle_max,distribution,param1,param2,param3
yaw,0.0,5.0,-20.0,-10.0,normal,0.0,0.10814103216008272,0.09258795889117766
width,0.0,5.0,-20.0,-10.0,normal,0.0,0.19206739797532485,0.3303616614568801
length,0.0,5.0,-20.0,-10.0,normal,0.0,0.11783676966596701,0.19714711961292086
box_height,0.0,5.0,-20.0,-10.0,normal,0.0,0.09603150133412057,0.15863727955591111
score,0.0,5.0,-20.0,-10.0,normal,0.41126479155250956,0.11104264491989317,50
fp_score,0.0,5.0,-20.0,-10.0,normal,0.2643633790624638,0.24968694641799166,18
fp_rate,0.0,5.0,-20.0,-10.0,poisson,0.0029905299883701613,18,
miss_detection,0.0,5.0,-10.0,0.0,constant,0.25,,
distal,0.0,5.0,-10.0,0.0,normal,0.0,0.03234960709278935,0.046045456699495974
perpendicular,0.0,5.0,-10.0,0.0,normal,0.0,0.09459764184147448,0.09703827703777952
height,0.0,5.0,-10.0,0.0,normal,0.0,0.08159955492364103,0.09683510028954709
yaw,0.0,5.0,-10.0,0.0,normal,0.0,0.09016290268102584,0.08013227226750261
width,0.0,5.0,-10.0,0.0,normal,0.0,0.20512127088336174,0.445507338552764
length,0.0,5.0,-10.0,0.0,normal,0.0,0.09784635628837368,0.21818659522316672
box_height,0.0,5.0,-10.0,0.0,normal,0.0,0.07049427946710166,0.14936566352844238
score,0.0,5.0,-10.0,0.0,normal,0.41439525895949564,0.14406958670390405,44
fp_score,0.0,5.0,-10.0,0.0,normal,0.3616475756280124,0.2070957855858901,18
fp_rate,0.0,5.0,-10.0,0.0,poisson,0.0029905299883701613,18,
miss_detection,0.0,5.0,0.0,10.0,constant,0.28,,
distal,0.0,5.0,0.0,10.0,normal,0.0,0.057293237226129674,0.062462767602544
perpendicular,0.0,5.0,0.0,10.0,normal,0.0,0.049381074757285585,0.06558332680513221
height,0.0,5.0,0.0,10.0,normal,0.0,0.06889979963301192,0.0877990871667862
yaw,0.0,5.0,0.0,10.0,normal,0.0,0.06748761798939251,0.0800373223092821
width,0.0,5.0,0.0,10.0,normal,0.0,0.24134701487462826,0.411599251959059
length,0.0,5.0,0.0,10.0,normal,0.0,0.11200067367662529,0.2632973657713996
box_height,0.0,5.0,0.0,10.0,normal,0.0,0.1258425003714179,0.19056466884083217
score,0.0,5.0,0.0,10.0,normal,0.46329344374438125,0.1340442349100135,50
fp_score,0.0,5.0,0.0,10.0,normal,0.40106259046297055,0.22130910068826265,16
fp_rate,0.0,5.0,0.0,10.0,poisson,0.0026582488785512545,16,
miss_detection,0.0,5.0,10.0,20.0,constant,0.1794871794871795,,
distal,0.0,5.0,10.0,20.0,normal,0.0,0.05877804989932745,0.0664738848171953
perpendicular,0.0,5.0,10.0,20.0,normal,0.0,0.06301515398660996,0.08399176126707676
height,0.0,5.0,10.0,20.0,normal,0.0,0.10583235101523183,0.10670920833945274
yaw,0.0,5.0,10.0,20.0,normal,0.0,0.10758040344593257,0.09770075231790543
width,0.0,5.0,10.0,20.0,normal,0.0,0.17868353818090543,0.42717888206243515
length,0.0,5.0,10.0,20.0,normal,0.0,0.1463545992706714,0.28309979289770126
box_height,0.0,5.0,10.0,20.0,normal,0.0,0.09821177754881201,0.14269164949655533
score,0.0,5.0,10.0,20.0,normal,0.45185840933118016,0.13180018889801118,39
fp_score,0.0,5.0,10.0,20.0,normal,0.3913475104740688,0.16081682930449967,7
fp_rate,0.0,5.0,10.0,20.0,poisson,0.0011629838843661739,7,
miss_detection,0.0,5.0,20.0,30.0,constant,0.2653061224489796,,
distal,0.0,5.0,20.0,30.0,normal,0.0,0.05370329271663427,0.05410646787942337
perpendicular,0.0,5.0,20.0,30.0,normal,0.0,0.047832350963865955,0.06035972044514018
height,0.0,5.0,20.0,30.0,normal,0.0,0.06044559536869567,0.08098440534538692
yaw,0.0,5.0,20.0,30.0,normal,0.0,0.0707434999681314,0.07074988219473097
width,0.0,5.0,20.0,30.0,normal,0.0,0.2122538565996699,0.3533237973848979
length,0.0,5.0,20.0,30.0,normal,0.0,0.11606455954768197,0.2747364540894826
box_height,0.0,5.0,20.0,30.0,normal,0.0,0.08684673457228098,0.15217686692873636
score,0.0,5.0,20.0,30.0,normal,0.4384045217496653,0.1393931539186926,49
fp_score,0.0,5.0,20.0,30.0,normal,0.29554230738431214,0.23424591716241838,20
fp_rate,0.0,5.0,20.0,30.0,poisson,0.003322811098189068,20,
miss_detection,0.0,5.0,30.0,40.0,constant,0.06382978723404255,,
distal,0.0,5.0,30.0,40.0,normal,0.0,0.05624397603516632,0.04504915445528865
perpendicular,0.0,5.0,30.0,40.0,normal,0.0,0.049937216393351753,0.06506147746212422
height,0.0,5.0,30.0,40.0,normal,0.0,0.09784583371411273,0.10284537957473235
yaw,0.0,5.0,30.0,40.0,normal,0.0,0.11434164968458814,0.12904307381673294
width,0.0,5.0,30.0,40.0,normal,0.0,0.19187910442180917,0.24146586656570435
length,0.0,5.0,30.0,40.0,normal,0.0,0.13370799919816834,0.29159233244982635
box_height,0.0,5.0,30.0,40.0,normal,0.0,0.09169909231182129,0.16516116667877545
score,0.0,5.0,30.0,40.0,normal,0.36441490138796245,0.22637906260181465,94
fp_score,0.0,5.0,30.0,40.0,normal,0.1736018340168304,0.1706055592321821,43
fp_rate,0.0,5.0,30.0,40.0,poisson,0.007144043861106496,43,
miss_detection,0.0,5.0,40.0,50.0,constant,0.11764705882352941,,
distal,0.0,5.0,40.0,50.0,normal,0.0,0.07429538876430924,0.08411009826873557
perpendicular,0.0,5.0,40.0,50.0,normal,0.0,0.07845120068409529,0.07393065632967065
height,0.0,5.0,40.0,50.0,normal,0.0,0.08534012549681233,0.07665717601776123
yaw,0.0,5.0,40.0,50.0,normal,0.0,0.0885994617548275,0.07378451426823934
width,0.0,5.0,40.0,50.0,normal,0.0,0.1814457325925999,0.2964080492655436
length,0.0,5.0,40.0,50.0,normal,0.0,0.15551672457896185,0.26229629119237263
box_height,0.0,5.0,40.0,50.0,normal,0.0,0.08892029316720511,0.2065081278483073
score,0.0,5.0,40.0,50.0,normal,0.46733355447649955,0.13201536683552467,34
fp_score,0.0,5.0,40.0,50.0,normal,0.5644394099712372,0.10533424874313072,5
fp_rate,0.0,5.0,40.0,50.0,poisson,0.000830702774547267,5,
miss_detection,0.0,5.0,50.0,60.0,constant,0.25,,
distal,0.0,5.0,50.0,60.0,normal,0.0,0.0026544305636287996,0.10741161645880987
perpendicular,0.0,5.0,50.0,60.0,normal,0.0,0.04537904556046125,0.04449825410433542
height,0.0,5.0,50.0,60.0,normal,0.0,0.05979166400086165,0.1071764628092448
yaw,0.0,5.0,50.0,60.0,normal,0.0,0.23539974732914956,0.24573535654367737
width,0.0,5.0,50.0,60.0,normal,0.0,0.0836229039570198,0.6316479047139486
