# CenterPoint fine-tuned 54m on V2V4Real (astuff) - Polar binned error distributions (angle+distance)
# normal: param1=mu (0), param2=std, param3=mae (for GPEM covariance)
# constant for miss_detection: param1=miss_rate

error_type,dist_min,dist_max,angle_min,angle_max,distribution,param1,param2,param3
miss_detection,0.0,5.0,30.0,40.0,constant,0.0,,
distal,0.0,5.0,30.0,40.0,normal,0.0,0.079976,0.160455
perpendicular,0.0,5.0,30.0,40.0,normal,0.0,0.009709,0.0149
height,0.0,5.0,30.0,40.0,normal,0.0,0.047693,0.10031
yaw,0.0,5.0,30.0,40.0,normal,0.0,0.007343,0.01274
width,0.0,5.0,30.0,40.0,normal,0.0,0.22947,0.298576
length,0.0,5.0,30.0,40.0,normal,0.0,0.056514,0.162129
box_height,0.0,5.0,30.0,40.0,normal,0.0,0.037727,0.060641
miss_detection,0.0,5.0,40.0,50.0,constant,0.0,,
distal,0.0,5.0,40.0,50.0,normal,0.0,0.115748,0.163894
perpendicular,0.0,5.0,40.0,50.0,normal,0.0,0.072481,0.111245
height,0.0,5.0,40.0,50.0,normal,0.0,0.049819,0.064291
yaw,0.0,5.0,40.0,50.0,normal,0.0,0.21458,0.056991
width,0.0,5.0,40.0,50.0,normal,0.0,0.444114,0.394297
length,0.0,5.0,40.0,50.0,normal,0.0,0.339375,0.188401
box_height,0.0,5.0,40.0,50.0,normal,0.0,0.071575,0.083726
miss_detection,0.0,5.0,50.0,60.0,constant,0.005988,,
distal,0.0,5.0,50.0,60.0,normal,0.0,0.102568,0.116024
perpendicular,0.0,5.0,50.0,60.0,normal,0.0,0.106986,0.093906
height,0.0,5.0,50.0,60.0,normal,0.0,0.043202,0.063864
yaw,0.0,5.0,50.0,60.0,normal,0.0,0.019282,0.021684
width,0.0,5.0,50.0,60.0,normal,0.0,0.284012,0.264843
length,0.0,5.0,50.0,60.0,normal,0.0,0.096814,0.121682
box_height,0.0,5.0,50.0,60.0,normal,0.0,0.065121,0.087892
miss_detection,0.0,5.0,60.0,70.0,constant,0.017699,,
distal,0.0,5.0,60.0,70.0,normal,0.0,0.091016,0.127874
perpendicular,0.0,5.0,60.0,70.0,normal,0.0,0.111066,0.134709
height,0.0,5.0,60.0,70.0,normal,0.0,0.054082,0.063097
yaw,0.0,5.0,60.0,70.0,normal,0.0,0.148031,0.049589
width,0.0,5.0,60.0,70.0,normal,0.0,0.339552,0.406786
length,0.0,5.0,60.0,70.0,normal,0.0,0.242258,0.176754
box_height,0.0,5.0,60.0,70.0,normal,0.0,0.074101,0.07741
miss_detection,0.0,5.0,70.0,80.0,constant,0.0,,
distal,0.0,5.0,70.0,80.0,normal,0.0,0.08887,0.123055
perpendicular,0.0,5.0,70.0,80.0,normal,0.0,0.156842,0.22566
height,0.0,5.0,70.0,80.0,normal,0.0,0.039088,0.058926
yaw,0.0,5.0,70.0,80.0,normal,0.0,0.038333,0.03361
width,0.0,5.0,70.0,80.0,normal,0.0,0.342815,0.435545
length,0.0,5.0,70.0,80.0,normal,0.0,0.099655,0.16731
box_height,0.0,5.0,70.0,80.0,normal,0.0,0.053242,0.067737
miss_detection,0.0,5.0,80.0,90.0,constant,0.02,,
distal,0.0,5.0,80.0,90.0,normal,0.0,0.070216,0.099581
perpendicular,0.0,5.0,80.0,90.0,normal,0.0,0.105159,0.191996
height,0.0,5.0,80.0,90.0,normal,0.0,0.050986,0.073397
yaw,0.0,5.0,80.0,90.0,normal,0.0,0.029878,0.031046
width,0.0,5.0,80.0,90.0,normal,0.0,0.207355,0.305798
length,0.0,5.0,80.0,90.0,normal,0.0,0.085623,0.155912
box_height,0.0,5.0,80.0,90.0,normal,0.0,0.08326,0.070219
miss_detection,0.0,5.0,90.0,100.0,constant,0.013333,,
distal,0.0,5.0,90.0,100.0,normal,0.0,0.077503,0.100635
perpendicular,0.0,5.0,90.0,100.0,normal,0.0,0.169405,0.245272
height,0.0,5.0,90.0,100.0,normal,0.0,0.043009,0.055068
yaw,0.0,5.0,90.0,100.0,normal,0.0,0.022653,0.02933
width,0.0,5.0,90.0,100.0,normal,0.0,0.371729,0.456114
length,0.0,5.0,90.0,100.0,normal,0.0,0.109515,0.173869
box_height,0.0,5.0,90.0,100.0,normal,0.0,0.082699,0.090996
miss_detection,0.0,5.0,100.0,110.0,constant,0.011905,,
distal,0.0,5.0,100.0,110.0,normal,0.0,0.080256,0.09611
perpendicular,0.0,5.0,100.0,110.0,normal,0.0,0.200241,0.199642
height,0.0,5.0,100.0,110.0,normal,0.0,0.053657,0.055748
yaw,0.0,5.0,100.0,110.0,normal,0.0,0.165361,0.045266
width,0.0,5.0,100.0,110.0,normal,0.0,0.393078,0.393289
length,0.0,5.0,100.0,110.0,normal,0.0,0.294977,0.178906
box_height,0.0,5.0,100.0,110.0,normal,0.0,0.082635,0.094097
miss_detection,0.0,5.0,110.0,120.0,constant,0.0,,
distal,0.0,5.0,110.0,120.0,normal,0.0,0.058128,0.045852
perpendicular,0.0,5.0,110.0,120.0,normal,0.0,0.092819,0.074523
height,0.0,5.0,110.0,120.0,normal,0.0,0.036113,0.045948
yaw,0.0,5.0,110.0,120.0,normal,0.0,0.017307,0.034952
width,0.0,5.0,110.0,120.0,normal,0.0,0.266388,0.17859
length,0.0,5.0,110.0,120.0,normal,0.0,0.063745,0.12083
box_height,0.0,5.0,110.0,120.0,normal,0.0,0.062601,0.053147
miss_detection,0.0,5.0,120.0,130.0,constant,0.026667,,
distal,0.0,5.0,120.0,130.0,normal,0.0,0.096369,0.104545
perpendicular,0.0,5.0,120.0,130.0,normal,0.0,0.117536,0.134428
height,0.0,5.0,120.0,130.0,normal,0.0,0.043218,0.046569
yaw,0.0,5.0,120.0,130.0,normal,0.0,0.178451,0.055192
width,0.0,5.0,120.0,130.0,normal,0.0,0.399828,0.375675
length,0.0,5.0,120.0,130.0,normal,0.0,0.331375,0.174535
box_height,0.0,5.0,120.0,130.0,normal,0.0,0.09291,0.096501
miss_detection,0.0,5.0,130.0,140.0,constant,0.018868,,
distal,0.0,5.0,130.0,140.0,normal,0.0,0.11374,0.145295
perpendicular,0.0,5.0,130.0,140.0,normal,0.0,0.12226,0.130933
height,0.0,5.0,130.0,140.0,normal,0.0,0.067599,0.073641
yaw,0.0,5.0,130.0,140.0,normal,0.0,0.21202,0.055392
width,0.0,5.0,130.0,140.0,normal,0.0,0.495321,0.417577
length,0.0,5.0,130.0,140.0,normal,0.0,0.373771,0.223368
box_height,0.0,5.0,130.0,140.0,normal,0.0,0.109458,0.126071
miss_detection,0.0,5.0,140.0,150.0,constant,0.0,,
distal,0.0,5.0,140.0,150.0,normal,0.0,0.077541,0.103754
perpendicular,0.0,5.0,140.0,150.0,normal,0.0,0.094149,0.066201
height,0.0,5.0,140.0,150.0,normal,0.0,0.026498,0.062552
yaw,0.0,5.0,140.0,150.0,normal,0.0,0.016179,0.020415
width,0.0,5.0,140.0,150.0,normal,0.0,0.174472,0.245852
length,0.0,5.0,140.0,150.0,normal,0.0,0.240326,0.239009
box_height,0.0,5.0,140.0,150.0,normal,0.0,0.174477,0.18861
miss_detection,0.0,5.0,150.0,160.0,constant,1.0,,
miss_detection,0.0,5.0,160.0,170.0,constant,1.0,,
miss_detection,0.0,5.0,170.0,180.0,constant,1.0,,
miss_detection,5.0,10.0,-180.0,-170.0,constant,0.003077,,
distal,5.0,10.0,-180.0,-170.0,normal,0.0,0.077038,0.107891
perpendicular,5.0,10.0,-180.0,-170.0,normal,0.0,0.031362,0.030183
height,5.0,10.0,-180.0,-170.0,normal,0.0,0.085865,0.092354
yaw,5.0,10.0,-180.0,-170.0,normal,0.0,0.020376,0.019699
width,5.0,10.0,-180.0,-170.0,normal,0.0,0.157336,0.172061
length,5.0,10.0,-180.0,-170.0,normal,0.0,0.054121,0.137012
box_height,5.0,10.0,-180.0,-170.0,normal,0.0,0.170499,0.111183
miss_detection,5.0,10.0,-170.0,-160.0,constant,0.0,,
distal,5.0,10.0,-170.0,-160.0,normal,0.0,0.131988,0.130425
perpendicular,5.0,10.0,-170.0,-160.0,normal,0.0,0.033886,0.034237
height,5.0,10.0,-170.0,-160.0,normal,0.0,0.022321,0.038975
yaw,5.0,10.0,-170.0,-160.0,normal,0.0,0.018115,0.023943
width,5.0,10.0,-170.0,-160.0,normal,0.0,0.321864,0.304072
length,5.0,10.0,-170.0,-160.0,normal,0.0,0.085558,0.07962
box_height,5.0,10.0,-170.0,-160.0,normal,0.0,0.080679,0.196205
miss_detection,5.0,10.0,-160.0,-150.0,constant,0.018315,,
distal,5.0,10.0,-160.0,-150.0,normal,0.0,0.143542,0.14234
perpendicular,5.0,10.0,-160.0,-150.0,normal,0.0,0.04843,0.062581
height,5.0,10.0,-160.0,-150.0,normal,0.0,0.034989,0.041898
yaw,5.0,10.0,-160.0,-150.0,normal,0.0,0.016837,0.02156
width,5.0,10.0,-160.0,-150.0,normal,0.0,0.216929,0.238235
length,5.0,10.0,-160.0,-150.0,normal,0.0,0.074037,0.0801
box_height,5.0,10.0,-160.0,-150.0,normal,0.0,0.068256,0.093945
miss_detection,5.0,10.0,-150.0,-140.0,constant,0.047244,,
distal,5.0,10.0,-150.0,-140.0,normal,0.0,0.157237,0.12756
perpendicular,5.0,10.0,-150.0,-140.0,normal,0.0,0.080961,0.071727
height,5.0,10.0,-150.0,-140.0,normal,0.0,0.053121,0.060413
yaw,5.0,10.0,-150.0,-140.0,normal,0.0,0.019305,0.025582
width,5.0,10.0,-150.0,-140.0,normal,0.0,0.247375,0.229473
length,5.0,10.0,-150.0,-140.0,normal,0.0,0.104132,0.116246
box_height,5.0,10.0,-150.0,-140.0,normal,0.0,0.098619,0.107837
miss_detection,5.0,10.0,-140.0,-130.0,constant,0.020408,,
distal,5.0,10.0,-140.0,-130.0,normal,0.0,0.101682,0.133723
perpendicular,5.0,10.0,-140.0,-130.0,normal,0.0,0.090333,0.106482
height,5.0,10.0,-140.0,-130.0,normal,0.0,0.054277,0.073362
yaw,5.0,10.0,-140.0,-130.0,normal,0.0,0.020125,0.022471
width,5.0,10.0,-140.0,-130.0,normal,0.0,0.278677,0.326553
length,5.0,10.0,-140.0,-130.0,normal,0.0,0.138579,0.16562
box_height,5.0,10.0,-140.0,-130.0,normal,0.0,0.095802,0.120123
miss_detection,5.0,10.0,-130.0,-120.0,constant,0.0,,
distal,5.0,10.0,-130.0,-120.0,normal,0.0,0.115395,0.12935
perpendicular,5.0,10.0,-130.0,-120.0,normal,0.0,0.14866,0.13533
height,5.0,10.0,-130.0,-120.0,normal,0.0,0.055086,0.07195
yaw,5.0,10.0,-130.0,-120.0,normal,0.0,0.018872,0.021465
width,5.0,10.0,-130.0,-120.0,normal,0.0,0.346086,0.370689
length,5.0,10.0,-130.0,-120.0,normal,0.0,0.136885,0.17444
box_height,5.0,10.0,-130.0,-120.0,normal,0.0,0.116282,0.126433
miss_detection,5.0,10.0,-120.0,-110.0,constant,0.011905,,
distal,5.0,10.0,-120.0,-110.0,normal,0.0,0.087821,0.087064
perpendicular,5.0,10.0,-120.0,-110.0,normal,0.0,0.127475,0.103528
height,5.0,10.0,-120.0,-110.0,normal,0.0,0.061782,0.080638
yaw,5.0,10.0,-120.0,-110.0,normal,0.0,0.022545,0.024
width,5.0,10.0,-120.0,-110.0,normal,0.0,0.299199,0.354061
length,5.0,10.0,-120.0,-110.0,normal,0.0,0.1416,0.153595
box_height,5.0,10.0,-120.0,-110.0,normal,0.0,0.107535,0.127787
miss_detection,5.0,10.0,-110.0,-100.0,constant,0.013333,,
distal,5.0,10.0,-110.0,-100.0,normal,0.0,0.064931,0.075759
perpendicular,5.0,10.0,-110.0,-100.0,normal,0.0,0.120965,0.141273
height,5.0,10.0,-110.0,-100.0,normal,0.0,0.065113,0.086551
yaw,5.0,10.0,-110.0,-100.0,normal,0.0,0.025292,0.028944
width,5.0,10.0,-110.0,-100.0,normal,0.0,0.230386,0.290871
length,5.0,10.0,-110.0,-100.0,normal,0.0,0.139592,0.163503
box_height,5.0,10.0,-110.0,-100.0,normal,0.0,0.111095,0.127682
miss_detection,5.0,10.0,-100.0,-90.0,constant,0.020619,,
distal,5.0,10.0,-100.0,-90.0,normal,0.0,0.05399,0.057002
perpendicular,5.0,10.0,-100.0,-90.0,normal,0.0,0.121746,0.100954
height,5.0,10.0,-100.0,-90.0,normal,0.0,0.061457,0.066123
yaw,5.0,10.0,-100.0,-90.0,normal,0.0,0.03307,0.039004
width,5.0,10.0,-100.0,-90.0,normal,0.0,0.243822,0.226869
length,5.0,10.0,-100.0,-90.0,normal,0.0,0.110838,0.131327
box_height,5.0,10.0,-100.0,-90.0,normal,0.0,0.091476,0.12041
miss_detection,5.0,10.0,-90.0,-80.0,constant,0.034091,,
distal,5.0,10.0,-90.0,-80.0,normal,0.0,0.082463,0.083291
perpendicular,5.0,10.0,-90.0,-80.0,normal,0.0,0.130763,0.109918
