range_lo,range_hi,angle_lo,angle_hi,gt_count,missed,miss_rate,source,n_fp,fp_per_frame,score_mean,score_std,fp_score_mean,fp_score_std,x_mean,y_mean,z_mean,distal_mean,perp_mean,yaw_mean,width_mean,length_mean,box_height_mean,x_std,y_std,z_std,distal_std,perp_std,yaw_std,width_std,length_std,box_height_std,n_fp_car,n_fp_truck,n_fp_bus,n_fp_construction_vehicle,fp_width_mean,fp_width_std,fp_length_mean,fp_length_std,fp_height_mean,fp_height_std,fp_yaw_std
10.000000,15.000000,-140.000000,-130.000000,0,0,1.000000,no_data,0,0.000000,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.785398
10.000000,15.000000,-130.000000,-120.000000,0,0,1.000000,no_data,0,0.000000,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.785398
10.000000,15.000000,-120.000000,-110.000000,0,0,1.000000,no_data,0,0.000000,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.785398
10.000000,15.000000,-110.000000,-100.000000,0,0,1.000000,no_data,0,0.000000,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.785398
10.000000,15.000000,-100.000000,-90.000000,0,0,1.000000,no_data,0,0.000000,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.785398
10.000000,15.000000,-90.000000,-80.000000,1,1,1.000000,no_data,0,0.000000,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.785398
10.000000,15.000000,-80.000000,-70.000000,4,4,1.000000,no_data,0,0.000000,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.785398
10.000000,15.000000,-70.000000,-60.000000,5,5,1.000000,no_data,0,0.000000,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.785398
10.000000,15.000000,-60.000000,-50.000000,48,28,0.583333,measured,42,0.004939,0.581613,0.158688,0.241522,0.098253,0.155622,-0.086548,-0.045881,0.157677,0.078423,-0.238511,-0.044191,-0.188993,-0.103111,0.447403,0.237173,0.121299,0.279061,0.423370,1.360456,0.203029,0.760632,0.230848,42,0,0,0,1.891702,0.043701,4.571752,0.177910,1.608301,0.121233,1.590730
10.000000,15.000000,-50.000000,-40.000000,91,12,0.131868,measured,5,0.000588,0.817790,0.117145,0.429718,0.282947,-0.078465,0.007130,-0.016912,-0.060166,-0.050569,0.049231,-0.035082,-0.010162,-0.056739,0.393083,0.094538,0.068792,0.242964,0.323188,0.606873,0.176549,0.466260,0.132798,5,0,0,0,1.899630,0.048365,4.608837,0.301104,1.698682,0.301948,1.353362
10.000000,15.000000,-40.000000,-30.000000,82,9,0.109756,measured,2,0.000235,0.907319,0.048515,0.209863,0.061502,-0.020841,-0.011019,0.016661,-0.010501,-0.020882,-0.017495,-0.005574,0.024931,-0.017983,0.100205,0.053523,0.038164,0.075465,0.084971,0.026439,0.096870,0.107544,0.059954,2,0,0,0,1.823424,0.006316,4.254585,0.003532,1.493254,0.008788,1.707190
10.000000,15.000000,-30.000000,-20.000000,149,3,0.020134,measured,0,0.000000,0.934166,0.013874,,,-0.011723,-0.001649,-0.001200,-0.009985,-0.006447,-0.032875,0.013506,0.026897,-0.015115,0.091562,0.042654,0.039588,0.082778,0.057877,0.029878,0.082598,0.173996,0.068434,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.785398
10.000000,15.000000,-20.000000,-10.000000,194,4,0.020619,measured,1,0.000118,0.929508,0.022529,0.424654,0.000000,-0.020626,-0.001260,-0.016366,-0.018924,-0.006972,-0.040546,-0.008267,-0.012442,-0.021784,0.104211,0.053161,0.035112,0.097870,0.064249,0.032696,0.088317,0.187096,0.051360,1,0,0,0,1.994615,0.000000,4.524230,0.000000,1.529225,0.000000,0.000000
10.000000,15.000000,-10.000000,0.000000,99,1,0.010101,measured,0,0.000000,0.912468,0.039755,,,-0.025492,0.022372,0.003344,-0.027139,0.019140,-0.027500,-0.015731,0.021856,-0.010798,0.060141,0.059453,0.031456,0.059150,0.060830,0.033931,0.093683,0.103846,0.037654,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.785398
