# DAIR-V2X-Seq SPD PointPillars (infrastructure node yizhuang13, train-calibrated)
# MAE linear: abs_error = intercept + slope * d ; quad: quad_a*d^2+quad_b*d+quad_c
# bias_*/std_*/var_*: signed-bias / std / variance fits (linear + quad in range)

error_type,intercept,slope,quad_a,quad_b,quad_c,bias_intercept,bias_slope,bias_quad_a,bias_quad_b,bias_quad_c,std_intercept,std_slope,std_quad_a,std_quad_b,std_quad_c,var_intercept,var_slope,var_quad_a,var_quad_b,var_quad_c,polar_a,polar_b,polar_c,polar_d,polar_std_a,polar_std_b,polar_std_c,polar_std_d,unit,notes
radial,0.0307597,0.000807602,3.23355e-05,-0.00332028,0.149014,0.00310817,-0.00023359,-2.13595e-05,0.00249312,-0.0750053,0.0457076,0.00102462,4.46552e-05,-0.00467596,0.209016,-0.00152469,0.000242046,1.29172e-05,-0.00140693,0.0457145,0.000312978,-0.000108484,0.598407,0.3,0.0919797,0.00174292,-0.6,-0.0384224,meters,Range error
lateral,-0.0115483,0.00180374,1.17616e-05,0.000302288,0.0314647,0.0665509,-0.000850657,-3.04812e-05,0.0030405,-0.0449214,-0.0275807,0.00279625,5.27372e-06,0.00212302,-0.00829428,-0.0276433,0.000864278,4.43111e-06,0.000298612,-0.0114384,0.448429,-0.00572549,-0.6,-0.3,5.68948e-44,0.00159837,0.268835,-0.3,meters,Cross-range error
vertical,-0.0767572,0.00232177,5.22163e-05,-0.00434405,0.114202,-0.0280988,0.000498841,2.04522e-05,-0.00211204,0.0466967,-0.0855224,0.00274262,5.88258e-05,-0.00476695,0.129609,-0.035432,0.000746871,1.8325e-05,-0.00159246,0.0315841,-0.171201,0.00287614,-0.6,-0.3,3.44676e-15,0.00496608,-0.6,-0.237318,meters,Vertical error
yaw,0.310319,0.000395119,-0.000287892,0.0371468,-0.742528,-0.246978,0.000121517,0.000261494,-0.0332603,0.709329,0.897368,-0.00246246,-0.000645133,0.0798938,-1.46194,0.852663,-0.000931568,-0.000804991,0.101832,-2.09126,-2.01274,0.0107346,-0.6,-0.3,2.65734,4.47438e-14,-0.597985,-0.3,radians,Heading angle
width,0.0882534,-9.33361e-05,-8.44461e-06,0.000984684,0.0573708,0.0218911,-0.00029048,-9.87621e-06,0.000970295,-0.0142271,0.104149,7.73071e-05,-1.01035e-05,0.0013671,0.0671992,0.0109899,1.6251e-05,-2.13277e-06,0.000288516,0.00319014,0.13317,-0.00193188,-0.6,-0.3,0.0451377,2.61745e-45,0.599891,0.3,meters,Width error
length,0.111083,0.000282479,-6.46966e-07,0.000365069,0.108716,0.110945,-0.00189098,-3.61129e-05,0.00271911,-0.0211227,0.169442,2.94966e-05,-2.10897e-05,0.00272177,0.0923146,0.0282395,4.30515e-05,-7.93315e-06,0.00105578,-0.000772705,0.601367,-0.0103935,-0.6,-0.3,0.320646,5.77502e-20,-0.6,-0.0569756,meters,Length error
box_height,0.0348513,0.000598581,1.17322e-06,0.000448811,0.0391418,0.0468659,-0.000911219,-2.64492e-05,0.00246523,-0.0498611,0.0521132,0.000627104,-4.05091e-06,0.00114424,0.0372987,0.00164651,0.00011159,-5.87534e-07,0.000186593,-0.000502153,0.286655,-0.00531635,-0.6,-0.3,0.0273698,0.000183005,0.6,0.3,meters,Box height error
miss_rate,-0.159521,0.00660541,0.000168125,-0.0167226,0.559474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,rate,Miss rate
