# normal: param1=mu (0), param2=std, param3=mae (for GPEM covariance)
# constant for miss_detection: param1=miss_rate
# score: P(score | TP, cell) — param1=mean, param2=std, param3=n_matched
# fp_score: P(score | FP, cell) — param1=mean, param2=std, param3=n_fp
# fp_rate: poisson — param1=lambda (FPs/ego-frame in cell), param2=n_fp

error_type,dist_min,dist_max,angle_min,angle_max,distribution,param1,param2,param3
perpendicular,0.0,5.0,-30.0,-20.0,normal,0.0,0.06883554372388972,0.1360438446156955
height,0.0,5.0,-30.0,-20.0,normal,0.0,0.037684011918684576,0.034943661599789025
yaw,0.0,5.0,-30.0,-20.0,normal,0.0,0.008953280372914088,0.0128698393983661
width,0.0,5.0,-30.0,-20.0,normal,0.0,0.1064759978133751,0.14027370821754886
length,0.0,5.0,-30.0,-20.0,normal,0.0,0.07095241860154479,0.0894461510316381
box_height,0.0,5.0,-30.0,-20.0,normal,0.0,0.10982017214775061,0.07169130613219063
score,0.0,5.0,-30.0,-20.0,normal,0.7295993330343714,0.0979545911982254,106
fp_score,0.0,5.0,-30.0,-20.0,normal,0.2926525976508856,0.22729973259371755,8
fp_rate,0.0,5.0,-30.0,-20.0,poisson,0.0013291244392756273,8,
miss_detection,0.0,5.0,-20.0,-10.0,constant,0.0,,
distal,0.0,5.0,-20.0,-10.0,normal,0.0,0.05018984683343844,0.05890512515789251
perpendicular,0.0,5.0,-20.0,-10.0,normal,0.0,0.07772419993177701,0.08432346558226243
height,0.0,5.0,-20.0,-10.0,normal,0.0,0.053374288553377225,0.05355432391166687
yaw,0.0,5.0,-20.0,-10.0,normal,0.0,0.014986233858367202,0.01953090190887451
width,0.0,5.0,-20.0,-10.0,normal,0.0,0.17258381693676547,0.1972312831878662
length,0.0,5.0,-20.0,-10.0,normal,0.0,0.07106581161760886,0.09739685773849488
box_height,0.0,5.0,-20.0,-10.0,normal,0.0,0.11330350747350063,0.10636448144912719
score,0.0,5.0,-20.0,-10.0,normal,0.7671292638778686,0.1232100572013723,50
fp_score,0.0,5.0,-20.0,-10.0,normal,0.29069423861801624,0.17875086178459587,8
fp_rate,0.0,5.0,-20.0,-10.0,poisson,0.0013291244392756273,8,
miss_detection,0.0,5.0,-10.0,0.0,constant,0.0,,
distal,0.0,5.0,-10.0,0.0,normal,0.0,0.052732374147848066,0.05342438472952176
perpendicular,0.0,5.0,-10.0,0.0,normal,0.0,0.07721266262589625,0.09972392338595544
height,0.0,5.0,-10.0,0.0,normal,0.0,0.03432023684318892,0.04605084251273762
yaw,0.0,5.0,-10.0,0.0,normal,0.0,0.013877758306193623,0.017403884367509323
width,0.0,5.0,-10.0,0.0,normal,0.0,0.15834274823942426,0.17088864066384055
length,0.0,5.0,-10.0,0.0,normal,0.0,0.07047086299567364,0.08477808399633928
box_height,0.0,5.0,-10.0,0.0,normal,0.0,0.0504541463097244,0.05570413578640331
score,0.0,5.0,-10.0,0.0,normal,0.7585426435213197,0.15095478742476384,44
fp_score,0.0,5.0,-10.0,0.0,normal,0.29487313081820804,0.2277818963696687,9
fp_rate,0.0,5.0,-10.0,0.0,poisson,0.0014952649941850807,9,
miss_detection,0.0,5.0,0.0,10.0,constant,0.0,,
distal,0.0,5.0,0.0,10.0,normal,0.0,0.054521811481069715,0.06701510521755868
perpendicular,0.0,5.0,0.0,10.0,normal,0.0,0.08823141821151434,0.09436618173923275
height,0.0,5.0,0.0,10.0,normal,0.0,0.05316777809901754,0.0513917076587677
yaw,0.0,5.0,0.0,10.0,normal,0.0,0.021944117794138764,0.025481140613555907
width,0.0,5.0,0.0,10.0,normal,0.0,0.18702837592223776,0.22160882949829103
length,0.0,5.0,0.0,10.0,normal,0.0,0.06790654890609281,0.09452659130096436
box_height,0.0,5.0,0.0,10.0,normal,0.0,0.10838440697406594,0.09363254308700561
score,0.0,5.0,0.0,10.0,normal,0.7898764789104462,0.08470605618005718,50
fp_score,0.0,5.0,0.0,10.0,normal,0.18494297564029694,0.07800735376302445,5
fp_rate,0.0,5.0,0.0,10.0,poisson,0.000830702774547267,5,
miss_detection,0.0,5.0,10.0,20.0,constant,0.02564102564102564,,
distal,0.0,5.0,10.0,20.0,normal,0.0,0.03703913180206479,0.050684907777750136
perpendicular,0.0,5.0,10.0,20.0,normal,0.0,0.058151346899221114,0.06998981570334406
height,0.0,5.0,10.0,20.0,normal,0.0,0.04841980185647558,0.061098031307521616
yaw,0.0,5.0,10.0,20.0,normal,0.0,0.01752419012671543,0.020757339502635756
width,0.0,5.0,10.0,20.0,normal,0.0,0.21076757937567664,0.18079396925474467
length,0.0,5.0,10.0,20.0,normal,0.0,0.0597611518391872,0.08972674608230591
box_height,0.0,5.0,10.0,20.0,normal,0.0,0.10731350428254141,0.08349709448061492
score,0.0,5.0,10.0,20.0,normal,0.781095892583069,0.12694521098606715,39
fp_score,0.0,5.0,10.0,20.0,normal,0.4044241547584534,0.2221039740488428,5
fp_rate,0.0,5.0,10.0,20.0,poisson,0.000830702774547267,5,
miss_detection,0.0,5.0,20.0,30.0,constant,0.0,,
distal,0.0,5.0,20.0,30.0,normal,0.0,0.06787637967295386,0.05644445827393191
perpendicular,0.0,5.0,20.0,30.0,normal,0.0,0.07211565606540178,0.08116577222331035
height,0.0,5.0,20.0,30.0,normal,0.0,0.03871540942503048,0.0522700876605754
yaw,0.0,5.0,20.0,30.0,normal,0.0,0.014619847457810295,0.02048063764766771
width,0.0,5.0,20.0,30.0,normal,0.0,0.12797120167862158,0.12354513577052526
length,0.0,5.0,20.0,30.0,normal,0.0,0.08522064268975493,0.07948173552143331
box_height,0.0,5.0,20.0,30.0,normal,0.0,0.0831516628965079,0.07093236154439497
score,0.0,5.0,20.0,30.0,normal,0.7904996129931235,0.14394240428121335,49
fp_score,0.0,5.0,20.0,30.0,normal,0.32593053579330444,0.24514998402407676,10
fp_rate,0.0,5.0,20.0,30.0,poisson,0.001661405549094534,10,
miss_detection,0.0,5.0,30.0,40.0,constant,0.0,,
distal,0.0,5.0,30.0,40.0,normal,0.0,0.06166041154584578,0.05533372476953554
perpendicular,0.0,5.0,30.0,40.0,normal,0.0,0.0559257917598756,0.07887986921113327
height,0.0,5.0,30.0,40.0,normal,0.0,0.06694675936756822,0.07120415758579335
yaw,0.0,5.0,30.0,40.0,normal,0.0,0.017270540093740357,0.017460241596749488
width,0.0,5.0,30.0,40.0,normal,0.0,0.16344539692489393,0.12951233031901907
length,0.0,5.0,30.0,40.0,normal,0.0,0.08182753727673507,0.07888709357444276
box_height,0.0,5.0,30.0,40.0,normal,0.0,0.09016842965362544,0.08579982087967243
score,0.0,5.0,30.0,40.0,normal,0.6252046747410551,0.2734217282522397,94
fp_score,0.0,5.0,30.0,40.0,normal,0.703407355091151,0.09083931210118418,34
fp_rate,0.0,5.0,30.0,40.0,poisson,0.005648778866921416,34,
miss_detection,0.0,5.0,40.0,50.0,constant,0.0,,
distal,0.0,5.0,40.0,50.0,normal,0.0,0.07203144681321795,0.0789045723149756
perpendicular,0.0,5.0,40.0,50.0,normal,0.0,0.04508709264638345,0.05366888020460997
height,0.0,5.0,40.0,50.0,normal,0.0,0.03829117792508625,0.05674489280756782
yaw,0.0,5.0,40.0,50.0,normal,0.0,0.011990868148492354,0.016475014826830697
width,0.0,5.0,40.0,50.0,normal,0.0,0.10009632087115236,0.12711848932154038
length,0.0,5.0,40.0,50.0,normal,0.0,0.07855917178546193,0.09049851403516881
box_height,0.0,5.0,40.0,50.0,normal,0.0,0.09497338252626794,0.08960184279610128
score,0.0,5.0,40.0,50.0,normal,0.8000605772523319,0.10800468253340328,34
fp_score,0.0,5.0,40.0,50.0,normal,0.4486280679702759,0.21907567977905273,2
fp_rate,0.0,5.0,40.0,50.0,poisson,0.0003322811098189068,2,
miss_detection,0.0,5.0,50.0,60.0,constant,0.0,,
distal,0.0,5.0,50.0,60.0,normal,0.0,0.039826413428994616,0.09179643776261014
perpendicular,0.0,5.0,50.0,60.0,normal,0.0,0.028111417388299274,0.03023858203698978
height,0.0,5.0,50.0,60.0,normal,0.0,0.046228324532703,0.07495087385177612
yaw,0.0,5.0,50.0,60.0,normal,0.0,0.015850446473921084,0.014620602130889893
width,0.0,5.0,50.0,60.0,normal,0.0,0.049455535127705466,0.17176032066345215
length,0.0,5.0,50.0,60.0,normal,0.0,0.07619678167362508,0.16149914264678955
box_height,0.0,5.0,50.0,60.0,normal,0.0,0.01119221059849273,0.02876037359237671
score,0.0,5.0,50.0,60.0,normal,0.873855322599411,0.020571919258419207,4
fp_rate,0.0,5.0,50.0,60.0,poisson,0.0,0,
miss_detection,0.0,5.0,120.0,130.0,constant,0.0,,
distal,0.0,5.0,120.0,130.0,normal,0.0,0.08684195328681013,0.11052791263889306
perpendicular,0.0,5.0,120.0,130.0,normal,0.0,0.082598397880889,0.0643331345479633
height,0.0,5.0,120.0,130.0,normal,0.0,0.023300468955105576,0.05599398910999298
yaw,0.0,5.0,120.0,130.0,normal,0.0,0.003623208062347134,0.009424328804016113
width,0.0,5.0,120.0,130.0,normal,0.0,0.26411597560936806,0.2535804510116577
length,0.0,5.0,120.0,130.0,normal,0.0,0.037370874337953885,0.04584220051765442
box_height,0.0,5.0,120.0,130.0,normal,0.0,0.06502907962237803,0.07421496510505676
score,0.0,5.0,120.0,130.0,normal,0.8277207165956497,0.04203269557053655,4
fp_rate,0.0,5.0,120.0,130.0,poisson,0.0,0,
miss_detection,0.0,5.0,130.0,140.0,constant,0.0,,
distal,0.0,5.0,130.0,140.0,normal,0.0,0.06029227837667049,0.08485644375577601
perpendicular,0.0,5.0,130.0,140.0,normal,0.0,0.10730051188472955,0.100882123294273
height,0.0,5.0,130.0,140.0,normal,0.0,0.040694895116998135,0.04346180137465982
yaw,0.0,5.0,130.0,140.0,normal,0.0,0.012778008839902117,0.018679191084469065
width,0.0,5.0,130.0,140.0,normal,0.0,0.16126679115350417,0.1999973128823673
length,0.0,5.0,130.0,140.0,normal,0.0,0.1358352203979892,0.10585660443586462
box_height,0.0,5.0,130.0,140.0,normal,0.0,0.08912435168906852,0.098773973829606
score,0.0,5.0,130.0,140.0,normal,0.8102273055735756,0.08758366100547503,34
fp_rate,0.0,5.0,130.0,140.0,poisson,0.0001661405549094534,1,
miss_detection,0.0,5.0,140.0,150.0,constant,0.03333333333333333,,
