range_lo,range_hi,angle_lo,angle_hi,gt_count,missed,miss_rate,source,n_fp,fp_per_frame,score_mean,score_std,fp_score_mean,fp_score_std,x_mean,y_mean,z_mean,distal_mean,perp_mean,yaw_mean,width_mean,length_mean,box_height_mean,x_std,y_std,z_std,distal_std,perp_std,yaw_std,width_std,length_std,box_height_std,n_fp_car,n_fp_truck,n_fp_bus,n_fp_construction_vehicle,fp_width_mean,fp_width_std,fp_length_mean,fp_length_std,fp_height_mean,fp_height_std,fp_yaw_std
0.0,5.0,-180.0,-170.0,0,0,1.0,no_data,248,0.031,,,0.5299172602113216,0.14580864939756644,,,,,,,,,,,,,,,,,,,248,0,0,0,1.9732463316571327,0.0512305834590662,4.400779754884781,0.15737709392463523,1.9819821181797213,0.11418998317292116,0.10663782538873832
0.0,5.0,-170.0,-160.0,0,0,1.0,no_data,144,0.018,,,0.5327401187063919,0.1406604593770266,,,,,,,,,,,,,,,,,,,144,0,0,0,2.0009933130608664,0.04946110372621344,4.470678816239039,0.16726931006582926,2.0348095057739153,0.10777870048675275,0.24776354374378495
0.0,5.0,-160.0,-150.0,0,0,1.0,no_data,113,0.014125,,,0.5339494064054658,0.11500063873344446,,,,,,,,,,,,,,,,,,,113,0,0,0,2.0024814574064407,0.04325833106659505,4.449302968725694,0.15663281270342444,2.060158977466347,0.11482996807925368,0.36305088582751327
0.0,5.0,-150.0,-140.0,3,0,0.0,measured,80,0.01,0.7690613269805908,0.02398140613314225,0.53500014860183,0.1070332171673638,0.27129356066385907,0.12249112129211426,0.16205970446268717,0.27282186511836853,0.09320032174107501,0.049645349538574614,0.3531837463378906,0.07160476843516032,0.1797503630320231,0.14138525334459456,0.08246143506310678,0.07930963354901437,0.17869255008630355,0.01857017698906798,0.02130225376438884,0.27275395827622606,0.026177949654339647,0.11100001621449174,80,0,0,0,1.9973799630999565,0.0492116369790658,4.427348417043686,0.18352557719684082,2.0485357835888864,0.17262266482586222,0.07931681169746459
0.0,5.0,-140.0,-130.0,51,10,0.19607843137254902,measured,137,0.017125,0.5666442927790851,0.12586840859923248,0.5145770492997482,0.12778696626906202,0.18956896735400688,0.08359636911531775,0.10696301082285439,0.14109720964201541,0.15375430297969023,0.028295372778879162,0.3423290252685547,0.16335792948560016,0.09839958388630937,0.1653847469763141,0.053239336687047084,0.096730310253714,0.11685387484842455,0.12612553863354034,0.02736121881822226,0.3110559591798517,0.14593302806275088,0.06141519003754507,137,0,0,0,2.1387519610189174,0.26996792949102766,5.048113405269428,1.4344512596462993,2.1016144030285577,0.3217611983286213,0.31427844727601584
0.0,5.0,-130.0,-120.0,113,19,0.168141592920354,measured,86,0.01075,0.6427901501351214,0.09427546279355739,0.5651250012045683,0.15370181219687945,0.10932190367516051,0.11973357961532917,0.07755086079556892,0.1366046194238509,0.101399916639312,0.04063445756253985,0.2487149086404354,0.21663594119092253,0.16294943398617684,0.1321750630866908,0.06475202054969696,0.07238027826791704,0.07809589645307995,0.11361666247824638,0.030320768355862438,0.23897151969266525,0.07547674300091832,0.06351482704004635,86,0,0,0,2.038051007792007,0.17279030043991933,4.699860129245492,0.9453887991769746,1.969737054303635,0.2747508785037031,0.3019897518626792
0.0,5.0,-120.0,-110.0,53,20,0.37735849056603776,measured,50,0.00625,0.5474630919369784,0.12841775941594008,0.6073756194114686,0.16328731241676167,0.20911774310198697,0.07831012841426965,0.09333850940068562,0.1114070270780121,0.18668490642018643,0.05281409226683371,0.38230185075239703,0.15569965044657388,0.0793536106745402,0.173529573511386,0.07004816197801998,0.08350117209142198,0.0929104832124529,0.17025518116528576,0.038985326446321786,0.23147450062207153,0.12355922437604244,0.061348340400942836,50,0,0,0,2.017502813339233,0.1231203042790366,4.639079132080078,0.39777359832024195,1.879720253944397,0.23801520491218908,0.20522732475284833
0.0,5.0,-110.0,-100.0,55,33,0.6,measured,56,0.007,0.575633779168129,0.14190372567362053,0.5919779826487813,0.16307106865430482,0.21462652696804566,0.08904508027163419,0.14254231344569812,0.11218657911413919,0.20289241559658858,0.05103630233894695,0.46954662149602716,0.12517314607446844,0.12427599863572554,0.21428291533619806,0.07620213069430022,0.121884832430455,0.09612673799760485,0.20670267131381362,0.04103856323159752,0.3706779218108647,0.10935677584351722,0.09850209913619049,56,0,0,0,2.0295292841536656,0.21091740055053318,4.763510652950832,1.1321456615230157,1.8938065724713462,0.3217185576852787,0.12643655447709415
0.0,5.0,-100.0,-90.0,43,17,0.3953488372093023,measured,49,0.006125,0.5252000402945739,0.13732596670273076,0.5818704682953504,0.1669298046583205,0.2346207840869633,0.11063614258399376,0.09584505053666922,0.12065944222995609,0.22802335934587095,0.044767870800569654,0.46997687449822056,0.15589634730265692,0.09330942539068368,0.15958473064619402,0.08796541535599045,0.07736625557009215,0.09469755747585874,0.1580236948280339,0.04069056234392194,0.254352083545145,0.13503980930986287,0.06149198608487407,49,0,0,0,2.0594849610815245,0.19162418626531863,4.799015181405204,1.1362892280726113,1.9267263290833454,0.2933376481884997,0.3582178812627853
0.0,5.0,-90.0,-80.0,64,46,0.71875,measured,83,0.010375,0.5722213933865229,0.13657679674607412,0.5826037098844368,0.15961970671835377,0.22962700741158593,0.12407612800598145,0.12798496418529087,0.122438478227571,0.2293512191537744,0.037254221685644656,0.41324345270792645,0.1090272002749973,0.07991649707158406,0.18259148780114828,0.09405951626124834,0.10232361456134417,0.09103154392178975,0.18555427083121373,0.03143165172471283,0.35071905228017064,0.08946722163324546,0.05581052066336453,83,0,0,0,2.1100587399609116,0.22907888756534725,4.9108148597809205,0.7605613431070101,2.023151717990278,0.28729746109752274,0.06973222113343637
0.0,5.0,-80.0,-70.0,47,25,0.5319148936170213,measured,121,0.015125,0.6200396865606308,0.12000085577787668,0.5418821953791232,0.14775739067569812,0.20577595450661398,0.1291445168581876,0.10418188030069525,0.1406101792708977,0.19751328357026463,0.04179275332188064,0.5233897079120983,0.14569195292212747,0.10943025892431085,0.15045678098281354,0.09541695451737484,0.10559924683999704,0.10738428455757375,0.1430020404381704,0.03542609100525764,0.34269218737637225,0.13017555437066086,0.09044844880096226,121,0,0,0,2.187454373383325,0.25716242695000785,5.1384563209596745,0.8666251684909366,2.14544293013486,0.32187392591055514,0.6201821864699784
0.0,5.0,-70.0,-60.0,64,31,0.484375,measured,147,0.018375,0.5624992743586049,0.15377648408053657,0.6204247543600951,0.12788677918134925,0.31033936775091925,0.1401789983113607,0.11012955326022524,0.20612936361923945,0.2876694611647799,0.041317886715246874,0.4159094998330781,0.13493864102797073,0.060414484052947075,0.19737521698861743,0.11265109737239638,0.08754313675721666,0.12994901500299613,0.15961873583940367,0.03782186298693424,0.2551491826303588,0.10229781472310973,0.04351561935624848,147,0,0,0,2.0471575292600255,0.14249340870546687,4.639812310536702,0.4718269888739718,2.108287619084728,0.24922276205604466,0.2575554396148856
0.0,5.0,-60.0,-50.0,64,34,0.53125,measured,93,0.011625,0.5613258004188537,0.12315217401897748,0.5805816240208124,0.1454739614274367,0.26738006273905435,0.10610814889272054,0.09177678227424621,0.21559679960879632,0.19542819394860586,0.05084803844025979,0.509142541885376,0.14358684221903484,0.09694034655888875,0.16114284771001863,0.08735400483743723,0.08324872006091655,0.13531369275716934,0.11560632466202989,0.03573115306597213,0.2778525162616843,0.09194350064988883,0.11619130150712724,93,0,0,0,2.0812383479969476,0.22715098384676302,4.9108470742420485,1.343513508306912,2.0195152208369267,0.3474502698133316,0.3293005164819432
0.0,5.0,-50.0,-40.0,51,14,0.27450980392156865,measured,86,0.01075,0.5871211121211181,0.12960569503189015,0.5969655224403669,0.16723125489377474,0.3054932839161641,0.08384012531589817,0.10498759231051884,0.20970367464976128,0.2352110268022578,0.043442951760733046,0.43651250246408824,0.15951742030478813,0.08051740156637656,0.18306343170363856,0.06886566714259733,0.09355932824210883,0.12633891835498015,0.15280259384867648,0.03621094659453058,0.30664910743882956,0.13956605893230087,0.0802299434335789,86,0,0,0,2.0427605204804,0.153960845712651,4.680966177652048,0.4622514446722865,1.9298516733701838,0.2550025826072313,0.07368215923909655
0.0,5.0,-40.0,-30.0,5,0,0.0,measured,84,0.0105,0.5025505959987641,0.18737215264876908,0.6368648471931616,0.14556302506345747,0.24726600646972657,0.11124691963195801,0.08871335983276367,0.18204956298106523,0.1843471121687114,0.03358204923570156,0.3637063026428223,0.14432065486907958,0.0652531623840332,0.1157299025813408,0.104678604955051,0.06718331097042522,0.11487933110407443,0.13245457299938188,0.03624892587147466,0.29585388179179534,0.07879705624329326,0.034400773906196724,84,0,0,0,2.038462343670073,0.14314683985473162,4.721463907332647,1.0265657930465106,1.9727321380660647,0.23834128611381172,0.06420876126593951
0.0,5.0,-30.0,-20.0,0,0,1.0,no_data,132,0.0165,,,0.6479092269684329,0.13341428522515728,,,,,,,,,,,,,,,,,,,132,0,0,0,2.022970431681835,0.047251454443981065,4.57577746925932,0.1655617574971677,1.9836927462707867,0.13058266707449243,0.05269444790115537
0.0,5.0,-20.0,-10.0,0,0,1.0,no_data,270,0.03375,,,0.6411467966106202,0.12129703861992687,,,,,,,,,,,,,,,,,,,270,0,0,0,2.0280960626072355,0.04118069092204434,4.601334027890806,0.1510321344889914,2.000563571629701,0.11330745632312661,0.0579781739633005
0.0,5.0,-10.0,0.0,0,0,1.0,no_data,288,0.036,,,0.6029902457052635,0.13073743061987997,,,,,,,,,,,,,,,,,,,288,0,0,0,2.0250913401444754,0.04232072612171856,4.583582093318303,0.15287831306929067,2.0023881983425884,0.11594148707011685,0.06509377843522668
0.0,5.0,0.0,10.0,0,0,1.0,no_data,202,0.02525,,,0.6151558283236948,0.13583344172071068,,,,,,,,,,,,,,,,,,,202,0,0,0,2.014338502789488,0.04794045804282834,4.528845888553279,0.15649545238255927,2.02148701648901,0.1225759989176654,0.3168758021954037
