range_lo,range_hi,angle_lo,angle_hi,gt_count,missed,miss_rate,source,n_fp,fp_per_frame,score_mean,score_std,fp_score_mean,fp_score_std,x_mean,y_mean,z_mean,distal_mean,perp_mean,yaw_mean,width_mean,length_mean,box_height_mean,x_std,y_std,z_std,distal_std,perp_std,yaw_std,width_std,length_std,box_height_std,n_fp_car,n_fp_truck,n_fp_bus,n_fp_construction_vehicle,n_tp,n_tp_per_scen_mean,n_tp_per_scen_std,n_fn,n_fn_per_scen_mean,n_fn_per_scen_std,n_fp_total,n_fp_per_scen_mean,n_fp_per_scen_std,n_gt_tracks,n_gt_tracks_per_scen_mean,n_gt_tracks_per_scen_std,n_fp_clusters,n_fp_clusters_per_scen_mean,n_fp_clusters_per_scen_std,tp_lifetime_mean,tp_lifetime_std,fp_lifetime_mean,fp_lifetime_std,tp_p_match_per_track_mean,tp_p_match_per_track_std,fp_p_match_per_cluster_mean,fp_p_match_per_cluster_std,tp_dscore_mean,tp_dscore_std,fp_dscore_mean,fp_dscore_std,tp_fragments_per_track_mean,tp_fragments_per_track_std,fp_fragments_per_cluster_mean,fp_fragments_per_cluster_std,total_frames_with_gt,total_frames_with_fp,gt_density_per_scen_mean,gt_density_per_scen_std,fp_density_per_scen_mean,fp_density_per_scen_std
15.0,20.0,-60.0,-50.0,39,11,0.28205128205128205,measured,319,0.039875,0.7131405454128981,0.19196736345865248,0.22057721770856073,0.1718475911963324,0.13882660865783691,0.10194836344037737,0.12571813379015243,0.11599062820159374,0.14658296559856687,0.06474506436349906,0.3985617735556194,0.1518583106143134,0.13369988543646677,0.4380200092221898,0.09232559565951516,0.08048673137746176,0.21411370846384128,0.38635057704899206,0.24513320271353264,1.0729364235411105,0.11199038150893495,0.07716719666805102,77,72,7,163,28,0.8,2.0113961036340617,11,0.3142857142857143,0.8542809364414888,3024,86.4,79.14225889407722,0,0.0,0.0,2529,72.25714285714285,72.9901530960142,,,1.210359826018189,1.492844217020102,,,1.0,0.0,,,0.0003649949103145671,0.1731962123400704,,,1.0,0.0,39,1691,0.005222777984466084,0.012838733897623095,0.22520858609459546,0.14210322404171424
15.0,20.0,-50.0,-40.0,54,5,0.09259259259259259,measured,320,0.04,0.7345780429183221,0.10466242016440716,0.22808831837028265,0.16576780920953987,0.08762709948481345,0.09622073660091478,0.12651560379534352,0.08529800152649225,0.10062343610191463,0.02946284587206094,0.2138302180231834,0.15711734732803034,0.17185227968254868,0.059293145352715196,0.07232781345113098,0.07147325519279271,0.05643563701410611,0.0714011366718088,0.02339851002790542,0.14882421185465255,0.13476145919172322,0.09263967269426208,86,71,4,159,49,1.4,4.794043923751341,5,0.14285714285714285,0.4865538961693258,3306,94.45714285714286,90.60095958405198,1,0.02857142857142857,0.1665986255670086,2552,72.91428571428571,77.44431047204046,220.0,0.0,1.2997648902821317,1.516843759833347,0.04090909090909091,0.0,1.0,0.0,0.032036202028393745,0.1155556349961781,0.003479275584610459,0.12932594267154598,8.0,0.0,1.0,0.0,54,1814,0.007402156869580948,0.02519249072462506,0.24052537768744553,0.16415711289007096
15.0,20.0,-40.0,-30.0,82,1,0.012195121951219513,measured,411,0.051375,0.7107987533564921,0.13795521372445432,0.20767320172267528,0.13272941086491008,0.11536810133192274,0.1341366591276946,0.12746232600859653,0.11035049902353607,0.14891023679245033,0.03940403521963522,0.2359685014795374,0.16550843362455014,0.13087411721547446,0.08478017713489934,0.10686938150289772,0.07272085975300083,0.08904255821183293,0.08735626385940631,0.025983320785267564,0.20093465315755796,0.11862262193805946,0.08333076028150567,95,86,4,226,81,2.3142857142857145,7.086290299167939,1,0.02857142857142857,0.1665986255670086,3463,98.94285714285714,123.55425479339439,0,0.0,0.0,2556,73.02857142857142,101.38511745229833,,,1.3368544600938967,1.0943317305847504,,,1.0,0.0,,,0.003526958490913338,0.11403776598928878,,,1.0,0.0,76,1709,0.013742167519479292,0.045910911191969724,0.22254578499465724,0.18951232658090963
15.0,20.0,-30.0,-20.0,65,1,0.015384615384615385,measured,247,0.030875,0.725137555738911,0.14826256956978556,0.21646333567285345,0.14584768804751608,0.12020772695541382,0.09400253742933273,0.19944503158330917,0.11952652460332713,0.09359177489355282,0.035016370084202275,0.2380017563700676,0.14887825958430767,0.11443846300244331,0.09503941028811574,0.08871160261355075,0.11577259380694592,0.10847439144004584,0.07332058782739159,0.031857613377108754,0.21087508070650396,0.1249603154957647,0.08645218089571045,61,33,12,141,64,1.8285714285714285,3.6993104707747455,1,0.02857142857142857,0.1665986255670086,3592,102.62857142857143,185.74023115466326,2,0.05714285714285714,0.2321153829895989,2696,77.02857142857142,150.35700101791747,25.5,12.5,1.3316023738872405,1.2097446020259246,0.6072874493927125,0.2388663967611336,1.0,0.0,-0.016495981942052425,0.22188202965785694,0.0003587194787175863,0.10224797397772428,5.0,4.0,1.0,0.0,65,1598,0.012659226353322069,0.0261493641849601,0.1700279543225987,0.17202544697371588
15.0,20.0,-20.0,-10.0,250,12,0.048,measured,165,0.020625,0.7607856035983863,0.07397568837509248,0.2503572672153964,0.17175190687080535,0.18961120252849675,0.08758906757130343,0.1479395685576591,0.1883459828855848,0.08647149538594075,0.0331673039572359,0.36263847851953585,0.18057098609058797,0.15204306360052414,0.1422806745400124,0.07474422865608192,0.09406201253728413,0.14415106971134645,0.07565502802142998,0.0321999777315609,0.2925264642928428,0.10814860796690982,0.11952775874531378,75,29,9,52,238,6.8,9.456063814142905,12,0.34285714285714286,1.5107776075888322,2388,68.22857142857143,114.10648803746831,7,0.2,0.6233549779791836,1522,43.48571428571429,61.516256354872304,40.57142857142857,20.590269150097804,1.6392904073587384,2.1490104732685924,0.9643008053120413,0.03190931951573367,1.0,0.0,-0.0017474079222390146,0.10824697065745711,0.0017666681176711943,0.11211089075553893,2.4285714285714284,1.6781914463529615,1.0,0.0,250,1118,0.04181135797745994,0.06640729555458616,0.1283626001078266,0.14863735823420218
15.0,20.0,-10.0,0.0,198,4,0.020202020202020204,measured,89,0.011125,0.7545111002688555,0.07787651717715251,0.3389283170023661,0.24787306969173928,0.16357342238278733,0.07945086031230454,0.13878186769092204,0.1636861184986666,0.07919004951484691,0.03586190076950708,0.3423419674647223,0.15106826406164267,0.09027627448445742,0.13737268620848078,0.07211101824401515,0.08806889093708042,0.1375247954793333,0.0718517841097185,0.03296611207007529,0.25524027511573194,0.10766968687397216,0.07600404695629695,27,34,1,27,194,5.542857142857143,10.31321719831362,4,0.11428571428571428,0.39795395077668916,973,27.8,84.9035755599088,8,0.22857142857142856,0.636315927180574,514,14.685714285714285,33.3558916865384,48.0,9.604686356149273,2.4182879377431905,4.478454276965008,0.8924788503826616,0.05178075842273763,1.0,0.0,-0.006528787045593721,0.10779990631417373,0.0053085883765063655,0.16627459396624472,3.125,1.0532687216470449,1.0,0.0,198,485,0.027391892983680232,0.04720681651658869,0.05913342522906872,0.10034083713017619
15.0,20.0,0.0,10.0,240,21,0.0875,measured,183,0.022875,0.6538452209402982,0.15054916877142124,0.3400208687847429,0.22204240077826481,0.13588242552596141,0.09454816127340543,0.12671463293571994,0.13569863819788483,0.094325899513852,0.05624046005422247,0.29442509342002,0.1988564958311107,0.1454750435537399,0.09749598645508614,0.07700538486574005,0.07377820151390672,0.09772276746262623,0.0773139704824373,0.04969426601717753,0.22233470012418075,0.0709915649972623,0.08430593040795047,32,101,1,49,219,6.257142857142857,26.86510520267919,21,0.6,3.0066592756745814,549,15.685714285714285,33.52165306917002,1,0.02857142857142857,0.1665986255670086,338,9.657142857142857,19.94699097557303,406.0,0.0,1.3609467455621302,1.4057831705521844,0.9975369458128078,0.0,1.0,0.0,0.00020139022628859718,0.12071607532966197,-0.0005639503236676826,0.1554989414363432,2.0,0.0,1.0,0.0,240,395,0.026215394718802527,0.06619790461115173,0.04762322164759765,0.0742684792063919
15.0,20.0,10.0,20.0,638,30,0.047021943573667714,measured,390,0.04875,0.5605671176760408,0.26227433038474285,0.4834600274761518,0.24529610845740416,0.12874917450704074,0.07534831566245932,0.1538773821176667,0.13476077917674215,0.06428986952900435,0.030791426523520984,0.31070038872329814,0.16377200205859385,0.1395511633079303,0.11250281194359481,0.06325721788618181,0.11394910053370991,0.11752084793546888,0.05298369835599527,0.03339769456518997,0.2129920754041142,0.117118672943129,0.10181723845626399,27,347,6,10,608,17.37142857142857,31.15315688134141,30,0.8571428571428571,1.570129333032467,1577,45.05714285714286,115.32140003539001,4,0.11428571428571428,0.39795395077668916,764,21.82857142857143,45.989741535810055,105.75,49.088567915554435,1.8298429319371727,6.192999719446775,0.8933759215153936,0.0723919737086305,1.0,0.0,-0.0009085980468782885,0.06387458643539201,0.013819507749204755,0.11821322223021448,5.25,1.479019945774904,1.0,0.0,637,909,0.09783816333092153,0.15179930002122982,0.1139387404438766,0.1701084433103519
15.0,20.0,20.0,30.0,441,10,0.022675736961451247,measured,181,0.022625,0.7594777776096924,0.095856590362701,0.2834554302264314,0.21741297091319772,0.14746779023632925,0.0742782229890403,0.13762112573791824,0.14452040042113204,0.07763573936258922,0.034544436419007236,0.29224424240484037,0.1393306296828728,0.12460286683660096,0.11976332452808319,0.06286228926063205,0.08389966248241257,0.11867429572070776,0.06754170749718796,0.028890673140211195,0.2779544097031289,0.11603138576809313,0.09557541802374368,58,58,11,54,431,12.314285714285715,19.80010307126337,10,0.2857142857142857,0.8131571126147261,1256,35.885714285714286,48.62202406821209,12,0.34285714285714286,1.0939536982329514,816,23.314285714285713,26.99499575696146,39.583333333333336,9.93695403811226,1.5049019607843137,1.5873196949315929,0.9094542405682624,0.10493068510494785,1.0,0.0,-0.005806804821797202,0.1279125287842355,0.0019926388829367833,0.15875882912061454,2.5833333333333335,2.059867849051379,1.0,0.0,440,712,0.061701518602391724,0.08947798818414392,0.11157383738708783,0.14050823133198623
15.0,20.0,30.0,40.0,284,7,0.02464788732394366,measured,188,0.0235,0.741889683132998,0.13005288892556183,0.29200621440689617,0.22310624397926737,0.1175790883143456,0.08467217731131543,0.14383474971413182,0.11764552000137359,0.08958167213446745,0.03276130225033487,0.24879801230310103,0.1483213673429799,0.11695397890001427,0.10500211269947812,0.06951555489444981,0.08870080978095646,0.10041218262529113,0.07002945726430466,0.0366345934767754,0.18864010842893447,0.11799499650526644,0.09411168557501971,70,50,5,63,277,7.914285714285715,10.736776394567356,7,0.2,0.7091242083423346,1669,47.68571428571428,60.92607765789219,6,0.17142857142857143,0.5062870041905528,1008,28.8,32.06671616667796,28.0,11.986103064243467,1.5396825396825398,1.3614639276172813,0.8006929510155317,0.1488948116751602,1.0,0.0,-0.011098353220866277,0.10202469916203671,-0.005776529994738453,0.12480242941088034,2.3333333333333335,1.3743685418725535,1.0,0.0,281,1001,0.04069276226179765,0.05794571005277986,0.1738571461291411,0.23195063261219812
15.0,20.0,40.0,50.0,147,6,0.04081632653061224,measured,247,0.030875,0.7211381922482599,0.14553279923121476,0.23484734714272534,0.1708884148831154,0.11925903617912996,0.06205670377041431,0.1257257529184328,0.11471325528202116,0.0774664144475629,0.02615925996480462,0.23929230541202193,0.15256980463122646,0.14790915428323947,0.09450088098882076,0.055742439969730335,0.07383313857147523,0.08495170723506326,0.06110989647965872,0.029461203447554474,0.19591515993663666,0.11987765349905308,0.13330927357898598,51,53,4,139,141,4.0285714285714285,8.587318604566068,6,0.17142857142857143,0.6963461489687965,2657,75.91428571428571,98.84312865157928,2,0.05714285714285714,0.3331972511340172,1726,49.31428571428572,56.564891397186564,8.0,6.0,1.5533024333719583,1.4878021180927465,0.7142857142857143,0.2142857142857143,1.0,0.0,-0.036756726602713265,0.1018049077480684,-0.006620998610376688,0.0994725135976044,1.0,0.0,1.0,0.0,147,1281,0.020592433241490397,0.04210305012228273,0.22481627711948157,0.2679214299477494
15.0,20.0,50.0,60.0,106,5,0.04716981132075472,measured,199,0.024875,0.7437874009408573,0.12015319990827397,0.22054605069921243,0.14151696200428568,0.07094086750899212,0.07643440926429068,0.12337754917616892,0.0849435519672451,0.07204152555994377,0.030670089032584735,0.2151074739966062,0.18341907652297823,0.1662892008771991,0.0541411658203606,0.08817012758485838,0.07466933617399588,0.07557659805053211,0.05884600443972087,0.02602042763516035,0.18518573238071068,0.16494394791845904,0.16630551983648043,34,46,3,116,101,2.8857142857142857,5.246884401086739,5,0.14285714285714285,0.6821335077893326,2168,61.94285714285714,72.56403786888335,3,0.08571428571428572,0.27994168488950605,1572,44.91428571428571,46.38803505127553,50.333333333333336,33.48963355361709,1.3670483460559797,1.0668534458942092,0.8087831008692138,0.17724462262463714,1.0,0.0,-0.012542577640664193,0.11335491105824834,-0.0006676197206953369,0.1082969700864955,4.333333333333333,2.8674417556808756,1.0,0.0,106,1122,0.014431752955925761,0.028291776694327947,0.1797808745519533,0.1998376760816117
15.0,20.0,60.0,70.0,109,6,0.05504587155963303,measured,292,0.0365,0.7222006326740228,0.13535085144342296,0.20184641658035044,0.12617648731492678,0.08962962696853194,0.10632448289000872,0.09427831473859768,0.10784003535482332,0.09860404834469434,0.029314091501464596,0.24470701958369284,0.17121389884393193,0.1395393899343546,0.10213143425730156,0.09819939960073495,0.061720596945601246,0.08940667177299888,0.10033211402600453,0.026483833687702824,0.23931650488922127,0.15443715124306068,0.11746609282828334,40,46,7,199,103,2.942857142857143,5.323494325791537,6,0.17142857142857143,0.44629998148038025,2217,63.34285714285714,73.50993824244557,2,0.05714285714285714,0.2321153829895989,1737,49.628571428571426,59.730387439505776,10.5,5.5,1.2705814622913068,0.9320082849061017,0.8,0.2,1.0,0.0,-0.02755050185848685,0.14200416027008878,-0.0034086937441470777,0.10416440114184873,1.5,0.5,1.0,0.0,103,1171,0.014265724799038357,0.028384889270037086,0.17694721216185122,0.18545906897751405
15.0,20.0,70.0,80.0,117,4,0.03418803418803419,measured,382,0.04775,0.7279189378023148,0.13233093550198793,0.19022445271464541,0.11654996368309781,0.10652294623113312,0.10785867471610551,0.1044601666188873,0.10522711007465238,0.11541615200705008,0.030859669155182328,0.24572586802254737,0.16309591521204045,0.11630587662215781,0.13347790265484927,0.09648878956534897,0.0741850604872009,0.09308373165933909,0.13057126351457965,0.03664516046361248,0.24542308876630714,0.15350814106978708,0.10676302173367057,142,148,6,86,113,3.2285714285714286,5.020447983913754,4,0.11428571428571428,0.39795395077668916,2456,70.17142857142858,87.30782511625524,0,0.0,0.0,1842,52.628571428571426,62.913130909344574,,,1.3441910966340933,1.282087154881124,,,1.0,0.0,,,-0.00265902922450556,0.11021387442204347,,,1.0,0.0,115,1210,0.016987704195790827,0.02998967994618733,0.17079594171605406,0.18821732003302413
15.0,20.0,80.0,90.0,121,9,0.0743801652892562,measured,221,0.027625,0.6882233436751578,0.1872317219122462,0.24601407517674823,0.18212948375044002,0.10489406298646438,0.12958521502358572,0.11677983775734901,0.12892912984926677,0.10616544664109492,0.03351054948239551,0.31648059827940805,0.15984901998724257,0.12811408830540522,0.12682915497278027,0.13354325003178072,0.08613078493578974,0.13286390284166172,0.12715300751522438,0.04770540865137222,0.3171870979920283,0.15582233859665137,0.10751278797543447,70,52,12,87,112,3.2,4.791659420284376,9,0.2571428571428571,0.6477590885002648,3012,86.05714285714286,121.01096593925287,2,0.05714285714285714,0.23211538298959888,2353,67.22857142857143,90.9012291962422,67.5,50.5,1.3008924776880577,1.0976480914575246,0.7121136590229312,0.2290628115653041,1.0,0.0,0.0013524719946820972,0.13716893135984637,0.0029050597110710577,0.11446594997976932,5.5,3.5,1.0,0.0,119,1445,0.018750171012773435,0.03270675595206502,0.18030500641858715,0.18511611191283647
15.0,20.0,90.0,100.0,166,30,0.18072289156626506,measured,242,0.03025,0.6492445203749573,0.20155997018964306,0.2913759399728834,0.22820906585994352,0.11318198136766167,0.11526671577902402,0.11135661821154987,0.11790467084999451,0.11107996922326212,0.02837096622748962,0.2760619661387275,0.17785722543211543,0.11395887855221243,0.10968037096457552,0.1208703029769889,0.08800706589636001,0.12129596604652938,0.10854956581866547,0.03060649390138253,0.2833110701308755,0.14678768856626653,0.0855621565120204,103,52,7,80,136,3.8857142857142857,5.391906254862421,30,0.8571428571428571,4.16888376387909,3099,88.54285714285714,124.86228822349909,2,0.05714285714285714,0.2321153829895989,2433,69.51428571428572,96.00665793238998,116.0,100.0,1.2860665844636252,3.3821475688141156,0.6736111111111112,0.2013888888888889,1.0,0.0,-0.0008014684314267677,0.09846339128532013,-0.005590827536137624,0.10233616180087385,7.0,6.0,1.0,0.0,165,1455,0.024010690894496235,0.043608987716252,0.18383476248576827,0.19385656786986835
15.0,20.0,100.0,110.0,205,69,0.33658536585365856,measured,270,0.03375,0.6465329310911543,0.20052454373333348,0.3781657719225795,0.29253330438118713,0.1194224848466761,0.09838939414304845,0.10955245398423251,0.10847907322081356,0.11768839295107959,0.030113316812783147,0.27150000544155345,0.18576515685109532,0.1243047915837344,0.13419241713475624,0.09985952701677983,0.07802660170809204,0.10006967423433256,0.12763042684115075,0.021401125227589076,0.24714032801963123,0.15376656173931083,0.10133080081050758,147,55,5,63,136,3.8857142857142857,5.51761557492483,69,1.9714285714285715,10.483962485041381,2515,71.85714285714286,84.17062360200867,2,0.05714285714285714,0.2321153829895989,1986,56.74285714285714,68.61542636094218,21.5,20.5,1.2230614300100704,1.1340610896855339,0.38095238095238093,0.38095238095238093,1.0,0.0,-0.004768547511869861,0.12067361677204937,-0.003060795434037934,0.11616698363673876,1.0,1.0,1.0,0.0,203,1320,0.028572290036161022,0.06501221168807099,0.1728588764584975,0.185371426775617
15.0,20.0,110.0,120.0,121,7,0.05785123966942149,measured,238,0.02975,0.683761122718192,0.17527543780782853,0.22822214472068458,0.16707118680006397,0.12862719987568103,0.09843658982661732,0.09800412205227635,0.11964267172707074,0.12662622075596577,0.033526481512525304,0.26969979102151437,0.17056106475361607,0.11902975722363121,0.16239422916204543,0.10409991883094252,0.0700506854189805,0.10432384605836824,0.1490347744419252,0.0437273328234682,0.23909959639958603,0.14892408665114482,0.10701064586309186,99,57,9,73,114,3.257142857142857,4.906804937418803,7,0.2,0.6233549779791836,2260,64.57142857142857,64.72018263892899,1,0.02857142857142857,0.16659862556700858,1708,48.8,53.028725369234685,20.0,0.0,1.348360655737705,2.7509552747712216,0.75,0.0,1.0,0.0,-0.03239565874849047,0.1526757076934107,0.00327032948491954,0.11863844623122521,3.0,0.0,1.0,0.0,119,1290,0.016631673819958556,0.03084578161557668,0.19682709708448853,0.1894022530596413
