range_lo,range_hi,angle_lo,angle_hi,gt_count,missed,miss_rate,source,n_fp,fp_per_frame,score_mean,score_std,fp_score_mean,fp_score_std,x_mean,y_mean,z_mean,distal_mean,perp_mean,yaw_mean,width_mean,length_mean,box_height_mean,x_std,y_std,z_std,distal_std,perp_std,yaw_std,width_std,length_std,box_height_std
0.0,5.0,20.0,30.0,0,0,0.02631578947368421,fallback,0,0.0,,,,,0.18346979503405902,0.12960611858205132,0.048062540940505855,0.16551199258041224,0.16106724437793699,0.046790316469339066,0.4069504351229281,0.20068727211117915,0.07515221868097188,0.17950237997087176,0.0973539870328523,0.04891290218943127,0.1278402323951596,0.14992602493181656,0.04007198950740164,0.41186927919118205,0.15246327508857327,0.07311387487155108
0.0,5.0,30.0,40.0,1,0,0.0,measured,0,0.0,0.5714160203933716,,,,0.04273533821105957,0.05244755744934082,0.0604405403137207,0.00027454399116952447,0.06765338158593749,0.0021370165050029755,0.6999192237854004,0.12001168727874756,0.11124229431152344,,,,,,,,,
0.0,5.0,40.0,50.0,24,0,0.0,measured,0,0.0,0.6443661339581013,0.08934808740426846,,,0.276699036359787,0.12524675329526266,0.0656032661596934,0.252338323802245,0.1766277780221298,0.03929956461333998,0.41966962814331055,0.18193535010019937,0.07246436675389607,0.21485807720113387,0.06831457756091287,0.04503125075641278,0.1826862021581441,0.12179380399677882,0.03848651836474834,0.3115751611699479,0.10337369657948636,0.05873324106993932
0.0,5.0,50.0,60.0,67,1,0.014925373134328358,measured,0,0.0,0.7542809320218635,0.07956985192737309,,,0.15460801847053296,0.11263957890597256,0.03636347976597873,0.15649862789205166,0.11519096320583165,0.04127982134187149,0.22985151319792776,0.13788487694480203,0.05616204124508482,0.11857110292473401,0.09434717290668529,0.03282736810371299,0.11896883450535319,0.08739249095790265,0.033799539271355115,0.18122207931057877,0.107060081525529,0.04915573158667074
0.0,5.0,60.0,70.0,88,0,0.0,measured,2,0.00025467974022666496,0.7188526723872531,0.08474759971331446,0.44830654561519623,0.019888535141944885,0.15678948841311716,0.11169301108880476,0.031396264379674736,0.13393159328764326,0.13972719523952704,0.045766691664763014,0.21077979694713245,0.13478528505021875,0.060752015222202645,0.13076053228997955,0.057545653386685686,0.029126432685536677,0.09636586890411258,0.10353912290373136,0.03420618910855083,0.23057121169997044,0.10396154926522026,0.04900330125961486
0.0,5.0,70.0,80.0,64,0,0.0,measured,0,0.0,0.7438060818240047,0.05988401592055717,,,0.17049493733793497,0.09813787043094635,0.045260410755872726,0.12085282831508856,0.1605323749513132,0.05258278307254666,0.21464228630065918,0.1407348234206438,0.05320021137595177,0.1244375161748367,0.06924813510494462,0.035043397954321064,0.07809783208459557,0.1118223771088954,0.03409777372146047,0.17149976418240823,0.08859898363828111,0.054958043978829633
0.0,5.0,80.0,90.0,86,0,0.0,measured,1,0.00012733987011333248,0.7588333917218585,0.06085778068328763,0.43470123410224915,,0.10457726970834788,0.05542931445809298,0.025813183812207954,0.05831655804762051,0.10238606482992813,0.051886580896699244,0.3467399242312409,0.11622255486111309,0.03180859671082607,0.10378083380720504,0.06345958204476987,0.02789396598013476,0.06808935766391934,0.10142241576198732,0.02315799695957526,0.16017146754575123,0.06506284535164863,0.0352710998163124
0.0,5.0,90.0,100.0,295,20,0.06779661016949153,measured,21,0.0026741372723799823,0.48616809443994,0.0833987407472161,0.470934815350033,0.026900254444003,0.17566460038450632,0.22384664275429467,0.03383997396989302,0.23684440527650033,0.17338156819635017,0.039342068501494146,0.5232651641152122,0.28920254187150435,0.040833263397216796,0.15809171987053158,0.08072876987820213,0.04813233826378293,0.0736408301203887,0.1445547824060581,0.04863210064612296,0.5239117761465064,0.1409081224762207,0.04854376631353503
0.0,5.0,100.0,110.0,95,3,0.031578947368421054,measured,2,0.00025467974022666496,0.6268186731183011,0.15318343138291002,0.49637269973754883,0.06682199239730835,0.3147277235984802,0.09802082310552182,0.04225607993810073,0.14968500188630812,0.30142825716209115,0.0683363458621265,0.6294964603755785,0.23439253672309543,0.07459677691045015,0.2673428400231134,0.07986063556570744,0.034858392671398564,0.08834036959838792,0.2558181425976048,0.049049433367394826,0.5578470590768785,0.20639744613237368,0.05556995200515668
0.0,5.0,110.0,120.0,66,3,0.045454545454545456,measured,3,0.00038201961033999744,0.6635108363060724,0.10926121796905332,0.46937140822410583,0.14685123184175763,0.22934163941277397,0.12015958437843928,0.043124098626394124,0.19057105342792366,0.20113574883132637,0.05787436680642829,0.4577185615660652,0.17008381987374926,0.07700648383488731,0.23202895493450099,0.09810469724010457,0.03777133226236301,0.14843217819555996,0.17802486750075666,0.035930630002748064,0.49893835425171656,0.20276485890882837,0.06174064253684077
