Metric,Value
config_name,mal_convoy_60pct
run_id,10
total_steps,2500
recorded_steps,2000
wall_time_seconds,38.207197189331055
avg_cav_amota,0.9918017822659371
avg_cis_amota,0.9895266082923513
avg_global_amota,0.5140593436315162
cav_total_mse_violations_gt,5650
cav_total_mse_violations_sensor,5655
cav_total_ttc_violations_gt,1818
cav_total_ttc_violations_sensor,1822
cav_true_positives_mse,5649
cav_false_positives_mse,6
cav_false_negatives_mse,1
cav_true_positives_ttc,1690
cav_false_positives_ttc,132
cav_false_negatives_ttc,128
cav_amota,2158.160678210679
cav_total_mse_violations_gt_av,282
cav_total_mse_violations_gt_non_av,5368
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,5655
cav_total_ttc_violations_gt_av,130
cav_total_ttc_violations_gt_non_av,1688
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,1822
cis_total_mse_violations_gt,7367
cis_total_mse_violations_sensor,7365
cis_total_ttc_violations_gt,612
cis_total_ttc_violations_sensor,606
cis_true_positives_mse,7363
cis_false_positives_mse,2
cis_false_negatives_mse,4
cis_true_positives_ttc,600
cis_false_positives_ttc,6
cis_false_negatives_ttc,12
cis_amota,1964.2103174603174
cis_total_mse_violations_gt_av,494
cis_total_mse_violations_gt_non_av,6873
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,7365
cis_total_ttc_violations_gt_av,44
cis_total_ttc_violations_gt_non_av,568
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,606
global_total_mse_violations_gt,49624
global_total_mse_violations_sensor,63574
global_total_ttc_violations_gt,19443
global_total_ttc_violations_sensor,24288
global_true_positives_mse,47059
global_false_positives_mse,16515
global_false_negatives_mse,2565
global_true_positives_ttc,16646
global_false_positives_ttc,7642
global_false_negatives_ttc,2797
global_amota,937.6442427838856
global_total_mse_violations_gt_av,2772
global_total_mse_violations_gt_non_av,46852
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,63574
global_total_ttc_violations_gt_av,1294
global_total_ttc_violations_gt_non_av,18149
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,24288
