Metric,Value
config_name,extrinsics_8deg_notrust
run_id,8
total_steps,7000
recorded_steps,5000
wall_time_seconds,641.2795243263245
avg_cav_amota,0.9886540216324151
avg_cis_amota,0.9894657987674247
avg_global_amota,0.42100762112728035
cav_total_mse_violations_gt,89644
cav_total_mse_violations_sensor,89597
cav_total_ttc_violations_gt,29406
cav_total_ttc_violations_sensor,24314
cav_true_positives_mse,89564
cav_false_positives_mse,33
cav_false_negatives_mse,80
cav_true_positives_ttc,20843
cav_false_positives_ttc,3471
cav_false_negatives_ttc,8563
cav_amota,35421.49628704617
cav_total_mse_violations_gt_av,8354
cav_total_mse_violations_gt_non_av,81290
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,89597
cav_total_ttc_violations_gt_av,2372
cav_total_ttc_violations_gt_non_av,27034
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,24314
cis_total_mse_violations_gt,24604
cis_total_mse_violations_sensor,24599
cis_total_ttc_violations_gt,1796
cis_total_ttc_violations_sensor,1802
cis_true_positives_mse,24588
cis_false_positives_mse,11
cis_false_negatives_mse,16
cis_true_positives_ttc,1764
cis_false_positives_ttc,38
cis_false_negatives_ttc,32
cis_amota,4930.508075258077
cis_total_mse_violations_gt_av,2886
cis_total_mse_violations_gt_non_av,21718
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,24599
cis_total_ttc_violations_gt_av,271
cis_total_ttc_violations_gt_non_av,1525
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1802
global_total_mse_violations_gt,1144051
global_total_mse_violations_sensor,1359352
global_total_ttc_violations_gt,429061
global_total_ttc_violations_sensor,522630
global_true_positives_mse,1117713
global_false_positives_mse,241639
global_false_negatives_mse,26338
global_true_positives_ttc,395136
global_false_positives_ttc,127494
global_false_negatives_ttc,33925
global_amota,2081.8826864744015
global_total_mse_violations_gt_av,117195
global_total_mse_violations_gt_non_av,1026856
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,1359352
global_total_ttc_violations_gt_av,43436
global_total_ttc_violations_gt_non_av,385625
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,522630
