Metric,Value
config_name,mal_add_30pct_trust
run_id,7
total_steps,7000
recorded_steps,5000
wall_time_seconds,592.8906624317169
avg_cav_amota,0.9936827593711267
avg_cis_amota,0.9897270741965649
avg_global_amota,0.48784858860439817
cav_total_mse_violations_gt,85310
cav_total_mse_violations_sensor,85302
cav_total_ttc_violations_gt,27842
cav_total_ttc_violations_sensor,23346
cav_true_positives_mse,85262
cav_false_positives_mse,40
cav_false_negatives_mse,48
cav_true_positives_ttc,20301
cav_false_positives_ttc,3045
cav_false_negatives_ttc,7541
cav_amota,31754.126258463726
cav_total_mse_violations_gt_av,11453
cav_total_mse_violations_gt_non_av,73857
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,85302
cav_total_ttc_violations_gt_av,3422
cav_total_ttc_violations_gt_non_av,24420
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,23346
cis_total_mse_violations_gt,25966
cis_total_mse_violations_sensor,25960
cis_total_ttc_violations_gt,1925
cis_total_ttc_violations_sensor,1929
cis_true_positives_mse,25946
cis_false_positives_mse,14
cis_false_negatives_mse,20
cis_true_positives_ttc,1891
cis_false_positives_ttc,38
cis_false_negatives_ttc,34
cis_amota,4936.758646092466
cis_total_mse_violations_gt_av,4097
cis_total_mse_violations_gt_non_av,21869
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,25960
cis_total_ttc_violations_gt_av,149
cis_total_ttc_violations_gt_non_av,1776
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1929
global_total_mse_violations_gt,1034700
global_total_mse_violations_sensor,1234825
global_total_ttc_violations_gt,389469
global_total_ttc_violations_sensor,482720
global_true_positives_mse,1011828
global_false_positives_mse,222997
global_false_negatives_mse,22872
global_true_positives_ttc,359923
global_false_positives_ttc,122797
global_false_negatives_ttc,29546
global_amota,2412.8991192373533
global_total_mse_violations_gt_av,137728
global_total_mse_violations_gt_non_av,896972
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,1234825
global_total_ttc_violations_gt_av,45713
global_total_ttc_violations_gt_non_av,343756
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,482720
