Metric,Value
config_name,localization_5pct
run_id,3
total_steps,7000
recorded_steps,5000
wall_time_seconds,496.8725311756134
avg_cav_amota,0.9914465371078132
avg_cis_amota,0.9907502165792088
avg_global_amota,0.45512830120198217
cav_total_mse_violations_gt,90715
cav_total_mse_violations_sensor,90716
cav_total_ttc_violations_gt,28086
cav_total_ttc_violations_sensor,23100
cav_true_positives_mse,90669
cav_false_positives_mse,47
cav_false_negatives_mse,46
cav_true_positives_ttc,20798
cav_false_positives_ttc,2302
cav_false_negatives_ttc,7288
cav_amota,33445.45748279497
cis_total_mse_violations_gt,24526
cis_total_mse_violations_sensor,24524
cis_total_ttc_violations_gt,1836
cis_total_ttc_violations_sensor,1846
cis_true_positives_mse,24514
cis_false_positives_mse,10
cis_false_negatives_mse,12
cis_true_positives_ttc,1800
cis_false_positives_ttc,46
cis_false_negatives_ttc,36
cis_amota,4944.834330946831
global_total_mse_violations_gt,1190718
global_total_mse_violations_sensor,1412666
global_total_ttc_violations_gt,440734
global_total_ttc_violations_sensor,539302
global_true_positives_mse,1164124
global_false_positives_mse,248542
global_false_negatives_mse,26594
global_true_positives_ttc,409125
global_false_positives_ttc,130177
global_false_negatives_ttc,31609
global_amota,2258.3466305642355
