Metric,Value
config_name,extrinsics_5deg
run_id,7
total_steps,2500
recorded_steps,2000
wall_time_seconds,59.83874034881592
avg_cav_amota,0.9878345344406422
avg_cis_amota,0.9905147887535114
avg_global_amota,0.5863964854175066
cav_total_mse_violations_gt,12487
cav_total_mse_violations_sensor,12481
cav_total_ttc_violations_gt,3239
cav_total_ttc_violations_sensor,3025
cav_true_positives_mse,12474
cav_false_positives_mse,7
cav_false_negatives_mse,13
cav_true_positives_ttc,2740
cav_false_positives_ttc,285
cav_false_negatives_ttc,499
cav_amota,4431.425721500721
cav_total_mse_violations_gt_av,1049
cav_total_mse_violations_gt_non_av,11438
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,12481
cav_total_ttc_violations_gt_av,147
cav_total_ttc_violations_gt_non_av,3092
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,3025
cis_total_mse_violations_gt,7456
cis_total_mse_violations_sensor,7456
cis_total_ttc_violations_gt,570
cis_total_ttc_violations_sensor,568
cis_true_positives_mse,7454
cis_false_positives_mse,2
cis_false_negatives_mse,2
cis_true_positives_ttc,560
cis_false_positives_ttc,8
cis_false_negatives_ttc,10
cis_amota,1954.285678210678
cis_total_mse_violations_gt_av,1115
cis_total_mse_violations_gt_non_av,6341
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,7456
cis_total_ttc_violations_gt_av,116
cis_total_ttc_violations_gt_non_av,454
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,568
global_total_mse_violations_gt,86495
global_total_mse_violations_sensor,108874
global_total_ttc_violations_gt,34541
global_total_ttc_violations_sensor,43120
global_true_positives_mse,83989
global_false_positives_mse,24885
global_false_negatives_mse,2506
global_true_positives_ttc,31017
global_false_positives_ttc,12103
global_false_negatives_ttc,3524
global_amota,1122.3628730891076
global_total_mse_violations_gt_av,8145
global_total_mse_violations_gt_non_av,78350
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,108874
global_total_ttc_violations_gt_av,3142
global_total_ttc_violations_gt_non_av,31399
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,43120
