Metric,Value
config_name,baseline_notrust
run_id,2
total_steps,7000
recorded_steps,5000
wall_time_seconds,447.0248775482178
avg_cav_amota,0.9945878945540558
avg_cis_amota,0.9905503042509256
avg_global_amota,0.42679171144486144
cav_total_mse_violations_gt,68222
cav_total_mse_violations_sensor,68224
cav_total_ttc_violations_gt,21381
cav_total_ttc_violations_sensor,20222
cav_true_positives_mse,68205
cav_false_positives_mse,19
cav_false_negatives_mse,17
cav_true_positives_ttc,17574
cav_false_positives_ttc,2648
cav_false_negatives_ttc,3807
cav_amota,30128.05650183146
cav_total_mse_violations_gt_av,5242
cav_total_mse_violations_gt_non_av,62980
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,68224
cav_total_ttc_violations_gt_av,1448
cav_total_ttc_violations_gt_non_av,19933
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,20222
cis_total_mse_violations_gt,24734
cis_total_mse_violations_sensor,24750
cis_total_ttc_violations_gt,1891
cis_total_ttc_violations_sensor,1903
cis_true_positives_mse,24726
cis_false_positives_mse,24
cis_false_negatives_mse,8
cis_true_positives_ttc,1860
cis_false_positives_ttc,43
cis_false_negatives_ttc,31
cis_amota,4939.874367299366
cis_total_mse_violations_gt_av,2310
cis_total_mse_violations_gt_non_av,22424
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,24750
cis_total_ttc_violations_gt_av,233
cis_total_ttc_violations_gt_non_av,1658
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1903
global_total_mse_violations_gt,880955
global_total_mse_violations_sensor,1049372
global_total_ttc_violations_gt,338434
global_total_ttc_violations_sensor,415127
global_true_positives_mse,855446
global_false_positives_mse,193926
global_false_negatives_mse,25509
global_true_positives_ttc,311130
global_false_positives_ttc,103997
global_false_negatives_ttc,27304
global_amota,2118.5940556122923
global_total_mse_violations_gt_av,75657
global_total_mse_violations_gt_non_av,805298
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,1049372
global_total_ttc_violations_gt_av,27119
global_total_ttc_violations_gt_non_av,311315
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,415127
