Metric,Value
config_name,baseline_notrust
run_id,4
total_steps,7000
recorded_steps,5000
wall_time_seconds,427.5391013622284
avg_cav_amota,0.9941113791585325
avg_cis_amota,0.9905651391662218
avg_global_amota,0.4758822324788401
cav_total_mse_violations_gt,67485
cav_total_mse_violations_sensor,67485
cav_total_ttc_violations_gt,20385
cav_total_ttc_violations_sensor,18206
cav_true_positives_mse,67452
cav_false_positives_mse,33
cav_false_negatives_mse,33
cav_true_positives_ttc,16657
cav_false_positives_ttc,1549
cav_false_negatives_ttc,3728
cav_amota,26247.522743922735
cav_total_mse_violations_gt_av,6945
cav_total_mse_violations_gt_non_av,60540
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,67485
cav_total_ttc_violations_gt_av,1433
cav_total_ttc_violations_gt_non_av,18952
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,18206
cis_total_mse_violations_gt,24525
cis_total_mse_violations_sensor,24525
cis_total_ttc_violations_gt,1802
cis_total_ttc_violations_sensor,1810
cis_true_positives_mse,24511
cis_false_positives_mse,14
cis_false_negatives_mse,14
cis_true_positives_ttc,1781
cis_false_positives_ttc,29
cis_false_negatives_ttc,21
cis_amota,4938.957783882782
cis_total_mse_violations_gt_av,2935
cis_total_mse_violations_gt_non_av,21590
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,24525
cis_total_ttc_violations_gt_av,199
cis_total_ttc_violations_gt_non_av,1603
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1810
global_total_mse_violations_gt,820276
global_total_mse_violations_sensor,976924
global_total_ttc_violations_gt,309185
global_total_ttc_violations_sensor,376835
global_true_positives_mse,799600
global_false_positives_mse,177324
global_false_negatives_mse,20676
global_true_positives_ttc,285148
global_false_positives_ttc,91687
global_false_negatives_ttc,24037
global_amota,2367.0382243497506
global_total_mse_violations_gt_av,83150
global_total_mse_violations_gt_non_av,737126
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,976924
global_total_ttc_violations_gt_av,30216
global_total_ttc_violations_gt_non_av,278969
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,376835
