Metric,Value
config_name,mal_convoy_9pct
run_id,1
total_steps,500
recorded_steps,300
wall_time_seconds,2.1864864826202393
avg_cav_amota,0.989506172839506
avg_cis_amota,0.9949685534591194
avg_global_amota,0.6446433907972378
cav_total_mse_violations_gt,283
cav_total_mse_violations_sensor,283
cav_total_ttc_violations_gt,71
cav_total_ttc_violations_sensor,69
cav_true_positives_mse,283
cav_false_positives_mse,0
cav_false_negatives_mse,0
cav_true_positives_ttc,63
cav_false_positives_ttc,6
cav_false_negatives_ttc,8
cav_amota,133.58333333333331
cav_total_mse_violations_gt_av,34
cav_total_mse_violations_gt_non_av,249
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,283
cav_total_ttc_violations_gt_av,1
cav_total_ttc_violations_gt_non_av,70
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,69
cis_total_mse_violations_gt,507
cis_total_mse_violations_sensor,507
cis_total_ttc_violations_gt,66
cis_total_ttc_violations_sensor,68
cis_true_positives_mse,507
cis_false_positives_mse,0
cis_false_negatives_mse,0
cis_true_positives_ttc,66
cis_false_positives_ttc,2
cis_false_negatives_ttc,0
cis_amota,263.66666666666663
cis_total_mse_violations_gt_av,70
cis_total_mse_violations_gt_non_av,437
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,507
cis_total_ttc_violations_gt_av,0
cis_total_ttc_violations_gt_non_av,66
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,68
global_total_mse_violations_gt,1138
global_total_mse_violations_sensor,1529
global_total_ttc_violations_gt,203
global_total_ttc_violations_sensor,204
global_true_positives_mse,1023
global_false_positives_mse,506
global_false_negatives_mse,115
global_true_positives_ttc,120
global_false_positives_ttc,84
global_false_negatives_ttc,83
global_amota,142.46618936618955
global_total_mse_violations_gt_av,132
global_total_mse_violations_gt_non_av,1006
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,1529
global_total_ttc_violations_gt_av,1
global_total_ttc_violations_gt_non_av,202
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,204
