Metric,Value
config_name,mal_add_90pct_trust
run_id,3
total_steps,7000
recorded_steps,5000
wall_time_seconds,517.0458657741547
avg_cav_amota,0.9942569133843114
avg_cis_amota,0.990309829921976
avg_global_amota,0.445920903679953
cav_total_mse_violations_gt,70055
cav_total_mse_violations_sensor,70052
cav_total_ttc_violations_gt,23796
cav_total_ttc_violations_sensor,20089
cav_true_positives_mse,70034
cav_false_positives_mse,18
cav_false_negatives_mse,21
cav_true_positives_ttc,17904
cav_false_positives_ttc,2185
cav_false_negatives_ttc,5892
cav_amota,28781.749128649048
cav_total_mse_violations_gt_av,9121
cav_total_mse_violations_gt_non_av,60934
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,70052
cav_total_ttc_violations_gt_av,3198
cav_total_ttc_violations_gt_non_av,20598
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,20089
cis_total_mse_violations_gt,25978
cis_total_mse_violations_sensor,25975
cis_total_ttc_violations_gt,1819
cis_total_ttc_violations_sensor,1818
cis_true_positives_mse,25959
cis_false_positives_mse,16
cis_false_negatives_mse,19
cis_true_positives_ttc,1781
cis_false_positives_ttc,37
cis_false_negatives_ttc,38
cis_amota,4940.6557414807385
cis_total_mse_violations_gt_av,2599
cis_total_mse_violations_gt_non_av,23379
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,25975
cis_total_ttc_violations_gt_av,246
cis_total_ttc_violations_gt_non_av,1573
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1818
global_total_mse_violations_gt,924644
global_total_mse_violations_sensor,1106356
global_total_ttc_violations_gt,358473
global_total_ttc_violations_sensor,440979
global_true_positives_mse,900624
global_false_positives_mse,205732
global_false_negatives_mse,24020
global_true_positives_ttc,329444
global_false_positives_ttc,111535
global_false_negatives_ttc,29029
global_amota,2194.3767670090488
global_total_mse_violations_gt_av,110751
global_total_mse_violations_gt_non_av,813893
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,1106356
global_total_ttc_violations_gt_av,42759
global_total_ttc_violations_gt_non_av,315714
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,440979
