Metric,Value
config_name,mal_add_90pct_trust
run_id,5
total_steps,7000
recorded_steps,5000
wall_time_seconds,633.9324305057526
avg_cav_amota,0.9944426408875727
avg_cis_amota,0.9915661123476117
avg_global_amota,0.42545409060213246
cav_total_mse_violations_gt,81973
cav_total_mse_violations_sensor,81968
cav_total_ttc_violations_gt,27034
cav_total_ttc_violations_sensor,22514
cav_true_positives_mse,81940
cav_false_positives_mse,28
cav_false_negatives_mse,33
cav_true_positives_ttc,19512
cav_false_positives_ttc,3002
cav_false_negatives_ttc,7522
cav_amota,32560.040947940906
cav_total_mse_violations_gt_av,6528
cav_total_mse_violations_gt_non_av,75445
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,81968
cav_total_ttc_violations_gt_av,2051
cav_total_ttc_violations_gt_non_av,24983
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,22514
cis_total_mse_violations_gt,25816
cis_total_mse_violations_sensor,25802
cis_total_ttc_violations_gt,1925
cis_total_ttc_violations_sensor,1927
cis_true_positives_mse,25788
cis_false_positives_mse,14
cis_false_negatives_mse,28
cis_true_positives_ttc,1890
cis_false_positives_ttc,37
cis_false_negatives_ttc,35
cis_amota,4941.965503940497
cis_total_mse_violations_gt_av,2960
cis_total_mse_violations_gt_non_av,22856
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,25802
cis_total_ttc_violations_gt_av,304
cis_total_ttc_violations_gt_non_av,1621
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1927
global_total_mse_violations_gt,1064529
global_total_mse_violations_sensor,1281734
global_total_ttc_violations_gt,402030
global_total_ttc_violations_sensor,499882
global_true_positives_mse,1041543
global_false_positives_mse,240191
global_false_negatives_mse,22986
global_true_positives_ttc,372045
global_false_positives_ttc,127837
global_false_negatives_ttc,29985
global_amota,2091.106855309481
global_total_mse_violations_gt_av,98406
global_total_mse_violations_gt_non_av,966123
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,1281734
global_total_ttc_violations_gt_av,35535
global_total_ttc_violations_gt_non_av,366495
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,499882
