Metric,Value
config_name,mal_add_30pct_notrust
run_id,7
total_steps,7000
recorded_steps,5000
wall_time_seconds,467.3181583881378
avg_cav_amota,0.9951049231443315
avg_cis_amota,0.9908494656089845
avg_global_amota,0.4390053753522836
cav_total_mse_violations_gt,70364
cav_total_mse_violations_sensor,70360
cav_total_ttc_violations_gt,25068
cav_total_ttc_violations_sensor,20285
cav_true_positives_mse,70335
cav_false_positives_mse,25
cav_false_negatives_mse,29
cav_true_positives_ttc,17728
cav_false_positives_ttc,2557
cav_false_negatives_ttc,7340
cav_amota,30628.33442945938
cav_total_mse_violations_gt_av,8643
cav_total_mse_violations_gt_non_av,61721
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,70360
cav_total_ttc_violations_gt_av,3513
cav_total_ttc_violations_gt_non_av,21555
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,20285
cis_total_mse_violations_gt,24934
cis_total_mse_violations_sensor,24924
cis_total_ttc_violations_gt,1817
cis_total_ttc_violations_sensor,1819
cis_true_positives_mse,24914
cis_false_positives_mse,10
cis_false_negatives_mse,20
cis_true_positives_ttc,1787
cis_false_positives_ttc,32
cis_false_negatives_ttc,30
cis_amota,4944.338833388832
cis_total_mse_violations_gt_av,2982
cis_total_mse_violations_gt_non_av,21952
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,24924
cis_total_ttc_violations_gt_av,157
cis_total_ttc_violations_gt_non_av,1660
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1819
global_total_mse_violations_gt,864067
global_total_mse_violations_sensor,1026784
global_total_ttc_violations_gt,337817
global_total_ttc_violations_sensor,414953
global_true_positives_mse,837221
global_false_positives_mse,189563
global_false_negatives_mse,26846
global_true_positives_ttc,308904
global_false_positives_ttc,106049
global_false_negatives_ttc,28913
global_amota,2164.2965004867583
global_total_mse_violations_gt_av,103915
global_total_mse_violations_gt_non_av,760152
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,1026784
global_total_ttc_violations_gt_av,42876
global_total_ttc_violations_gt_non_av,294941
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,414953
