Metric,Value
config_name,high_miss_40pct_trust
run_id,6
total_steps,7000
recorded_steps,5000
wall_time_seconds,385.64786434173584
avg_cav_amota,0.9945341553966001
avg_cis_amota,0.9907691950326636
avg_global_amota,0.42474336594652323
cav_total_mse_violations_gt,53863
cav_total_mse_violations_sensor,53853
cav_total_ttc_violations_gt,18884
cav_total_ttc_violations_sensor,15717
cav_true_positives_mse,53835
cav_false_positives_mse,18
cav_false_negatives_mse,28
cav_true_positives_ttc,13643
cav_false_positives_ttc,2074
cav_false_negatives_ttc,5241
cav_amota,23230.328801753785
cav_total_mse_violations_gt_av,5807
cav_total_mse_violations_gt_non_av,48056
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,53853
cav_total_ttc_violations_gt_av,2009
cav_total_ttc_violations_gt_non_av,16875
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,15717
cis_total_mse_violations_gt,25006
cis_total_mse_violations_sensor,25001
cis_total_ttc_violations_gt,1824
cis_total_ttc_violations_sensor,1843
cis_true_positives_mse,24990
cis_false_positives_mse,11
cis_false_negatives_mse,16
cis_true_positives_ttc,1803
cis_false_positives_ttc,40
cis_false_negatives_ttc,21
cis_amota,4946.910590798089
cis_total_mse_violations_gt_av,2291
cis_total_mse_violations_gt_non_av,22715
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,25001
cis_total_ttc_violations_gt_av,182
cis_total_ttc_violations_gt_non_av,1642
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1843
global_total_mse_violations_gt,594969
global_total_mse_violations_sensor,723413
global_total_ttc_violations_gt,226625
global_total_ttc_violations_sensor,287029
global_true_positives_mse,576484
global_false_positives_mse,146929
global_false_negatives_mse,18485
global_true_positives_ttc,207887
global_false_positives_ttc,79142
global_false_negatives_ttc,18738
global_amota,2066.801218695782
global_total_mse_violations_gt_av,55843
global_total_mse_violations_gt_non_av,539126
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,723413
global_total_ttc_violations_gt_av,21576
global_total_ttc_violations_gt_non_av,205049
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,287029
