Metric,Value
config_name,mal_add_30pct
run_id,4
total_steps,2500
recorded_steps,2000
wall_time_seconds,64.75427961349487
avg_cav_amota,0.9917342808059817
avg_cis_amota,0.9889944761351717
avg_global_amota,0.49321182790510726
cav_total_mse_violations_gt,12818
cav_total_mse_violations_sensor,12819
cav_total_ttc_violations_gt,3718
cav_total_ttc_violations_sensor,3541
cav_true_positives_mse,12814
cav_false_positives_mse,5
cav_false_negatives_mse,4
cav_true_positives_ttc,2918
cav_false_positives_ttc,623
cav_false_negatives_ttc,800
cav_amota,5726.273737373738
cav_total_mse_violations_gt_av,1837
cav_total_mse_violations_gt_non_av,10981
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,12819
cav_total_ttc_violations_gt_av,398
cav_total_ttc_violations_gt_non_av,3320
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,3541
cis_total_mse_violations_gt,7442
cis_total_mse_violations_sensor,7442
cis_total_ttc_violations_gt,582
cis_total_ttc_violations_sensor,582
cis_true_positives_mse,7439
cis_false_positives_mse,3
cis_false_negatives_mse,3
cis_true_positives_ttc,571
cis_false_positives_ttc,11
cis_false_negatives_ttc,11
cis_amota,1961.1760461760455
cis_total_mse_violations_gt_av,732
cis_total_mse_violations_gt_non_av,6710
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,7442
cis_total_ttc_violations_gt_av,44
cis_total_ttc_violations_gt_non_av,538
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,582
global_total_mse_violations_gt,136308
global_total_mse_violations_sensor,170541
global_total_ttc_violations_gt,48007
global_total_ttc_violations_sensor,62012
global_true_positives_mse,130358
global_false_positives_mse,40183
global_false_negatives_mse,5950
global_true_positives_ttc,42097
global_false_positives_ttc,19915
global_false_negatives_ttc,5910
global_amota,927.7314482895067
global_total_mse_violations_gt_av,14175
global_total_mse_violations_gt_non_av,122133
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,170541
global_total_ttc_violations_gt_av,5517
global_total_ttc_violations_gt_non_av,42490
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,62012
