Metric,Value
config_name,mal_add_50pct_notrust
run_id,10
total_steps,7000
recorded_steps,5000
wall_time_seconds,375.6147737503052
avg_cav_amota,0.9939197723555534
avg_cis_amota,0.9896408665564318
avg_global_amota,0.4935382343154037
cav_total_mse_violations_gt,55099
cav_total_mse_violations_sensor,55097
cav_total_ttc_violations_gt,15452
cav_total_ttc_violations_sensor,14194
cav_true_positives_mse,55070
cav_false_positives_mse,27
cav_false_negatives_mse,29
cav_true_positives_ttc,12881
cav_false_positives_ttc,1313
cav_false_negatives_ttc,2571
cav_amota,20058.294925907423
cav_total_mse_violations_gt_av,3972
cav_total_mse_violations_gt_non_av,51127
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,55097
cav_total_ttc_violations_gt_av,1204
cav_total_ttc_violations_gt_non_av,14248
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,14194
cis_total_mse_violations_gt,25240
cis_total_mse_violations_sensor,25232
cis_total_ttc_violations_gt,1855
cis_total_ttc_violations_sensor,1848
cis_true_positives_mse,25219
cis_false_positives_mse,13
cis_false_negatives_mse,21
cis_true_positives_ttc,1824
cis_false_positives_ttc,24
cis_false_negatives_ttc,31
cis_amota,4940.287205849708
cis_total_mse_violations_gt_av,2347
cis_total_mse_violations_gt_non_av,22893
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,25232
cis_total_ttc_violations_gt_av,154
cis_total_ttc_violations_gt_non_av,1701
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1848
global_total_mse_violations_gt,593031
global_total_mse_violations_sensor,720548
global_total_ttc_violations_gt,233010
global_total_ttc_violations_sensor,283185
global_true_positives_mse,578191
global_false_positives_mse,142357
global_false_negatives_mse,14840
global_true_positives_ttc,213919
global_false_positives_ttc,69266
global_false_negatives_ttc,19091
global_amota,2435.117648112202
global_total_mse_violations_gt_av,48269
global_total_mse_violations_gt_non_av,544762
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,720548
global_total_ttc_violations_gt_av,22134
global_total_ttc_violations_gt_non_av,210876
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,283185
