Metric,Value
config_name,mal_add_40pct
run_id,8
total_steps,2500
recorded_steps,2000
wall_time_seconds,70.03313660621643
avg_cav_amota,0.9899656509183157
avg_cis_amota,0.9895442249492178
avg_global_amota,0.5219298417708927
cav_total_mse_violations_gt,14298
cav_total_mse_violations_sensor,14292
cav_total_ttc_violations_gt,3788
cav_total_ttc_violations_sensor,3396
cav_true_positives_mse,14282
cav_false_positives_mse,10
cav_false_negatives_mse,16
cav_true_positives_ttc,3002
cav_false_positives_ttc,394
cav_false_negatives_ttc,786
cav_amota,5814.068267843268
cav_total_mse_violations_gt_av,1037
cav_total_mse_violations_gt_non_av,13261
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,14292
cav_total_ttc_violations_gt_av,367
cav_total_ttc_violations_gt_non_av,3421
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,3396
cis_total_mse_violations_gt,7329
cis_total_mse_violations_sensor,7328
cis_total_ttc_violations_gt,592
cis_total_ttc_violations_sensor,600
cis_true_positives_mse,7327
cis_false_positives_mse,1
cis_false_negatives_mse,2
cis_true_positives_ttc,582
cis_false_positives_ttc,18
cis_false_negatives_ttc,10
cis_amota,1942.4753135753144
cis_total_mse_violations_gt_av,911
cis_total_mse_violations_gt_non_av,6418
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,7328
cis_total_ttc_violations_gt_av,24
cis_total_ttc_violations_gt_non_av,568
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,600
global_total_mse_violations_gt,151320
global_total_mse_violations_sensor,185732
global_total_ttc_violations_gt,52130
global_total_ttc_violations_sensor,66687
global_true_positives_mse,145704
global_false_positives_mse,40028
global_false_negatives_mse,5616
global_true_positives_ttc,46548
global_false_positives_ttc,20139
global_false_negatives_ttc,5582
global_amota,997.9298574659468
global_total_mse_violations_gt_av,13557
global_total_mse_violations_gt_non_av,137763
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,185732
global_total_ttc_violations_gt_av,4832
global_total_ttc_violations_gt_non_av,47298
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,66687
