Metric,Value
config_name,mal_add_10pct
run_id,1
total_steps,2500
recorded_steps,2000
wall_time_seconds,45.9069344997406
avg_cav_amota,0.9935264833902276
avg_cis_amota,0.9885711011407917
avg_global_amota,0.496181346521972
cav_total_mse_violations_gt,8310
cav_total_mse_violations_sensor,8312
cav_total_ttc_violations_gt,2864
cav_total_ttc_violations_sensor,2710
cav_true_positives_mse,8306
cav_false_positives_mse,6
cav_false_negatives_mse,4
cav_true_positives_ttc,2272
cav_false_positives_ttc,438
cav_false_negatives_ttc,592
cav_amota,4192.681759906761
cav_total_mse_violations_gt_av,830
cav_total_mse_violations_gt_non_av,7480
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,8312
cav_total_ttc_violations_gt_av,383
cav_total_ttc_violations_gt_non_av,2481
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,2710
cis_total_mse_violations_gt,7415
cis_total_mse_violations_sensor,7414
cis_total_ttc_violations_gt,573
cis_total_ttc_violations_sensor,572
cis_true_positives_mse,7412
cis_false_positives_mse,2
cis_false_negatives_mse,3
cis_true_positives_ttc,559
cis_false_positives_ttc,13
cis_false_negatives_ttc,14
cis_amota,1950.4507825507822
cis_total_mse_violations_gt_av,702
cis_total_mse_violations_gt_non_av,6713
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,7414
cis_total_ttc_violations_gt_av,64
cis_total_ttc_violations_gt_non_av,509
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,572
global_total_mse_violations_gt,81116
global_total_mse_violations_sensor,101867
global_total_ttc_violations_gt,34635
global_total_ttc_violations_sensor,44601
global_true_positives_mse,77860
global_false_positives_mse,24007
global_false_negatives_mse,3256
global_true_positives_ttc,31512
global_false_positives_ttc,13089
global_false_negatives_ttc,3123
global_amota,949.6910972430544
global_total_mse_violations_gt_av,6116
global_total_mse_violations_gt_non_av,75000
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,101867
global_total_ttc_violations_gt_av,2440
global_total_ttc_violations_gt_non_av,32195
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,44601
