Metric,Value
config_name,mal_add_100pct_notrust
run_id,10
total_steps,7000
recorded_steps,5000
wall_time_seconds,601.0654621124268
avg_cav_amota,0.9940811675510954
avg_cis_amota,0.9913107790094394
avg_global_amota,0.46246646747538817
cav_total_mse_violations_gt,80069
cav_total_mse_violations_sensor,80065
cav_total_ttc_violations_gt,24302
cav_total_ttc_violations_sensor,19480
cav_true_positives_mse,80030
cav_false_positives_mse,35
cav_false_negatives_mse,39
cav_true_positives_ttc,16697
cav_false_positives_ttc,2783
cav_false_negatives_ttc,7605
cav_amota,29452.636832203854
cav_total_mse_violations_gt_av,9073
cav_total_mse_violations_gt_non_av,70996
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,80065
cav_total_ttc_violations_gt_av,3251
cav_total_ttc_violations_gt_non_av,21051
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,19480
cis_total_mse_violations_gt,25222
cis_total_mse_violations_sensor,25222
cis_total_ttc_violations_gt,1848
cis_total_ttc_violations_sensor,1864
cis_true_positives_mse,25203
cis_false_positives_mse,19
cis_false_negatives_mse,19
cis_true_positives_ttc,1820
cis_false_positives_ttc,44
cis_false_negatives_ttc,28
cis_amota,4949.614719594131
cis_total_mse_violations_gt_av,3088
cis_total_mse_violations_gt_non_av,22134
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,25222
cis_total_ttc_violations_gt_av,195
cis_total_ttc_violations_gt_non_av,1653
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1864
global_total_mse_violations_gt,925993
global_total_mse_violations_sensor,1113686
global_total_ttc_violations_gt,346552
global_total_ttc_violations_sensor,422127
global_true_positives_mse,908472
global_false_positives_mse,205214
global_false_negatives_mse,17521
global_true_positives_ttc,319955
global_false_positives_ttc,102172
global_false_negatives_ttc,26597
global_amota,2261.461025954648
global_total_mse_violations_gt_av,115936
global_total_mse_violations_gt_non_av,810057
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,1113686
global_total_ttc_violations_gt_av,44983
global_total_ttc_violations_gt_non_av,301569
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,422127
