Metric,Value
config_name,localization_40pct_trust
run_id,2
total_steps,15000
recorded_steps,10000
wall_time_seconds,1881.6306965351105
avg_cav_amota,0.9740931308118862
avg_cis_amota,0.9908061034751613
avg_global_amota,0.33969593507554635
cav_total_mse_violations_gt,194910
cav_total_mse_violations_sensor,194845
cav_total_ttc_violations_gt,73073
cav_total_ttc_violations_sensor,52033
cav_true_positives_mse,194758
cav_false_positives_mse,87
cav_false_negatives_mse,152
cav_true_positives_ttc,44952
cav_false_positives_ttc,7081
cav_false_negatives_ttc,28121
cav_amota,64607.70099422916
cav_total_mse_violations_gt_av,12350
cav_total_mse_violations_gt_non_av,182560
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,194845
cav_total_ttc_violations_gt_av,4074
cav_total_ttc_violations_gt_non_av,68999
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,52033
cis_total_mse_violations_gt,53248
cis_total_mse_violations_sensor,53238
cis_total_ttc_violations_gt,3794
cis_total_ttc_violations_sensor,3808
cis_true_positives_mse,53193
cis_false_positives_mse,45
cis_false_negatives_mse,55
cis_true_positives_ttc,3731
cis_false_positives_ttc,77
cis_false_negatives_ttc,63
cis_amota,9894.189749302961
cis_total_mse_violations_gt_av,4871
cis_total_mse_violations_gt_non_av,48377
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,53238
cis_total_ttc_violations_gt_av,346
cis_total_ttc_violations_gt_non_av,3448
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,3808
global_total_mse_violations_gt,2714396
global_total_mse_violations_sensor,3226187
global_total_ttc_violations_gt,1043682
global_total_ttc_violations_sensor,1266296
global_true_positives_mse,2644633
global_false_positives_mse,581554
global_false_negatives_mse,69763
global_true_positives_ttc,958290
global_false_positives_ttc,308006
global_false_negatives_ttc,85392
global_amota,3324.604116584372
global_total_mse_violations_gt_av,176718
global_total_mse_violations_gt_non_av,2537678
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,3226187
global_total_ttc_violations_gt_av,60912
global_total_ttc_violations_gt_non_av,982770
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,1266296
