Metric,Value
config_name,localization_40pct
run_id,9
total_steps,2500
recorded_steps,2000
wall_time_seconds,40.14686822891235
avg_cav_amota,0.9960358242746906
avg_cis_amota,0.9883593296271501
avg_global_amota,0.38633730580895126
cav_total_mse_violations_gt,5455
cav_total_mse_violations_sensor,5455
cav_total_ttc_violations_gt,2697
cav_total_ttc_violations_sensor,2238
cav_true_positives_mse,5454
cav_false_positives_mse,1
cav_false_negatives_mse,1
cav_true_positives_ttc,2008
cav_false_positives_ttc,230
cav_false_negatives_ttc,689
cav_amota,3198.2710317460314
cav_total_mse_violations_gt_av,72
cav_total_mse_violations_gt_non_av,5383
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,5455
cav_total_ttc_violations_gt_av,70
cav_total_ttc_violations_gt_non_av,2627
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,2238
cis_total_mse_violations_gt,7541
cis_total_mse_violations_sensor,7543
cis_total_ttc_violations_gt,575
cis_total_ttc_violations_sensor,576
cis_true_positives_mse,7539
cis_false_positives_mse,4
cis_false_negatives_mse,2
cis_true_positives_ttc,563
cis_false_positives_ttc,13
cis_false_negatives_ttc,12
cis_amota,1941.1377233877229
cis_total_mse_violations_gt_av,114
cis_total_mse_violations_gt_non_av,7427
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,7543
cis_total_ttc_violations_gt_av,44
cis_total_ttc_violations_gt_non_av,531
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,576
global_total_mse_violations_gt,63108
global_total_mse_violations_sensor,77419
global_total_ttc_violations_gt,23400
global_total_ttc_violations_sensor,28897
global_true_positives_mse,58814
global_false_positives_mse,18605
global_false_negatives_mse,4294
global_true_positives_ttc,19585
global_false_positives_ttc,9312
global_false_negatives_ttc,3815
global_amota,670.6815628843394
global_total_mse_violations_gt_av,680
global_total_mse_violations_gt_non_av,62428
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,77419
global_total_ttc_violations_gt_av,206
global_total_ttc_violations_gt_non_av,23194
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,28897
