Metric,Value
config_name,mal_remove_90pct
run_id,2
total_steps,2500
recorded_steps,2000
wall_time_seconds,70.77181243896484
avg_cav_amota,0.9945234153561885
avg_cis_amota,0.9904494404621119
avg_global_amota,0.45365996895398825
cav_total_mse_violations_gt,13554
cav_total_mse_violations_sensor,13556
cav_total_ttc_violations_gt,4115
cav_total_ttc_violations_sensor,3730
cav_true_positives_mse,13550
cav_false_positives_mse,6
cav_false_negatives_mse,4
cav_true_positives_ttc,3253
cav_false_positives_ttc,477
cav_false_negatives_ttc,862
cav_amota,7392.292546342549
cav_total_mse_violations_gt_av,1671
cav_total_mse_violations_gt_non_av,11883
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,13556
cav_total_ttc_violations_gt_av,336
cav_total_ttc_violations_gt_non_av,3779
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,3730
cis_total_mse_violations_gt,7379
cis_total_mse_violations_sensor,7380
cis_total_ttc_violations_gt,572
cis_total_ttc_violations_sensor,565
cis_true_positives_mse,7376
cis_false_positives_mse,4
cis_false_negatives_mse,3
cis_true_positives_ttc,555
cis_false_positives_ttc,10
cis_false_negatives_ttc,17
cis_amota,1954.1567460317467
cis_total_mse_violations_gt_av,882
cis_total_mse_violations_gt_non_av,6497
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,7380
cis_total_ttc_violations_gt_av,50
cis_total_ttc_violations_gt_non_av,522
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,565
global_total_mse_violations_gt,154864
global_total_mse_violations_sensor,189723
global_total_ttc_violations_gt,65319
global_total_ttc_violations_sensor,82228
global_true_positives_mse,147933
global_false_positives_mse,41790
global_false_negatives_mse,6931
global_true_positives_ttc,59432
global_false_positives_ttc,22796
global_false_negatives_ttc,5887
global_amota,866.4905407021175
global_total_mse_violations_gt_av,16692
global_total_mse_violations_gt_non_av,138172
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,189723
global_total_ttc_violations_gt_av,6377
global_total_ttc_violations_gt_non_av,58942
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,82228
