Metric,Value
config_name,baseline
run_id,8
total_steps,2500
recorded_steps,2000
wall_time_seconds,56.88140296936035
avg_cav_amota,0.9919344068935629
avg_cis_amota,0.9896938028463624
avg_global_amota,0.49328101699219945
cav_total_mse_violations_gt,11283
cav_total_mse_violations_sensor,11283
cav_total_ttc_violations_gt,3321
cav_total_ttc_violations_sensor,3207
cav_true_positives_mse,11279
cav_false_positives_mse,4
cav_false_negatives_mse,4
cav_true_positives_ttc,2962
cav_false_positives_ttc,245
cav_false_negatives_ttc,359
cav_amota,4371.454931179932
cav_total_mse_violations_gt_av,1056
cav_total_mse_violations_gt_non_av,10227
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,11283
cav_total_ttc_violations_gt_av,339
cav_total_ttc_violations_gt_non_av,2982
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,3207
cis_total_mse_violations_gt,7555
cis_total_mse_violations_sensor,7554
cis_total_ttc_violations_gt,607
cis_total_ttc_violations_sensor,611
cis_true_positives_mse,7552
cis_false_positives_mse,2
cis_false_negatives_mse,3
cis_true_positives_ttc,595
cis_false_positives_ttc,16
cis_false_negatives_ttc,12
cis_amota,1952.665873015873
cis_total_mse_violations_gt_av,632
cis_total_mse_violations_gt_non_av,6923
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,7554
cis_total_ttc_violations_gt_av,99
cis_total_ttc_violations_gt_non_av,508
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,611
global_total_mse_violations_gt,125224
global_total_mse_violations_sensor,155685
global_total_ttc_violations_gt,48118
global_total_ttc_violations_sensor,60226
global_true_positives_mse,119863
global_false_positives_mse,35822
global_false_negatives_mse,5361
global_true_positives_ttc,42545
global_false_positives_ttc,17681
global_false_negatives_ttc,5573
global_amota,914.5430055035378
global_total_mse_violations_gt_av,10739
global_total_mse_violations_gt_non_av,114485
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,155685
global_total_ttc_violations_gt_av,4368
global_total_ttc_violations_gt_non_av,43750
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,60226
