Metric,Value
config_name,localization_50pct_trust
run_id,4
total_steps,1500
recorded_steps,1000
wall_time_seconds,13.140561819076538
avg_cav_amota,0.9864330637915543
avg_cis_amota,0.9917883597883597
avg_global_amota,0.5480778119131098
cav_total_mse_violations_gt,1191
cav_total_mse_violations_sensor,1191
cav_total_ttc_violations_gt,309
cav_total_ttc_violations_sensor,229
cav_true_positives_mse,1188
cav_false_positives_mse,3
cav_false_negatives_mse,3
cav_true_positives_ttc,220
cav_false_positives_ttc,9
cav_false_negatives_ttc,89
cav_amota,418.247619047619
cav_total_mse_violations_gt_av,0
cav_total_mse_violations_gt_non_av,1191
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,1191
cav_total_ttc_violations_gt_av,0
cav_total_ttc_violations_gt_non_av,309
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,229
cis_total_mse_violations_gt,3029
cis_total_mse_violations_sensor,3031
cis_total_ttc_violations_gt,236
cis_total_ttc_violations_sensor,238
cis_true_positives_mse,3029
cis_false_positives_mse,2
cis_false_negatives_mse,0
cis_true_positives_ttc,234
cis_false_positives_ttc,4
cis_false_negatives_ttc,2
cis_amota,966.9936507936507
cis_total_mse_violations_gt_av,125
cis_total_mse_violations_gt_non_av,2904
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,3031
cis_total_ttc_violations_gt_av,0
cis_total_ttc_violations_gt_non_av,236
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,238
global_total_mse_violations_gt,12406
global_total_mse_violations_sensor,16521
global_total_ttc_violations_gt,3744
global_total_ttc_violations_sensor,5357
global_true_positives_mse,11743
global_false_positives_mse,4778
global_false_negatives_mse,663
global_true_positives_ttc,3104
global_false_positives_ttc,2253
global_false_negatives_ttc,640
global_amota,481.7603966716235
global_total_mse_violations_gt_av,250
global_total_mse_violations_gt_non_av,12156
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,16521
global_total_ttc_violations_gt_av,29
global_total_ttc_violations_gt_non_av,3715
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,5357
