Metric,Value
config_name,mal_remove_50pct
run_id,1
total_steps,2500
recorded_steps,2000
wall_time_seconds,58.627408504486084
avg_cav_amota,0.993100825072974
avg_cis_amota,0.9916954661244002
avg_global_amota,0.423922427322215
cav_total_mse_violations_gt,11080
cav_total_mse_violations_sensor,11080
cav_total_ttc_violations_gt,3717
cav_total_ttc_violations_sensor,3008
cav_true_positives_mse,11077
cav_false_positives_mse,3
cav_false_negatives_mse,3
cav_true_positives_ttc,2654
cav_false_positives_ttc,354
cav_false_negatives_ttc,1063
cav_amota,5277.337784437784
cav_total_mse_violations_gt_av,275
cav_total_mse_violations_gt_non_av,10805
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,11080
cav_total_ttc_violations_gt_av,209
cav_total_ttc_violations_gt_non_av,3508
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,3008
cis_total_mse_violations_gt,7427
cis_total_mse_violations_sensor,7423
cis_total_ttc_violations_gt,603
cis_total_ttc_violations_sensor,600
cis_true_positives_mse,7423
cis_false_positives_mse,0
cis_false_negatives_mse,4
cis_true_positives_ttc,589
cis_false_positives_ttc,11
cis_false_negatives_ttc,14
cis_amota,1953.6400682650683
cis_total_mse_violations_gt_av,501
cis_total_mse_violations_gt_non_av,6926
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,7423
cis_total_ttc_violations_gt_av,48
cis_total_ttc_violations_gt_non_av,555
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,600
global_total_mse_violations_gt,87102
global_total_mse_violations_sensor,106534
global_total_ttc_violations_gt,33027
global_total_ttc_violations_sensor,40247
global_true_positives_mse,82028
global_false_positives_mse,24506
global_false_negatives_mse,5074
global_true_positives_ttc,28234
global_false_positives_ttc,12013
global_false_negatives_ttc,4793
global_amota,774.5062747176869
global_total_mse_violations_gt_av,3282
global_total_mse_violations_gt_non_av,83820
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,106534
global_total_ttc_violations_gt_av,1326
global_total_ttc_violations_gt_non_av,31701
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,40247
