Metric,Value
config_name,mal_remove_9pct
run_id,1
total_steps,500
recorded_steps,300
wall_time_seconds,2.3375356197357178
avg_cav_amota,0.9955555555555556
avg_cis_amota,0.9973958333333333
avg_global_amota,0.6857283900672336
cav_total_mse_violations_gt,326
cav_total_mse_violations_sensor,327
cav_total_ttc_violations_gt,13
cav_total_ttc_violations_sensor,43
cav_true_positives_mse,326
cav_false_positives_mse,1
cav_false_negatives_mse,0
cav_true_positives_ttc,11
cav_false_positives_ttc,32
cav_false_negatives_ttc,2
cav_amota,238.93333333333337
cav_total_mse_violations_gt_av,30
cav_total_mse_violations_gt_non_av,296
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,327
cav_total_ttc_violations_gt_av,0
cav_total_ttc_violations_gt_non_av,13
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,43
cis_total_mse_violations_gt,484
cis_total_mse_violations_sensor,484
cis_total_ttc_violations_gt,70
cis_total_ttc_violations_sensor,71
cis_true_positives_mse,484
cis_false_positives_mse,0
cis_false_negatives_mse,0
cis_true_positives_ttc,70
cis_false_positives_ttc,1
cis_false_negatives_ttc,0
cis_amota,255.33333333333331
cis_total_mse_violations_gt_av,139
cis_total_mse_violations_gt_non_av,345
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,484
cis_total_ttc_violations_gt_av,21
cis_total_ttc_violations_gt_non_av,49
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,71
global_total_mse_violations_gt,639
global_total_mse_violations_sensor,1119
global_total_ttc_violations_gt,51
global_total_ttc_violations_sensor,346
global_true_positives_mse,620
global_false_positives_mse,499
global_false_negatives_mse,19
global_true_positives_ttc,47
global_false_positives_ttc,299
global_false_negatives_ttc,4
global_amota,165.94627039627053
global_total_mse_violations_gt_av,54
global_total_mse_violations_gt_non_av,585
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,1119
global_total_ttc_violations_gt_av,0
global_total_ttc_violations_gt_non_av,51
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,346
