Metric,Value
config_name,mal_add_6pct
run_id,1
total_steps,500
recorded_steps,300
wall_time_seconds,1.8392682075500488
avg_cav_amota,1.0
avg_cis_amota,0.9973226238286479
avg_global_amota,0.6263606433249289
cav_total_mse_violations_gt,105
cav_total_mse_violations_sensor,105
cav_total_ttc_violations_gt,32
cav_total_ttc_violations_sensor,35
cav_true_positives_mse,105
cav_false_positives_mse,0
cav_false_negatives_mse,0
cav_true_positives_ttc,32
cav_false_positives_ttc,3
cav_false_negatives_ttc,0
cav_amota,51.0
cav_total_mse_violations_gt_av,0
cav_total_mse_violations_gt_non_av,105
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,105
cav_total_ttc_violations_gt_av,0
cav_total_ttc_violations_gt_non_av,32
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,35
cis_total_mse_violations_gt,453
cis_total_mse_violations_sensor,453
cis_total_ttc_violations_gt,61
cis_total_ttc_violations_sensor,62
cis_true_positives_mse,453
cis_false_positives_mse,0
cis_false_negatives_mse,0
cis_true_positives_ttc,61
cis_false_positives_ttc,1
cis_false_negatives_ttc,0
cis_amota,248.33333333333331
cis_total_mse_violations_gt_av,16
cis_total_mse_violations_gt_non_av,437
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,453
cis_total_ttc_violations_gt_av,10
cis_total_ttc_violations_gt_non_av,51
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,62
global_total_mse_violations_gt,1142
global_total_mse_violations_sensor,1484
global_total_ttc_violations_gt,462
global_total_ttc_violations_sensor,589
global_true_positives_mse,958
global_false_positives_mse,526
global_false_negatives_mse,184
global_true_positives_ttc,349
global_false_positives_ttc,240
global_false_negatives_ttc,113
global_amota,105.22858807858806
global_total_mse_violations_gt_av,40
global_total_mse_violations_gt_non_av,1102
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,1484
global_total_ttc_violations_gt_av,17
global_total_ttc_violations_gt_non_av,445
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,589
