Metric,Value
config_name,mal_remove_50pct_notrust
run_id,1
total_steps,7000
recorded_steps,5000
wall_time_seconds,424.2478725910187
avg_cav_amota,0.9941354646383266
avg_cis_amota,0.9909056802118208
avg_global_amota,0.42555117218146166
cav_total_mse_violations_gt,63755
cav_total_mse_violations_sensor,63754
cav_total_ttc_violations_gt,21315
cav_total_ttc_violations_sensor,17962
cav_true_positives_mse,63736
cav_false_positives_mse,18
cav_false_negatives_mse,19
cav_true_positives_ttc,15597
cav_false_positives_ttc,2365
cav_false_negatives_ttc,5718
cav_amota,25532.38113830614
cav_total_mse_violations_gt_av,7517
cav_total_mse_violations_gt_non_av,56238
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,63754
cav_total_ttc_violations_gt_av,2559
cav_total_ttc_violations_gt_non_av,18756
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,17962
cis_total_mse_violations_gt,25127
cis_total_mse_violations_sensor,25110
cis_total_ttc_violations_gt,1804
cis_total_ttc_violations_sensor,1806
cis_true_positives_mse,25102
cis_false_positives_mse,8
cis_false_negatives_mse,25
cis_true_positives_ttc,1770
cis_false_positives_ttc,36
cis_false_negatives_ttc,34
cis_amota,4937.683004495503
cis_total_mse_violations_gt_av,2299
cis_total_mse_violations_gt_non_av,22828
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,25110
cis_total_ttc_violations_gt_av,173
cis_total_ttc_violations_gt_non_av,1631
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1806
global_total_mse_violations_gt,646359
global_total_mse_violations_sensor,782850
global_total_ttc_violations_gt,249308
global_total_ttc_violations_sensor,309198
global_true_positives_mse,627189
global_false_positives_mse,155661
global_false_negatives_mse,19170
global_true_positives_ttc,226403
global_false_positives_ttc,82795
global_false_negatives_ttc,22905
global_amota,2085.200743689162
global_total_mse_violations_gt_av,68693
global_total_mse_violations_gt_non_av,577666
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,782850
global_total_ttc_violations_gt_av,28927
global_total_ttc_violations_gt_non_av,220381
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,309198
