Metric,Value
config_name,localization_30pct_notrust
run_id,2
total_steps,7000
recorded_steps,5000
wall_time_seconds,393.2622516155243
avg_cav_amota,0.9670295480032793
avg_cis_amota,0.9906609575090016
avg_global_amota,0.38213635922640776
cav_total_mse_violations_gt,49135
cav_total_mse_violations_sensor,49114
cav_total_ttc_violations_gt,20617
cav_total_ttc_violations_sensor,15245
cav_true_positives_mse,49087
cav_false_positives_mse,27
cav_false_negatives_mse,48
cav_true_positives_ttc,13525
cav_false_positives_ttc,1720
cav_false_negatives_ttc,7092
cav_amota,17742.091117216165
cav_total_mse_violations_gt_av,1750
cav_total_mse_violations_gt_non_av,47385
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,49114
cav_total_ttc_violations_gt_av,1182
cav_total_ttc_violations_gt_non_av,19435
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,15245
cis_total_mse_violations_gt,24974
cis_total_mse_violations_sensor,24973
cis_total_ttc_violations_gt,1737
cis_total_ttc_violations_sensor,1751
cis_true_positives_mse,24958
cis_false_positives_mse,15
cis_false_negatives_mse,16
cis_true_positives_ttc,1706
cis_false_positives_ttc,45
cis_false_negatives_ttc,31
cis_amota,4938.444873182373
cis_total_mse_violations_gt_av,1582
cis_total_mse_violations_gt_non_av,23392
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,24973
cis_total_ttc_violations_gt_av,95
cis_total_ttc_violations_gt_non_av,1642
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1751
global_total_mse_violations_gt,710226
global_total_mse_violations_sensor,873949
global_total_ttc_violations_gt,285344
global_total_ttc_violations_sensor,359550
global_true_positives_mse,687453
global_false_positives_mse,186496
global_false_negatives_mse,22773
global_true_positives_ttc,260490
global_false_positives_ttc,99060
global_false_negatives_ttc,24854
global_amota,1879.3466146754733
global_total_mse_violations_gt_av,32642
global_total_mse_violations_gt_non_av,677584
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,873949
global_total_ttc_violations_gt_av,13381
global_total_ttc_violations_gt_non_av,271963
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,359550
