Metric,Value
config_name,extrinsics_5pct
run_id,10
total_steps,7000
recorded_steps,5000
wall_time_seconds,292.34653902053833
avg_cav_amota,0.9917321987917772
avg_cis_amota,0.9907028516791941
avg_global_amota,0.4520191449307482
cav_total_mse_violations_gt,46753
cav_total_mse_violations_sensor,46750
cav_total_ttc_violations_gt,17077
cav_total_ttc_violations_sensor,14310
cav_true_positives_mse,46732
cav_false_positives_mse,18
cav_false_negatives_mse,21
cav_true_positives_ttc,12617
cav_false_positives_ttc,1693
cav_false_negatives_ttc,4460
cav_amota,20074.643167943155
cis_total_mse_violations_gt,25423
cis_total_mse_violations_sensor,25427
cis_total_ttc_violations_gt,1766
cis_total_ttc_violations_sensor,1775
cis_true_positives_mse,25410
cis_false_positives_mse,17
cis_false_negatives_mse,13
cis_true_positives_ttc,1743
cis_false_positives_ttc,32
cis_false_negatives_ttc,23
cis_amota,4941.6258241758205
global_total_mse_violations_gt,562693
global_total_mse_violations_sensor,683747
global_total_ttc_violations_gt,228253
global_total_ttc_violations_sensor,282732
global_true_positives_mse,546130
global_false_positives_mse,137617
global_false_negatives_mse,16563
global_true_positives_ttc,208306
global_false_positives_ttc,74426
global_false_negatives_ttc,19947
global_amota,2207.2094846968434
