Metric,Value
config_name,extrinsics_6deg
run_id,6
total_steps,2500
recorded_steps,2000
wall_time_seconds,61.78056764602661
avg_cav_amota,0.9918590307044907
avg_cis_amota,0.9894968362722536
avg_global_amota,0.48231561030702097
cav_total_mse_violations_gt,11501
cav_total_mse_violations_sensor,11496
cav_total_ttc_violations_gt,3492
cav_total_ttc_violations_sensor,3084
cav_true_positives_mse,11492
cav_false_positives_mse,4
cav_false_negatives_mse,9
cav_true_positives_ttc,2741
cav_false_positives_ttc,343
cav_false_negatives_ttc,751
cav_amota,4948.384704184704
cav_total_mse_violations_gt_av,790
cav_total_mse_violations_gt_non_av,10711
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,11496
cav_total_ttc_violations_gt_av,345
cav_total_ttc_violations_gt_non_av,3147
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,3084
cis_total_mse_violations_gt,7490
cis_total_mse_violations_sensor,7485
cis_total_ttc_violations_gt,589
cis_total_ttc_violations_sensor,588
cis_true_positives_mse,7484
cis_false_positives_mse,1
cis_false_negatives_mse,6
cis_true_positives_ttc,579
cis_false_positives_ttc,9
cis_false_negatives_ttc,10
cis_amota,1956.2352453102453
cis_total_mse_violations_gt_av,752
cis_total_mse_violations_gt_non_av,6738
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,7485
cis_total_ttc_violations_gt_av,47
cis_total_ttc_violations_gt_non_av,542
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,588
global_total_mse_violations_gt,144638
global_total_mse_violations_sensor,175972
global_total_ttc_violations_gt,55819
global_total_ttc_violations_sensor,68689
global_true_positives_mse,138497
global_false_positives_mse,37475
global_false_negatives_mse,6141
global_true_positives_ttc,49315
global_false_positives_ttc,19374
global_false_negatives_ttc,6504
global_amota,911.0941878699626
global_total_mse_violations_gt_av,12064
global_total_mse_violations_gt_non_av,132574
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,175972
global_total_ttc_violations_gt_av,5050
global_total_ttc_violations_gt_non_av,50769
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,68689
