Metric,Value
config_name,mal_remove_30pct_notrust
run_id,5
total_steps,15000
recorded_steps,10000
wall_time_seconds,1474.8901841640472
avg_cav_amota,0.9941372785079773
avg_cis_amota,0.9911657164164245
avg_global_amota,0.39401541218323877
cav_total_mse_violations_gt,164418
cav_total_mse_violations_sensor,164405
cav_total_ttc_violations_gt,59263
cav_total_ttc_violations_sensor,46222
cav_true_positives_mse,164349
cav_false_positives_mse,56
cav_false_negatives_mse,69
cav_true_positives_ttc,39587
cav_false_positives_ttc,6635
cav_false_negatives_ttc,19676
cav_amota,63437.888016151046
cav_total_mse_violations_gt_av,17837
cav_total_mse_violations_gt_non_av,146581
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,164405
cav_total_ttc_violations_gt_av,5068
cav_total_ttc_violations_gt_non_av,54195
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,46222
cis_total_mse_violations_gt,49517
cis_total_mse_violations_sensor,49515
cis_total_ttc_violations_gt,3728
cis_total_ttc_violations_sensor,3749
cis_true_positives_mse,49483
cis_false_positives_mse,32
cis_false_negatives_mse,34
cis_true_positives_ttc,3679
cis_false_positives_ttc,70
cis_false_negatives_ttc,49
cis_amota,9895.798512701582
cis_total_mse_violations_gt_av,4973
cis_total_mse_violations_gt_non_av,44544
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,49515
cis_total_ttc_violations_gt_av,279
cis_total_ttc_violations_gt_non_av,3449
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,3749
global_total_mse_violations_gt,1906785
global_total_mse_violations_sensor,2246938
global_total_ttc_violations_gt,759665
global_total_ttc_violations_sensor,901240
global_true_positives_mse,1856340
global_false_positives_mse,390598
global_false_negatives_mse,50445
global_true_positives_ttc,693691
global_false_positives_ttc,207549
global_false_negatives_ttc,65974
global_amota,3878.6877175318023
global_total_mse_violations_gt_av,195102
global_total_mse_violations_gt_non_av,1711683
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,2246938
global_total_ttc_violations_gt_av,72897
global_total_ttc_violations_gt_non_av,686768
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,901240
