Metric,Value
config_name,baseline
run_id,2
total_steps,2500
recorded_steps,2000
wall_time_seconds,32.078837871551514
avg_cav_amota,0.9928968773373225
avg_cis_amota,0.9920287132458183
avg_global_amota,0.5099498359158332
cav_total_mse_violations_gt,4018
cav_total_mse_violations_sensor,4020
cav_total_ttc_violations_gt,1382
cav_total_ttc_violations_sensor,1367
cav_true_positives_mse,4016
cav_false_positives_mse,4
cav_false_negatives_mse,2
cav_true_positives_ttc,1210
cav_false_positives_ttc,157
cav_false_negatives_ttc,172
cav_amota,1517.1464285714287
cav_total_mse_violations_gt_av,0
cav_total_mse_violations_gt_non_av,4018
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,4020
cav_total_ttc_violations_gt_av,0
cav_total_ttc_violations_gt_non_av,1382
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,1367
cis_total_mse_violations_gt,7304
cis_total_mse_violations_sensor,7305
cis_total_ttc_violations_gt,597
cis_total_ttc_violations_sensor,600
cis_true_positives_mse,7301
cis_false_positives_mse,4
cis_false_negatives_mse,3
cis_true_positives_ttc,584
cis_false_positives_ttc,16
cis_false_negatives_ttc,13
cis_amota,1960.248737373737
cis_total_mse_violations_gt_av,316
cis_total_mse_violations_gt_non_av,6988
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,7305
cis_total_ttc_violations_gt_av,16
cis_total_ttc_violations_gt_non_av,581
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,600
global_total_mse_violations_gt,31242
global_total_mse_violations_sensor,40702
global_total_ttc_violations_gt,14582
global_total_ttc_violations_sensor,18633
global_true_positives_mse,29534
global_false_positives_mse,11168
global_false_negatives_mse,1708
global_true_positives_ttc,12720
global_false_positives_ttc,5913
global_false_negatives_ttc,1862
global_amota,929.1286010386481
global_total_mse_violations_gt_av,386
global_total_mse_violations_gt_non_av,30856
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,40702
global_total_ttc_violations_gt_av,190
global_total_ttc_violations_gt_non_av,14392
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,18633
